excluded_book,level,metric_role,observed_boundary_hits,observed_burst_ends,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
NONE,minor,robustness,5425,15209,run_preserving_circular_translation,500,0.35669669274771515,0.3081975146294957,0.048499178118219466,1.1573639494676766,0.0035499147292391304,13.662068476955929,0.001996007984031936,1.0,0.003992015968063872
NONE,major,robustness,2871,15209,run_preserving_circular_translation,500,0.18876980735091065,0.16114682096127295,0.0276229863896377,1.1714150252847748,0.0027936074471503615,9.887926959034534,0.001996007984031936,1.0,0.003992015968063872
NONE,verse,exploratory,1509,15209,run_preserving_circular_translation,500,0.0992175685449405,0.08305621671378789,0.01616135183115261,1.1945832891334878,0.001938222049909363,8.338235462705814,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,3997,11359,run_preserving_circular_translation,500,0.3518795668632802,0.3052111981688529,0.04666836869442731,1.152905165257432,0.003947535661808139,11.82215252567249,0.001996007984031936,1.0,0.003992015968063872
genesis,major,robustness,2149,11359,run_preserving_circular_translation,500,0.1891891891891892,0.1597417026146668,0.029447486574522397,1.184344389051345,0.0031340366196921025,9.396025046259801,0.001996007984031936,1.0,0.003992015968063872
genesis,verse,exploratory,1124,11359,run_preserving_circular_translation,500,0.09895237256800775,0.0826074478387182,0.016344924729289542,1.1978626038804778,0.0023251947039521076,7.029486477630564,0.001996007984031936,1.0,0.003992015968063872
exodus,minor,robustness,4303,12068,run_preserving_circular_translation,500,0.35656281073914486,0.3081305933046072,0.04843221743453768,1.157180813872186,0.003913853059725628,12.37456202250294,0.001996007984031936,1.0,0.003992015968063872
exodus,major,robustness,2284,12068,run_preserving_circular_translation,500,0.1892608551541266,0.16133659264169706,0.02792426251242955,1.1730807751372616,0.0030679184409544507,9.102022446118912,0.001996007984031936,1.0,0.003992015968063872
exodus,verse,exploratory,1200,12068,run_preserving_circular_translation,500,0.09943652635067948,0.0832542260523699,0.016182300298309582,1.194372118577264,0.002136286951351477,7.5749656608969085,0.001996007984031936,1.0,0.003992015968063872
leviticus,minor,robustness,4642,12920,run_preserving_circular_translation,500,0.3592879256965944,0.31003250773993807,0.04925541795665633,1.1588717851418757,0.003978767548709465,12.379566625507588,0.001996007984031936,1.0,0.003992015968063872
leviticus,major,robustness,2439,12920,run_preserving_circular_translation,500,0.18877708978328173,0.160993653250774,0.027783436532507727,1.1725747318077842,0.0030954726333528026,8.975507078676584,0.001996007984031936,1.0,0.003992015968063872
leviticus,verse,exploratory,1294,12920,run_preserving_circular_translation,500,0.1001547987616099,0.08303467492260061,0.017120123839009294,1.206180416253421,0.0020982787073515865,8.15912765974642,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,robustness,4240,12005,run_preserving_circular_translation,500,0.3531861724281549,0.307418908788005,0.045767263640149936,1.1488758899723728,0.004092774280729737,11.182454858465757,0.001996007984031936,1.0,0.003992015968063872
numbers,major,robustness,2187,12005,run_preserving_circular_translation,500,0.1821740941274469,0.1591676801332778,0.023006413994169084,1.1445419948001054,0.003162311544975342,7.27518894548022,0.001996007984031936,1.0,0.003992015968063872
numbers,verse,exploratory,1145,12005,run_preserving_circular_translation,500,0.09537692628071637,0.08150870470637234,0.01386822157434403,1.1701440554638063,0.0022305777066597312,6.217322773799062,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,minor,robustness,4518,12484,run_preserving_circular_translation,500,0.3619032361422621,0.30982906119833387,0.05207417494392824,1.1680738880417467,0.003935124521974997,13.233170806445731,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,major,robustness,2425,12484,run_preserving_circular_translation,500,0.19424863825696892,0.16430358859339955,0.029945049663569367,1.1822543860418904,0.003133742111499655,9.555684098472014,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,verse,exploratory,1273,12484,run_preserving_circular_translation,500,0.10197052226850369,0.08478356296058955,0.01718695930791414,1.2027156999276294,0.0021695666055031085,7.921839903102949,0.001996007984031936,1.0,0.003992015968063872
