book,block_id,level,metric_role,eligible_for_distribution_summary,observed_burst_ends,observed_boundary_hits,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
numbers,1,minor,robustness,1,246,125,run_preserving_circular_translation,500,0.508130081300813,0.31460563130267694,0.19352444999813612,1.6151334583453447,0.030021615881079346,6.446170344884796,0.001996007984031936,1.0,0.003992015968063872
numbers,1,major,robustness,1,246,81,run_preserving_circular_translation,500,0.32926829268292684,0.19104432088206763,0.1382239718008592,1.7235178264533986,0.024842446132655027,5.564024213346924,0.001996007984031936,1.0,0.003992015968063872
numbers,1,verse,exploratory,1,246,34,run_preserving_circular_translation,500,0.13821138211382114,0.10235720990162125,0.035854172212199886,1.3502847747282332,0.01833243960352072,1.9557774626631876,0.03592814371257485,0.9660678642714571,0.0718562874251497
numbers,2,minor,robustness,1,221,77,run_preserving_circular_translation,500,0.34841628959276016,0.3333552761777032,0.015061013415056945,1.045180066107693,0.03155032972659023,0.4773646914492849,0.33532934131736525,0.6686626746506986,0.6706586826347305
numbers,2,major,robustness,1,221,50,run_preserving_circular_translation,500,0.22624434389140272,0.17419610706499572,0.052048236826406996,1.2987910447791284,0.02392925942599007,2.1750876573253377,0.01996007984031936,0.9820359281437125,0.03992015968063872
numbers,2,verse,exploratory,1,221,25,run_preserving_circular_translation,500,0.11312217194570136,0.09089496624104733,0.02222720570465403,1.244537256834542,0.017280746868300428,1.2862410331018344,0.11377245508982035,0.8882235528942116,0.2275449101796407
numbers,3,minor,robustness,1,221,71,run_preserving_circular_translation,500,0.3212669683257919,0.2842100041786664,0.037056964147125504,1.1303858541299971,0.030694777173426502,1.207272622888006,0.1157684630738523,0.8862275449101796,0.2315369261477046
numbers,3,major,robustness,1,221,37,run_preserving_circular_translation,500,0.167420814479638,0.14841163314758002,0.01900918133205798,1.1280841732477622,0.023043247661330417,0.8249349922996259,0.20758483033932135,0.8003992015968064,0.4151696606786427
numbers,3,verse,exploratory,1,221,24,run_preserving_circular_translation,500,0.1085972850678733,0.08278866658581897,0.025808618482054332,1.3117409610082442,0.017700729373121192,1.4580539557451844,0.06986027944111776,0.9341317365269461,0.13972055888223553
numbers,4,minor,robustness,1,247,86,run_preserving_circular_translation,500,0.3481781376518219,0.2621661492034914,0.08601198844833047,1.3280819766764342,0.02819071447385088,3.0510751520013226,0.001996007984031936,1.0,0.003992015968063872
numbers,4,major,robustness,1,247,45,run_preserving_circular_translation,500,0.18218623481781376,0.14187090013398454,0.040315334683829224,1.2841691611581723,0.022708888024527998,1.7753108228057843,0.043912175648702596,0.9580838323353293,0.08782435129740519
numbers,4,verse,exploratory,1,247,27,run_preserving_circular_translation,500,0.10931174089068826,0.08495465532825264,0.024357085562435626,1.2867068963828212,0.017183108972412726,1.417501664078406,0.09181636726546906,0.9101796407185628,0.18363273453093812
numbers,5,minor,robustness,1,209,81,run_preserving_circular_translation,500,0.3875598086124402,0.32452769048638086,0.06303211812605936,1.1942272415385908,0.03041764559534366,2.0722221227966546,0.021956087824351298,0.9800399201596807,0.043912175648702596
numbers,5,major,robustness,1,209,47,run_preserving_circular_translation,500,0.22488038277511962,0.16441953961703099,0.06046084315808864,1.3677229804858666,0.023810231464587918,2.5392799413987146,0.011976047904191617,0.9900199600798403,0.023952095808383235
numbers,5,verse,exploratory,1,209,27,run_preserving_circular_translation,500,0.1291866028708134,0.08311042468366993,0.04607617818714348,1.5543970971453456,0.016733692649659397,2.7534973392786277,0.005988023952095809,0.9960079840319361,0.011976047904191617
numbers,6,minor,robustness,1,208,64,run_preserving_circular_translation,500,0.3076923076923077,0.3243161287355007,-0.016623821043192988,0.9487419231722801,0.030860528299133216,-0.5386758412577112,0.7025948103792415,0.3013972055888224,0.6027944111776448
numbers,6,major,robustness,1,208,37,run_preserving_circular_translation,500,0.1778846153846154,0.16506093809976932,0.012823677284846069,1.0776905634517533,0.024069468826002447,0.5327777433539599,0.2934131736526946,0.7105788423153693,0.5868263473053892
numbers,6,verse,exploratory,1,208,19,run_preserving_circular_translation,500,0.09134615384615384,0.0896355878403159,0.001710566005837938,1.0190835587410358,0.01712838026126348,0.09986735346519901,0.46506986027944114,0.5409181636726547,0.9301397205588823
numbers,7,minor,robustness,1,228,86,run_preserving_circular_translation,500,0.37719298245614036,0.30834746212982755,0.0688455203263128,1.2232725375807565,0.031283362642692596,2.200707165423416,0.011976047904191617,0.9900199600798403,0.023952095808383235
numbers,7,major,robustness,1,228,50,run_preserving_circular_translation,500,0.21929824561403508,0.16933732305089552,0.049960922563139554,1.2950378668034304,0.023100454749516126,2.162767924046433,0.01996007984031936,0.9820359281437125,0.03992015968063872
numbers,7,verse,exploratory,1,228,29,run_preserving_circular_translation,500,0.12719298245614036,0.08772049844996879,0.039472484006171565,1.449980160893461,0.01779011957542135,2.2187868855421495,0.01996007984031936,0.9820359281437125,0.03992015968063872
numbers,8,minor,robustness,1,211,68,run_preserving_circular_translation,500,0.3222748815165877,0.2836984895425034,0.0385763919740843,1.1359767266871712,0.027748486208736985,1.3902160890469766,0.08782435129740519,0.9141716566866267,0.17564870259481039
numbers,8,major,robustness,1,211,32,run_preserving_circular_translation,500,0.15165876777251186,0.14176150505325535,0.009897262719256505,1.069816292621459,0.021552900629899733,0.45920792236782787,0.313373253493014,0.688622754491018,0.626746506986028
numbers,8,verse,exploratory,1,211,18,run_preserving_circular_translation,500,0.08530805687203792,0.07457373798009748,0.010734318891940445,1.143942347302012,0.015831196997014713,0.6780484693586097,0.2634730538922156,0.7465069860279441,0.5269461077844312
numbers,9,minor,robustness,1,215,103,run_preserving_circular_translation,500,0.4790697674418605,0.3064944588566674,0.1725753085851931,1.5630617572303265,0.03194870269350838,5.401637438638737,0.001996007984031936,1.0,0.003992015968063872
numbers,9,major,robustness,1,215,55,run_preserving_circular_translation,500,0.2558139534883721,0.15901118861394678,0.09680276487442532,1.6087795816019377,0.022821474828022718,4.241740098039599,0.001996007984031936,1.0,0.003992015968063872
numbers,9,verse,exploratory,1,215,31,run_preserving_circular_translation,500,0.14418604651162792,0.08148799113491265,0.06269805537671527,1.7694146647069935,0.01635396785588921,3.833813049481881,0.001996007984031936,1.0,0.003992015968063872
numbers,10,minor,robustness,1,203,81,run_preserving_circular_translation,500,0.39901477832512317,0.3154850322900884,0.08352974603503477,1.2647661140330397,0.029299200406778608,2.8509223758785405,0.007984031936127744,0.9940119760479041,0.015968063872255488
numbers,10,major,robustness,1,203,44,run_preserving_circular_translation,500,0.21674876847290642,0.16057145511702572,0.05617731335588069,1.349858655231954,0.02220623517853442,2.5297990813942337,0.013972055888223553,0.9880239520958084,0.027944111776447105
numbers,10,verse,exploratory,1,203,20,run_preserving_circular_translation,500,0.09852216748768473,0.07978065688479911,0.01874151060288562,1.2349129643034626,0.016886972605399023,1.1098206316088695,0.1497005988023952,0.8562874251497006,0.2994011976047904
numbers,11,minor,robustness,1,230,93,run_preserving_circular_translation,500,0.4043478260869565,0.3689487466991751,0.03539907938778142,1.0959457911281218,0.030694346826674337,1.153276842399478,0.10578842315369262,0.8982035928143712,0.21157684630738524
numbers,11,major,robustness,1,230,57,run_preserving_circular_translation,500,0.24782608695652175,0.19183543875690703,0.05599064819961472,1.2918681165609125,0.0244863519187797,2.2866063668991434,0.00998003992015968,0.9940119760479041,0.01996007984031936
numbers,11,verse,exploratory,1,230,27,run_preserving_circular_translation,500,0.11739130434782609,0.10001408874753352,0.017377215600292567,1.1737476771313493,0.01881326415539858,0.9236682936440921,0.1936127744510978,0.810379241516966,0.3872255489021956
numbers,12,minor,robustness,1,229,85,run_preserving_circular_translation,500,0.37117903930131,0.2975037866392528,0.07367525266205721,1.2476447560359774,0.030870090490437284,2.3866225039048654,0.013972055888223553,0.9880239520958084,0.027944111776447105
numbers,12,major,robustness,1,229,60,run_preserving_circular_translation,500,0.26200873362445415,0.17480737560188667,0.08720135802256748,1.4988425558264964,0.024347540796322228,3.5815263131519024,0.001996007984031936,1.0,0.003992015968063872
numbers,12,verse,exploratory,1,229,34,run_preserving_circular_translation,500,0.14847161572052403,0.09227491137509532,0.056196704345428714,1.6090139075505632,0.017077300187660186,3.290725332920929,0.003992015968063872,0.998003992015968,0.007984031936127744
numbers,13,minor,robustness,1,221,80,run_preserving_circular_translation,500,0.36199095022624433,0.3156614466575599,0.04632950356868443,1.146769597805665,0.029494564693420735,1.5707810591630469,0.05588822355289421,0.9461077844311377,0.11177644710578842
numbers,13,major,robustness,1,221,50,run_preserving_circular_translation,500,0.22624434389140272,0.16859580368097232,0.05764854021043039,1.3419334227292905,0.023531447726138757,2.449850977353779,0.015968063872255488,0.9860279441117764,0.031936127744510975
numbers,13,verse,exploratory,1,221,31,run_preserving_circular_translation,500,0.14027149321266968,0.08814835256483858,0.05212314064783111,1.5913115688633126,0.017716698289766488,2.942034672337252,0.007984031936127744,0.9940119760479041,0.015968063872255488
numbers,14,minor,robustness,1,221,49,run_preserving_circular_translation,500,0.22171945701357465,0.3227055632564986,-0.10098610624292392,0.6870642537926861,0.030194258406936087,-3.34454666453162,1.0,0.001996007984031936,0.003992015968063872
numbers,14,major,robustness,1,221,19,run_preserving_circular_translation,500,0.08597285067873303,0.2190591046847823,-0.13308625400604926,0.3924641744630733,0.025880769482780785,-5.1422835049242,1.0,0.001996007984031936,0.003992015968063872
numbers,14,verse,exploratory,1,221,9,run_preserving_circular_translation,500,0.04072398190045249,0.11359451845059665,-0.07287053655014417,0.3585030550410207,0.018914085681489612,-3.8527126173198725,1.0,0.001996007984031936,0.003992015968063872
numbers,15,minor,robustness,0,94,36,run_preserving_circular_translation,500,0.3829787234042553,0.2971689524936145,0.08580977091064079,1.2887575239290339,0.043066675993548194,1.992486509139826,0.033932135728542916,0.9680638722554891,0.06786427145708583
numbers,15,major,robustness,0,94,20,run_preserving_circular_translation,500,0.2127659574468085,0.14592276228508955,0.06684319516171897,1.458072435821406,0.031801959047254594,2.1018577837420813,0.017964071856287425,0.9840319361277445,0.03592814371257485
numbers,15,verse,exploratory,0,94,9,run_preserving_circular_translation,500,0.09574468085106383,0.0722594599789657,0.02348522087209813,1.3250124050046117,0.02265698424045744,1.0365554666433385,0.14171656686626746,0.8602794411177644,0.2834331337325349
