scope,level,metric_role,metric,eligible_blocks,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
ALL,minor,robustness,positive_block_difference_share,70,run_preserving_circular_translation,1000,0.8428571428571429,0.4969142857142857,0.34594285714285716,1.6961821527138916,0.057298616288453494,6.0375429556851214,0.000999000999000999,1.0,0.001998001998001998
ALL,minor,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,1000,0.041018328340649335,-0.00020023866465427247,0.04121856700530361,-204.84719278102781,0.004233588050782028,9.73608355628501,0.000999000999000999,1.0,0.001998001998001998
ALL,major,robustness,positive_block_difference_share,70,run_preserving_circular_translation,1000,0.7714285714285715,0.4946285714285714,0.27680000000000005,1.5596118299445472,0.0588193776205892,4.705932146808515,0.000999000999000999,1.0,0.001998001998001998
ALL,major,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,1000,0.023753955260355716,-0.0002881267895862738,0.02404208204994199,-82.44271660564583,0.003293900541647019,7.2989702469645446,0.000999000999000999,1.0,0.001998001998001998
ALL,verse,exploratory,positive_block_difference_share,70,run_preserving_circular_translation,1000,0.7857142857142857,0.4917142857142857,0.294,1.597908192911098,0.058389263760121,5.035172240017139,0.000999000999000999,1.0,0.001998001998001998
ALL,verse,exploratory,median_block_hit_rate_difference,70,run_preserving_circular_translation,1000,0.013411458684958542,-0.00034524524376129613,0.01375670392871984,-38.846179425519544,0.002376118298372335,5.789570299653565,0.000999000999000999,1.0,0.001998001998001998
genesis,minor,robustness,positive_block_difference_share,18,run_preserving_circular_translation,1000,0.9444444444444444,0.49477777777777776,0.44966666666666666,1.9088255108915337,0.11585916312062826,3.881148927327314,0.000999000999000999,1.0,0.001998001998001998
genesis,minor,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,1000,0.0485201687584981,-0.0003251902901189516,0.04884535904861705,-149.20546594656892,0.008420888012726472,5.800499778027822,0.000999000999000999,1.0,0.001998001998001998
genesis,major,robustness,positive_block_difference_share,18,run_preserving_circular_translation,1000,0.8333333333333334,0.49294444444444446,0.3403888888888889,1.6905218077313198,0.12047835469750276,2.825311565247864,0.008991008991008992,0.999000999000999,0.017982017982017984
genesis,major,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,1000,0.016245269747172858,-0.0004884426085970957,0.016733712355769953,-33.259321486781225,0.006577907462616319,2.5439263855369334,0.008991008991008992,0.9920079920079921,0.017982017982017984
genesis,verse,exploratory,positive_block_difference_share,18,run_preserving_circular_translation,1000,0.7777777777777778,0.49094444444444446,0.28683333333333333,1.5842480479800838,0.11895158004441021,2.4113452988707254,0.014985014985014986,0.998001998001998,0.029970029970029972
genesis,verse,exploratory,median_block_hit_rate_difference,18,run_preserving_circular_translation,1000,0.01101546907972245,-0.00039037805300828833,0.01140584713273074,-28.21743946627188,0.004781552802774016,2.3853855856435677,0.008991008991008992,0.9920079920079921,0.017982017982017984
exodus,minor,robustness,positive_block_difference_share,15,run_preserving_circular_translation,1000,0.8,0.49473333333333336,0.3052666666666667,1.6170327449130846,0.12606451611068922,2.4215114298985725,0.012987012987012988,0.997002997002997,0.025974025974025976
exodus,minor,robustness,median_block_hit_rate_difference,15,run_preserving_circular_translation,1000,0.03761474129740061,-0.0003664204801897513,0.03798116177759036,-102.65458218362078,0.00949870311857351,3.9985628883718887,0.000999000999000999,1.0,0.001998001998001998
exodus,major,robustness,positive_block_difference_share,15,run_preserving_circular_translation,1000,0.7333333333333333,0.4938,0.23953333333333326,1.485081679492372,0.12756438025997346,1.8777446560330515,0.054945054945054944,0.987012987012987,0.10989010989010989
exodus,major,robustness,median_block_hit_rate_difference,15,run_preserving_circular_translation,1000,0.020659409025467285,-0.0003014681445888225,0.020960877170056107,-68.52932688342578,0.00707478833256084,2.9627567899927487,0.003996003996003996,0.997002997002997,0.007992007992007992
exodus,verse,exploratory,positive_block_difference_share,15,run_preserving_circular_translation,1000,0.6666666666666666,0.4908666666666667,0.17579999999999996,1.3581420616596496,0.1306603910057588,1.345472783655237,0.13186813186813187,0.9440559440559441,0.26373626373626374
exodus,verse,exploratory,median_block_hit_rate_difference,15,run_preserving_circular_translation,1000,0.0212973926658713,-0.0004030809437128182,0.02170047360958412,-52.836515836494094,0.00527981446933072,4.110082605295583,0.000999000999000999,1.0,0.001998001998001998
leviticus,minor,robustness,positive_block_difference_share,10,run_preserving_circular_translation,1000,0.7,0.49760000000000004,0.2023999999999999,1.4067524115755625,0.1562505679989676,1.295355291133004,0.17082917082917082,0.954045954045954,0.34165834165834164
leviticus,minor,robustness,median_block_hit_rate_difference,10,run_preserving_circular_translation,1000,0.03964711032573215,3.450296759487756e-05,0.03961260735813727,1149.092761853282,0.010267753497951402,3.85796244193442,0.000999000999000999,1.0,0.001998001998001998
leviticus,major,robustness,positive_block_difference_share,10,run_preserving_circular_translation,1000,0.7,0.49589999999999995,0.2041,1.4115749142972374,0.15502641710366655,1.3165498101108655,0.15884115884115885,0.954045954045954,0.3176823176823177
leviticus,major,robustness,median_block_hit_rate_difference,10,run_preserving_circular_translation,1000,0.028137920823909812,-6.435684777093184e-05,0.028202277671680744,-437.2172006320501,0.008198993071538539,3.4397245400267904,0.000999000999000999,1.0,0.001998001998001998
leviticus,verse,exploratory,positive_block_difference_share,10,run_preserving_circular_translation,1000,0.7,0.4938,0.20619999999999994,1.4175779667881732,0.1584347184173974,1.3014824153426054,0.16583416583416583,0.9500499500499501,0.33166833166833165
leviticus,verse,exploratory,median_block_hit_rate_difference,10,run_preserving_circular_translation,1000,0.012599906666030072,-0.0002824119292484459,0.012882318595278518,-44.615348578089176,0.0059964401307471445,2.148327726849731,0.015984015984015984,0.985014985014985,0.03196803196803197
numbers,minor,robustness,positive_block_difference_share,14,run_preserving_circular_translation,1000,0.9285714285714286,0.4965,0.4320714285714286,1.8702344986332902,0.1346309960671792,3.209301284199296,0.000999000999000999,1.0,0.001998001998001998
numbers,minor,robustness,median_block_hit_rate_difference,14,run_preserving_circular_translation,1000,0.048535533782293,-0.00020908598280081753,0.04874461976509382,-232.13193506390914,0.00956970440940283,5.093639017439159,0.000999000999000999,1.0,0.001998001998001998
numbers,major,robustness,positive_block_difference_share,14,run_preserving_circular_translation,1000,0.8571428571428571,0.49707142857142855,0.36007142857142854,1.7243856875987928,0.13342656391882268,2.698648739770422,0.007992007992007992,0.999000999000999,0.015984015984015984
numbers,major,robustness,median_block_hit_rate_difference,14,run_preserving_circular_translation,1000,0.054119029868567245,-0.0001963555665682154,0.05431538543513546,-275.61749745335527,0.0073217230719922425,7.418388390419721,0.000999000999000999,1.0,0.001998001998001998
numbers,verse,exploratory,positive_block_difference_share,14,run_preserving_circular_translation,1000,0.9285714285714286,0.4928571428571428,0.4357142857142858,1.884057971014493,0.13393571409524824,3.253159836101878,0.000999000999000999,1.0,0.001998001998001998
numbers,verse,exploratory,median_block_hit_rate_difference,14,run_preserving_circular_translation,1000,0.029535191799572993,-0.0003583721185796566,0.02989356391815265,-82.41487065631783,0.005405014253240453,5.530709544425465,0.000999000999000999,1.0,0.001998001998001998
deuteronomy,minor,robustness,positive_block_difference_share,13,run_preserving_circular_translation,1000,0.7692307692307693,0.5023076923076923,0.26692307692307693,1.5313935681470137,0.13993024466776674,1.9075438448408808,0.04695304695304695,0.987012987012987,0.0939060939060939
deuteronomy,minor,robustness,median_block_hit_rate_difference,13,run_preserving_circular_translation,1000,0.028892597672034337,-0.0003013558415297211,0.029193953513564058,-95.87535295606612,0.010435906418683426,2.7974525970545363,0.002997002997002997,0.998001998001998,0.005994005994005994
deuteronomy,major,robustness,positive_block_difference_share,13,run_preserving_circular_translation,1000,0.6923076923076923,0.49430769230769234,0.19799999999999995,1.4005602240896358,0.14247441377272502,1.389723212448863,0.14685314685314685,0.9530469530469531,0.2937062937062937
deuteronomy,major,robustness,median_block_hit_rate_difference,13,run_preserving_circular_translation,1000,0.014978684191294722,-0.0001733904580446579,0.01515207464933938,-86.38701552675326,0.007701088621523467,1.9675237351497876,0.029970029970029972,0.971028971028971,0.059940059940059943
deuteronomy,verse,exploratory,positive_block_difference_share,13,run_preserving_circular_translation,1000,0.8461538461538461,0.4909230769230769,0.35523076923076924,1.723597618301473,0.14250663848338546,2.492731377367973,0.015984015984015984,0.998001998001998,0.03196803196803197
deuteronomy,verse,exploratory,median_block_hit_rate_difference,13,run_preserving_circular_translation,1000,0.005555244013026539,-0.0002346872626306944,0.005789931275657233,-23.67083731241227,0.005500514081470815,1.052616390013682,0.15184815184815184,0.8531468531468531,0.3036963036963037
