book,level,coordinate_mode,aggregation,value_mode,equivalence_profile,eligible_segments,bin,normalized_position_midpoint,distance_to_cadence,mean_count,active_rate,n_contributions,n_segments_contributing,n_tokens
deuteronomy,minor,normalized,segment,raw,PB,2697,1,0.1,,0.6134593993325917,0.3813496477567668,2697,2697,2782
deuteronomy,minor,normalized,segment,raw,PB,2697,2,0.3,,0.7198501872659177,0.4239700374531835,1335,1335,1456
deuteronomy,minor,normalized,segment,raw,PB,2697,3,0.5,,0.6702934388394328,0.40166501813386085,2022,2022,2252
deuteronomy,minor,normalized,segment,raw,PB,2697,4,0.7,,0.6569288389513108,0.39862671660424465,1335,1335,1456
deuteronomy,minor,normalized,segment,raw,PB,2697,5,0.9,,0.7309974045235447,0.407119021134594,2697,2697,2782
deuteronomy,major,normalized,segment,raw,PB,1768,1,0.1,,0.6615950226244344,0.385708898944193,1768,1768,2590
deuteronomy,major,normalized,segment,raw,PB,1768,2,0.3,,0.7122114347357065,0.4070873786407767,1545,1545,2393
deuteronomy,major,normalized,segment,raw,PB,1768,3,0.5,,0.6977223661485319,0.414043609671848,1544,1544,2521
deuteronomy,major,normalized,segment,raw,PB,1768,4,0.7,,0.685026968716289,0.40433656957928804,1545,1545,2393
deuteronomy,major,normalized,segment,raw,PB,1768,5,0.9,,0.7388857466063348,0.3993118401206637,1768,1768,2590
deuteronomy,verse,normalized,segment,raw,PB,950,1,0.1,,0.6364561403508772,0.3864035087719298,950,950,2527
deuteronomy,verse,normalized,segment,raw,PB,950,2,0.3,,0.6693765497697485,0.3965993623804463,941,941,2540
deuteronomy,verse,normalized,segment,raw,PB,950,3,0.5,,0.7249469214437367,0.40362703467799005,942,942,2530
deuteronomy,verse,normalized,segment,raw,PB,950,4,0.7,,0.7166135317038612,0.41608218207580583,941,941,2540
deuteronomy,verse,normalized,segment,raw,PB,950,5,0.9,,0.7153508771929825,0.40021052631578946,950,950,2527
