book,block_id,level,metric_role,eligible_for_distribution_summary,observed_burst_ends,observed_boundary_hits,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
exodus,1,minor,robustness,1,170,47,run_preserving_circular_translation,500,0.27647058823529413,0.3103404407931423,-0.03386985255784819,0.8908622657385984,0.03248951975375048,-1.0424854788424003,0.8542914171656687,0.14770459081836326,0.2954091816367265
exodus,1,major,robustness,1,170,26,run_preserving_circular_translation,500,0.15294117647058825,0.15200642750133256,0.0009347489692556887,1.0061494042365247,0.024121370427515786,0.03875190143381736,0.47904191616766467,0.5249500998003992,0.9580838323353293
exodus,1,verse,exploratory,1,170,14,run_preserving_circular_translation,500,0.08235294117647059,0.0796579776906133,0.0026949634858572935,1.0338316834545356,0.01757487382722668,0.15334183973954363,0.4151696606786427,0.5888223552894212,0.8303393213572854
exodus,2,minor,robustness,1,188,60,run_preserving_circular_translation,500,0.3191489361702128,0.3072791428651966,0.011869793305016196,1.0386286983045363,0.03289543303143974,0.36083407972382264,0.36327345309381237,0.6407185628742516,0.7265469061876247
exodus,2,major,robustness,1,188,26,run_preserving_circular_translation,500,0.13829787234042554,0.16226818982765867,-0.023970317487233134,0.8522796272473893,0.025710072285497883,-0.932331781142207,0.8163672654690619,0.18762475049900199,0.37524950099800397
exodus,2,verse,exploratory,1,188,15,run_preserving_circular_translation,500,0.0797872340425532,0.08217904257776669,-0.002391808535213494,0.9708951520948895,0.017954826578919506,-0.13321256681040186,0.5608782435129741,0.44510978043912175,0.8902195608782435
exodus,3,minor,robustness,1,157,56,run_preserving_circular_translation,500,0.35668789808917195,0.311717920426271,0.04496997766290095,1.1442649739270845,0.03225402014990352,1.3942441113975512,0.08982035928143713,0.9121756487025948,0.17964071856287425
exodus,3,major,robustness,1,157,31,run_preserving_circular_translation,500,0.19745222929936307,0.15506115197098377,0.042391077328379295,1.2733829640083665,0.024064007667120944,1.7615967346245045,0.043912175648702596,0.9600798403193613,0.08782435129740519
exodus,3,verse,exploratory,1,157,14,run_preserving_circular_translation,500,0.08917197452229299,0.07716479858416106,0.012007175938131928,1.1556043190475784,0.01816898918131312,0.6608609768165505,0.2554890219560878,0.7485029940119761,0.5109780439121756
exodus,4,minor,robustness,1,169,48,run_preserving_circular_translation,500,0.28402366863905326,0.2957924411385115,-0.011768772499458235,0.9602127341247803,0.03227803150268346,-0.3646062647432458,0.656686626746507,0.34530938123752497,0.6906187624750499
