excluded_book,level,metric_role,observed_boundary_hits,observed_burst_ends,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
NONE,minor,robustness,4456,12833,run_preserving_circular_translation,500,0.347229798176576,0.30827102002649415,0.03895877815008186,1.126378334709288,0.004148347392752499,9.391397214742918,0.001996007984031936,1.0,0.003992015968063872
NONE,major,robustness,2362,12833,run_preserving_circular_translation,500,0.1840567287462012,0.16107582015117278,0.02298090859502841,1.14267137409861,0.003104716258498561,7.40193521134906,0.001996007984031936,1.0,0.003992015968063872
NONE,verse,exploratory,1216,12833,run_preserving_circular_translation,500,0.09475570794046599,0.08311618483596976,0.01163952310449623,1.1400391888471166,0.002251913654943689,5.168725310112872,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,3279,9674,run_preserving_circular_translation,500,0.3389497622493281,0.3054107918131073,0.03353897043622078,1.1098159309863045,0.004676605963827867,7.171647706827255,0.001996007984031936,1.0,0.003992015968063872
genesis,major,robustness,1758,9674,run_preserving_circular_translation,500,0.18172420922059127,0.15977113913582797,0.0219530700847633,1.1374032269125909,0.0035567255069671724,6.172269983095415,0.001996007984031936,1.0,0.003992015968063872
genesis,verse,exploratory,906,9674,run_preserving_circular_translation,500,0.09365309075873475,0.08272627661773826,0.010926814140996485,1.1320839591450143,0.0026207787121495,4.1693005557247425,0.001996007984031936,1.0,0.003992015968063872
exodus,minor,robustness,3543,10129,run_preserving_circular_translation,500,0.34978773817751013,0.3082012044624346,0.041586533715075535,1.134933066817863,0.00457976262017518,9.08049983461475,0.001996007984031936,1.0,0.003992015968063872
exodus,major,robustness,1888,10129,run_preserving_circular_translation,500,0.18639549807483463,0.16111778062987464,0.02527771744495999,1.1568896824803516,0.0035266105245172524,7.16770884372614,0.001996007984031936,1.0,0.003992015968063872
exodus,verse,exploratory,971,10129,run_preserving_circular_translation,500,0.09586336262217396,0.08327653272781123,0.01258682989436273,1.15114498024915,0.002550747684423044,4.9345648616004745,0.001996007984031936,1.0,0.003992015968063872
leviticus,minor,robustness,3835,10915,run_preserving_circular_translation,500,0.35135135135135137,0.3101300961978928,0.04122125515345859,1.1329160105994855,0.004510426205623131,9.139104216374987,0.001996007984031936,1.0,0.003992015968063872
leviticus,major,robustness,2024,10915,run_preserving_circular_translation,500,0.18543289051763628,0.16096161245991755,0.02447127805771873,1.1520317651130174,0.0033660369893375097,7.270056192262781,0.001996007984031936,1.0,0.003992015968063872
leviticus,verse,exploratory,1049,10915,run_preserving_circular_translation,500,0.09610627576729272,0.08311497938616583,0.012991296381126893,1.156305114638448,0.002391847050180778,5.431491273718778,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,robustness,3525,10121,run_preserving_circular_translation,500,0.3482857425155617,0.30747179132496794,0.04081395119059378,1.1327404735722808,0.004719863501259645,8.647273629777912,0.001996007984031936,1.0,0.003992015968063872
numbers,major,robustness,1829,10121,run_preserving_circular_translation,500,0.18071336824424464,0.1591445509337022,0.021568817310542443,1.1355297255482393,0.003570637009799944,6.040607670660677,0.001996007984031936,1.0,0.003992015968063872
numbers,verse,exploratory,940,10121,run_preserving_circular_translation,500,0.09287619800414978,0.0815593320818101,0.011316865922339686,1.1387562359018344,0.0025737312765022604,4.397065857520089,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,minor,robustness,3642,10493,run_preserving_circular_translation,500,0.34708853521395217,0.3098124463928333,0.03727608882111888,1.120318241746343,0.004492113818388591,8.298117618598218,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,major,robustness,1949,10493,run_preserving_circular_translation,500,0.18574287620318308,0.16421976555799106,0.021523110645192023,1.1310628508819272,0.003354656670234016,6.415890733668015,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,verse,exploratory,998,10493,run_preserving_circular_translation,500,0.09511102639855142,0.08482378728676261,0.010287239111788804,1.1212777622981025,0.002447342999470173,4.2034316865334755,0.001996007984031936,1.0,0.003992015968063872
