excluded_book,level,metric_role,observed_boundary_hits,observed_burst_ends,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
NONE,minor,robustness,5605,15893,run_preserving_circular_translation,500,0.3526709872270811,0.3078467249732587,0.04482426225382241,1.145605779167266,0.0036072295067922267,12.426229650600451,0.001996007984031936,1.0,0.003992015968063872
NONE,major,robustness,2984,15893,run_preserving_circular_translation,500,0.18775561567985904,0.1609451959982382,0.026810419681620845,1.1665810496258262,0.002642400500715444,10.146236225114922,0.001996007984031936,1.0,0.003992015968063872
NONE,verse,exploratory,1561,15893,run_preserving_circular_translation,500,0.0982193418486126,0.08291814006166237,0.015301201786950228,1.1845338278882211,0.001927436097332609,7.938629876303374,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,4143,11858,run_preserving_circular_translation,500,0.34938438185191434,0.3047879912295497,0.044596390622364646,1.146319382343306,0.004158258586578761,10.724775694879684,0.001996007984031936,1.0,0.003992015968063872
genesis,major,robustness,2237,11858,run_preserving_circular_translation,500,0.188649013324338,0.15945184685444425,0.02919716646989376,1.1831096161372556,0.0030704910839634645,9.508956603842453,0.001996007984031936,1.0,0.003992015968063872
genesis,verse,exploratory,1170,11858,run_preserving_circular_translation,500,0.09866756620003374,0.08250919210659471,0.016158374093439024,1.195837259836017,0.0021992173897655916,7.347329176567351,0.001996007984031936,1.0,0.003992015968063872
exodus,minor,robustness,4435,12583,run_preserving_circular_translation,500,0.3524596678057697,0.3077754112691727,0.04468425653659702,1.1451846213195935,0.00393467798459488,11.35652185808994,0.001996007984031936,1.0,0.003992015968063872
exodus,major,robustness,2366,12583,run_preserving_circular_translation,500,0.18803147103234522,0.16107017404434554,0.026961296987999678,1.1673885134101658,0.0029314633268931953,9.197214490339071,0.001996007984031936,1.0,0.003992015968063872
exodus,verse,exploratory,1240,12583,run_preserving_circular_translation,500,0.09854565683859175,0.0830530080267027,0.015492648811889054,1.1865392859330026,0.002143556563244675,7.227543736209146,0.001996007984031936,1.0,0.003992015968063872
leviticus,minor,robustness,4806,13529,run_preserving_circular_translation,500,0.3552368985143026,0.30963234533224926,0.045604553182053365,1.14728614070703,0.003984715619505156,11.444870233353512,0.001996007984031936,1.0,0.003992015968063872
leviticus,major,robustness,2537,13529,run_preserving_circular_translation,500,0.18752309852908566,0.1608457387833543,0.026677359745731377,1.1658568013521549,0.002946011076028557,9.05541732779038,0.001996007984031936,1.0,0.003992015968063872
leviticus,verse,exploratory,1340,13529,run_preserving_circular_translation,500,0.09904649271934363,0.08292408899401287,0.01612240372533076,1.1944236460227473,0.0021487133742625958,7.503282624125572,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,robustness,4377,12550,run_preserving_circular_translation,500,0.3487649402390438,0.30703250996015935,0.04173243027888446,1.1359218614481563,0.004020928595532222,10.378804121330246,0.001996007984031936,1.0,0.003992015968063872
numbers,major,robustness,2269,12550,run_preserving_circular_translation,500,0.18079681274900397,0.15902820717131474,0.021768605577689226,1.1368851851183783,0.0029685286330173285,7.333129731533957,0.001996007984031936,1.0,0.003992015968063872
numbers,verse,exploratory,1175,12550,run_preserving_circular_translation,500,0.09362549800796813,0.08137418326693227,0.012251314741035857,1.1505553020525907,0.0021415229986247704,5.720842012391802,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,minor,robustness,4659,13052,run_preserving_circular_translation,500,0.35695678823168864,0.3096264174072939,0.04733037082439473,1.1528628313459914,0.0039593433667208825,11.954096030724816,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,major,robustness,2527,13052,run_preserving_circular_translation,500,0.1936101746858719,0.16412779650628256,0.029482378179589347,1.1796306220345851,0.0029393486901270467,10.03024182827218,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,verse,exploratory,1319,13052,run_preserving_circular_translation,500,0.1010573092246399,0.08463806313208704,0.016419246092552867,1.1939936416896595,0.002184844036752784,7.515065522459858,0.001996007984031936,1.0,0.003992015968063872
