scope,level,metric_role,metric,eligible_blocks,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
ALL,minor,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.8285714285714286,0.4962,0.33237142857142865,1.6698335924454426,0.059964690290475554,5.542785712081308,0.001996007984031936,1.0,0.003992015968063872
ALL,minor,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.03620998216322405,-0.00022362837833995552,0.036433610541564,-161.92033601468208,0.004384400029155848,8.309828094900993,0.001996007984031936,1.0,0.003992015968063872
ALL,major,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.7714285714285715,0.4919428571428571,0.27948571428571434,1.5681263793704263,0.05994879447648362,4.662073970400679,0.001996007984031936,1.0,0.003992015968063872
ALL,major,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.023293037770233768,-0.000517671304582563,0.02381070907481633,-44.99580634282343,0.003261944554195274,7.299544391149365,0.001996007984031936,1.0,0.003992015968063872
ALL,verse,exploratory,positive_block_difference_share,70,run_preserving_circular_translation,500,0.7285714285714285,0.49265714285714285,0.2359142857142857,1.4788609870672156,0.05882836328277893,4.010213314626515,0.001996007984031936,1.0,0.003992015968063872
ALL,verse,exploratory,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.012527939362635201,-0.0003015225182344065,0.012829461880869608,-41.54893450742495,0.002414217987428292,5.314127368645775,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.8888888888888888,0.4981111111111111,0.3907777777777777,1.7845192951148783,0.11277701149164955,3.465048174349898,0.003992015968063872,1.0,0.007984031936127744
genesis,minor,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.04574651211407468,7.942498605660343e-05,0.04566708712801808,575.9712954997907,0.007978395697773703,5.723843346195658,0.001996007984031936,1.0,0.003992015968063872
genesis,major,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.8333333333333334,0.4875555555555555,0.34577777777777785,1.709206927985415,0.11771780443705822,2.9373447749160118,0.003992015968063872,0.998003992015968,0.007984031936127744
genesis,major,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.016008030385194716,-0.0005868548138969686,0.016594885199091684,-27.27766733119986,0.006570876011268405,2.5255209762949553,0.011976047904191617,0.9900199600798403,0.023952095808383235
genesis,verse,exploratory,positive_block_difference_share,18,run_preserving_circular_translation,500,0.7222222222222222,0.49522222222222223,0.22699999999999998,1.4583800762844963,0.11630372115953795,1.9517862174729217,0.033932135728542916,0.9900199600798403,0.06786427145708583
genesis,verse,exploratory,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.011547459046332587,-0.00018982530015590693,0.011737284346488493,-60.83203364803559,0.004508663137709714,2.6032737394638747,0.005988023952095809,0.9960079840319361,0.011976047904191617
exodus,minor,robustness,positive_block_difference_share,15,run_preserving_circular_translation,500,0.8666666666666667,0.496,0.3706666666666667,1.7473118279569892,0.12078263304152813,3.0688738714548647,0.003992015968063872,1.0,0.007984031936127744
exodus,minor,robustness,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.038269268085604324,1.626467202683657e-05,0.038253003413577485,2352.907456262282,0.009350652523340504,4.090944810331982,0.001996007984031936,1.0,0.003992015968063872
exodus,major,robustness,positive_block_difference_share,15,run_preserving_circular_translation,500,0.8,0.4924,0.30760000000000004,1.6246953696181967,0.1290134187680577,2.3842481110667104,0.015968063872255488,0.998003992015968,0.031936127744510975
exodus,major,robustness,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.015755799158564537,-0.0004736284169875529,0.01622942757555209,-33.26616096807934,0.007062792537274828,2.2978768652624475,0.007984031936127744,0.9940119760479041,0.015968063872255488
exodus,verse,exploratory,positive_block_difference_share,15,run_preserving_circular_translation,500,0.6666666666666666,0.49106666666666665,0.17559999999999998,1.3575889220743957,0.1296841290726561,1.354059292032715,0.14770459081836326,0.93812375249501,0.2954091816367265
exodus,verse,exploratory,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.01697236103875331,-0.00039788360183144517,0.017370244640584755,-42.65659846404851,0.005368242882064547,3.235741195432725,0.001996007984031936,1.0,0.003992015968063872
leviticus,minor,robustness,positive_block_difference_share,10,run_preserving_circular_translation,500,0.7,0.49339999999999995,0.2066,1.4187271990271586,0.15484327560472233,1.334252321859944,0.15568862275449102,0.9580838323353293,0.31137724550898205
leviticus,minor,robustness,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,0.033368267327051976,-0.00045286668719329024,0.03382113401424527,-73.68231815384094,0.010815045839002963,3.1272298349651035,0.001996007984031936,1.0,0.003992015968063872
leviticus,major,robustness,positive_block_difference_share,10,run_preserving_circular_translation,500,0.7,0.5042,0.19579999999999997,1.388337961126537,0.15440971472028564,1.2680549300585986,0.16367265469061876,0.9421157684630739,0.3273453093812375
leviticus,major,robustness,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,0.02787176360873607,-0.00014963089746479903,0.028021394506200867,-186.27010918846463,0.008191543538783168,3.420770990660372,0.001996007984031936,1.0,0.003992015968063872
leviticus,verse,exploratory,positive_block_difference_share,10,run_preserving_circular_translation,500,0.5,0.49119999999999997,0.00880000000000003,1.017915309446254,0.1617484466695121,0.05440546837510211,0.6187624750499002,0.6666666666666666,1.0
leviticus,verse,exploratory,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,0.00580236444242261,-0.0004614233993155421,0.006263787841738152,-12.57492457259345,0.006114269729265734,1.0244539608314556,0.15568862275449102,0.846307385229541,0.31137724550898205
numbers,minor,robustness,positive_block_difference_share,14,run_preserving_circular_translation,500,0.8571428571428571,0.4981428571428571,0.359,1.720676799541153,0.13652621786039965,2.6295315700247666,0.005988023952095809,0.998003992015968,0.011976047904191617
numbers,minor,robustness,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.051936483641605885,-6.34276104928974e-05,0.05199991125209878,-818.8308409855943,0.009436793299188954,5.510336997268756,0.001996007984031936,1.0,0.003992015968063872
numbers,major,robustness,positive_block_difference_share,14,run_preserving_circular_translation,500,0.8571428571428571,0.4937142857142857,0.3634285714285714,1.736111111111111,0.12984009003228486,2.799047438570048,0.003992015968063872,0.998003992015968,0.007984031936127744
numbers,major,robustness,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.05370747493901261,-0.0003753303249929797,0.054082805264005586,-143.09388653852355,0.007277821846649219,7.431180153015952,0.001996007984031936,1.0,0.003992015968063872
numbers,verse,exploratory,positive_block_difference_share,14,run_preserving_circular_translation,500,0.8571428571428571,0.49614285714285716,0.36099999999999993,1.7276130146847104,0.13122429777495712,2.7510149120332597,0.007984031936127744,0.998003992015968,0.015968063872255488
numbers,verse,exploratory,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.029651137968542976,-0.0001527990048158983,0.029803936973358876,-194.05321392157302,0.005405892461085263,5.513231568682661,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,minor,robustness,positive_block_difference_share,13,run_preserving_circular_translation,500,0.7692307692307693,0.4938461538461539,0.2753846153846154,1.557632398753894,0.14023648665503963,1.9637158770386165,0.043912175648702596,0.9760479041916168,0.08782435129740519
deuteronomy,minor,robustness,median_block_hit_rate_difference,13,run_preserving_circular_translation,500,0.022731356437599215,-0.0003843652002349832,0.023115721637834197,-59.139996086280206,0.010802533013347857,2.1398427210795727,0.021956087824351298,0.9800399201596807,0.043912175648702596
deuteronomy,major,robustness,positive_block_difference_share,13,run_preserving_circular_translation,500,0.6153846153846154,0.4861538461538462,0.1292307692307692,1.2658227848101264,0.14120361729949252,0.9152086306448586,0.2714570858283433,0.8822355289421158,0.5429141716566867
deuteronomy,major,robustness,median_block_hit_rate_difference,13,run_preserving_circular_translation,500,0.011636011900943904,-0.0005543236889253919,0.012190335589869296,-20.99136683749056,0.007804303060684452,1.562001820672528,0.06387225548902195,0.93812375249501,0.1277445109780439
