excluded_book,level,metric_role,observed_boundary_hits,observed_burst_ends,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
NONE,minor,robustness,5712,15957,run_preserving_circular_translation,500,0.3579620229366422,0.3079186563890456,0.05004336654759661,1.162521385142602,0.0034060227846647224,14.692610622839013,0.001996007984031936,1.0,0.003992015968063872
NONE,major,robustness,3052,15957,run_preserving_circular_translation,500,0.19126402205928433,0.16078235257253867,0.03048166948674566,1.189583427528177,0.002644624596794454,11.525896538848066,0.001996007984031936,1.0,0.003992015968063872
NONE,verse,exploratory,1558,15957,run_preserving_circular_translation,500,0.09763740051388106,0.08291320423638528,0.014724196277495785,1.1775856621765233,0.0019629124992597336,7.501198491042606,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,4117,11701,run_preserving_circular_translation,500,0.35185026920776,0.3047677976241347,0.04708247158362533,1.154486372742344,0.0039605118540054895,11.887976433149207,0.001996007984031936,1.0,0.003992015968063872
genesis,major,robustness,2236,11701,run_preserving_circular_translation,500,0.1910947782240834,0.15938449705153407,0.03171028117254934,1.198954614527512,0.0031161284402598023,10.176179121135824,0.001996007984031936,1.0,0.003992015968063872
genesis,verse,exploratory,1149,11701,run_preserving_circular_translation,500,0.09819673532176737,0.0823979147081446,0.01579882061362277,1.1917381121789619,0.002331532048200159,6.776154171167739,0.001996007984031936,1.0,0.003992015968063872
exodus,minor,robustness,4503,12603,run_preserving_circular_translation,500,0.35729588193287315,0.307973657065778,0.049322224867095144,1.1601507912625162,0.0039104602133119655,12.612895203278816,0.001996007984031936,1.0,0.003992015968063872
exodus,major,robustness,2416,12603,run_preserving_circular_translation,500,0.19170038879631834,0.1608275807347457,0.030872808061572637,1.1919621492814185,0.0029780072333667174,10.366935216161345,0.001996007984031936,1.0,0.003992015968063872
exodus,verse,exploratory,1234,12603,run_preserving_circular_translation,500,0.09791319527096723,0.08306736491311592,0.014845830357851308,1.1787203719942154,0.0022096276295448924,6.718702354798596,0.001996007984031936,1.0,0.003992015968063872
leviticus,minor,robustness,4956,13694,run_preserving_circular_translation,500,0.36191032569008325,0.3096956331239959,0.05221469256608735,1.1686000284840363,0.003725062854752298,14.017130610151657,0.001996007984031936,1.0,0.003992015968063872
leviticus,major,robustness,2621,13694,run_preserving_circular_translation,500,0.19139769242003798,0.16075668175843436,0.03064101066160363,1.1906048963342453,0.0028152434735922147,10.883964725973094,0.001996007984031936,1.0,0.003992015968063872
leviticus,verse,exploratory,1342,13694,run_preserving_circular_translation,500,0.09799912370381189,0.08298159778004965,0.015017525923762237,1.1809741716900604,0.0020644989517986,7.274174642074246,0.001996007984031936,1.0,0.003992015968063872
numbers,minor,robustness,4500,12775,run_preserving_circular_translation,500,0.3522504892367906,0.3071818395303327,0.04506864970645791,1.146716517406647,0.003979208063399409,11.326034976908467,0.001996007984031936,1.0,0.003992015968063872
numbers,major,robustness,2346,12775,run_preserving_circular_translation,500,0.1836399217221135,0.15887436399217222,0.024765557729941268,1.1558813965175745,0.0030303467783342544,8.172516065489575,0.001996007984031936,1.0,0.003992015968063872
numbers,verse,exploratory,1191,12775,run_preserving_circular_translation,500,0.09322896281800391,0.08142497064579257,0.011803992172211342,1.1449677178707252,0.0022037003039223355,5.356441686377036,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,minor,robustness,4772,13055,run_preserving_circular_translation,500,0.3655304481041746,0.3095466870930678,0.0559837610111068,1.180857244950177,0.0037026080661486313,15.1200883298836,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,major,robustness,2589,13055,run_preserving_circular_translation,500,0.1983148219073152,0.16388556108770586,0.03442926081960934,1.2100811114237453,0.0029449516232261104,11.69094274692807,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,verse,exploratory,1316,13055,run_preserving_circular_translation,500,0.10080428954423593,0.08461080045959403,0.016193489084641896,1.1913879669815335,0.0021923555191521228,7.386342654363197,0.001996007984031936,1.0,0.003992015968063872
