fold,feature,pos_count,neg_count,log_likelihood_ratio,direction,rank
0,pos_dist_combo=9_5,7,9,1.51289262,positive,1
0,pos_dist_combo=8_4,19,26,1.43593158,positive,2
0,pos_dist_combo=10+_9,4,7,1.26603255,positive,3
0,pos_dist_combo=4_4,50,82,1.2490212,positive,4
0,pos_dist_combo=3_3,78,130,1.2302867,positive,5
0,pos_dist_combo=10+_5,20,34,1.22521055,positive,6
0,pos_dist_combo=9_3,16,29,1.16805214,positive,7
0,pos_dist_combo=2_3,74,140,1.1047644,positive,8
0,pos_dist_combo=8_5,12,24,1.08210971,positive,9
0,pos_dist_combo=4_3,55,110,1.05185766,positive,10
0,pos_dist_combo=10+_7,7,15,1.04288899,positive,11
0,pos_dist_combo=5_9,5,11,1.04288899,positive,12
0,pos_dist_combo=6_3,37,75,1.04288899,positive,13
0,pos_dist_combo=3_4,53,112,0.9976324,positive,14
0,pos_dist_combo=4_5,35,77,0.96284629,positive,15
0,pos_dist_combo=10+_4,21,49,0.91505562,positive,16
0,pos_dist_combo=5_5,30,70,0.9073435,positive,17
0,pos_dist_combo=6_4,29,71,0.86056744,positive,18
0,pos_dist_combo=9_4,10,26,0.83809458,positive,19
0,pos_dist_combo=9_7,3,9,0.81974544,positive,20
0,pos_dist_combo=9_9,1,4,0.81974544,positive,21
0,pos_dist_combo=4_8,12,33,0.77462501,positive,22
0,pos_dist_combo=6_6,12,33,0.77462501,positive,23
0,pos_dist_combo=7_8,5,15,0.75520692,positive,24
0,dist_end=3,435,1198,0.72443526,positive,25
0,pos_dist_combo=7_4,13,38,0.71153186,positive,26
0,pos_dist_combo=5_4,29,83,0.70641676,positive,27
0,pos_dist_combo=5_8,9,27,0.70641676,positive,28
0,pos_dist_combo=3_9,11,34,0.66559476,positive,29
0,pos_dist_combo=7_3,25,75,0.66339937,positive,30
0,pos_dist_combo=3_6,28,84,0.66068075,positive,31
0,pos_dist_combo=8_9,1,5,0.63742389,positive,32
0,pos_dist_combo=3_8,12,39,0.61210608,positive,33
0,pos_dist_combo=5_6,12,39,0.61210608,positive,34
0,pos_dist_combo=6_5,12,39,0.61210608,positive,35
0,pos_dist_combo=8_3,12,39,0.61210608,positive,36
0,pos_dist_combo=10+_3,25,81,0.58741347,positive,37
0,pos_dist_combo=7_6,8,28,0.56596492,positive,38
0,pos_dist_combo=1_3,62,206,0.54645211,positive,39
0,pos_dist_combo=3_10+,24,82,0.53607139,positive,40
0,pos_dist_combo=3_5,30,102,0.53529439,positive,41
0,pos_dist_combo=9_10+,2,9,0.53206337,positive,42
0,pos_dist_combo=1_8,25,87,0.5167959,positive,43
0,pos_dist_combo=6_9,4,16,0.51226074,positive,44
0,pos_dist_combo=3_7,22,78,0.50208254,positive,45
0,dist_end=4,314,1087,0.49651239,positive,46
0,pos_dist_combo=7_7,3,13,0.48327321,positive,47
0,major_len=30+,6,24,0.4630705,positive,48
0,pos_dist_combo=7_9,2,10,0.43675319,positive,49
0,pos_dist_combo=7_5,9,36,0.42770336,positive,50
0,major_len=26,10,40,0.42035938,positive,51
0,rel=Q2,553,2064,0.42031536,positive,52
0,pos_dist_combo=2_9,10,41,0.39626183,positive,53
0,pos_dist_combo=4_7,10,41,0.39626183,positive,54
0,major_len=18,20,82,0.361718,positive,55
0,pos_dist_combo=5_3,26,106,0.35904421,positive,56
0,major_len=24,4,19,0.34974181,positive,57
0,pos_start=3,279,1122,0.34706682,positive,58
0,dist_end=5,223,910,0.33313933,positive,59
0,rel=Q3,614,2502,0.33241315,positive,60
0,pos_dist_combo=2_8,19,81,0.3250492,positive,61
0,pos_dist_combo=10+_6,6,28,0.31465049,positive,62
0,pos_dist_combo=6_10+,6,28,0.31465049,positive,63
0,major_len=10,193,815,0.29947998,positive,64
0,major_len=12,106,455,0.2863722,positive,65
0,pos_dist_combo=2_6,24,108,0.26356412,positive,66
0,major_len=15,41,183,0.25877004,positive,67
0,pos_dist_combo=2_4,38,170,0.25793426,positive,68
0,pos_dist_combo=1_6,30,135,0.25736849,positive,69
0,pos_start=4,209,924,0.25334997,positive,70
0,pos_dist_combo=10+_10+,6,30,0.24795912,positive,71
0,pos_dist_combo=6_7,6,30,0.24795912,positive,72
0,major_len=13,98,442,0.23758626,positive,73
0,major_len=21,3,17,0.23195878,positive,74
0,pos_dist_combo=9_6,3,17,0.23195878,positive,75
0,dist_end=8,98,448,0.22413314,positive,76
