scope,level,metric_role,metric,eligible_blocks,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
ALL,minor,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.6571428571428571,0.4951714285714286,0.16197142857142854,1.3271017252322428,0.059122418828759585,2.73959407920298,0.005988023952095809,0.9960079840319361,0.011976047904191617
ALL,minor,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.029881037966903418,-0.0006833840843960923,0.03056442205129951,-43.72510078766224,0.005983780685394545,5.1078780554077445,0.001996007984031936,1.0,0.003992015968063872
ALL,major,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.6571428571428571,0.487,0.17014285714285715,1.349369316515107,0.058529427449369606,2.9069626093649696,0.003992015968063872,0.998003992015968,0.007984031936127744
ALL,major,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.01627715214835515,-0.0008406112385083103,0.017117763386863463,-19.363471962663077,0.004695249489224938,3.6457622595235413,0.001996007984031936,1.0,0.003992015968063872
ALL,verse,exploratory,positive_block_difference_share,70,run_preserving_circular_translation,500,0.5571428571428572,0.4842285714285714,0.07291428571428576,1.150578239320274,0.057974632031464184,1.257692945333633,0.12574850299401197,0.908183632734531,0.25149700598802394
ALL,verse,exploratory,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.004959483012390978,-0.0010557008269111534,0.006015183839302132,-4.697811052115774,0.003405707394539585,1.7662068822901094,0.05389221556886228,0.9481037924151696,0.10778443113772455
genesis,minor,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.8333333333333334,0.4935555555555555,0.33977777777777785,1.6884286357496625,0.12149460182084199,2.7966491735889627,0.003992015968063872,1.0,0.007984031936127744
genesis,minor,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.03650198909662153,-0.0007663315107814665,0.037268320607403,-47.63211297340315,0.01262598460700933,2.9517159863091744,0.001996007984031936,1.0,0.003992015968063872
genesis,major,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.6666666666666666,0.4876666666666667,0.17899999999999994,1.3670539986329457,0.11505119633353571,1.5558291065577048,0.09780439121756487,0.9740518962075848,0.19560878243512975
genesis,major,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.014772110743633132,-0.0006295474076142613,0.015401658151247393,-23.464651851420786,0.009400846001122258,1.6383268217997369,0.05389221556886228,0.9481037924151696,0.10778443113772455
genesis,verse,exploratory,positive_block_difference_share,18,run_preserving_circular_translation,500,0.5555555555555556,0.4886666666666667,0.06688888888888889,1.1368804001819008,0.11803933221861806,0.5666661072345397,0.3772455089820359,0.8043912175648703,0.7544910179640718
genesis,verse,exploratory,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.004570336726510235,-0.0006894689353472189,0.005259805661857454,-6.628778313570572,0.0070669789371729476,0.7442792328402736,0.23952095808383234,0.7624750499001997,0.47904191616766467
exodus,minor,robustness,positive_block_difference_share,15,run_preserving_circular_translation,500,0.6,0.4996,0.10039999999999999,1.200960768614892,0.12701642938349877,0.7904489244998676,0.2874251497005988,0.8542914171656687,0.5748502994011976
exodus,minor,robustness,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.003931464868539625,-0.00026518940924927936,0.004196654277788904,-14.825120202458871,0.013142652666759602,0.31931561947178916,0.37524950099800397,0.626746506986028,0.7504990019960079
exodus,major,robustness,positive_block_difference_share,15,run_preserving_circular_translation,500,0.6666666666666666,0.49173333333333336,0.17493333333333327,1.3557483731019522,0.12772581745459466,1.3696004208038868,0.14570858283433133,0.9660678642714571,0.29141716566866266
exodus,major,robustness,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.024016227209996688,-0.00039100658958336293,0.024407233799580052,-61.421540837936206,0.010447896004790536,2.336090806071282,0.013972055888223553,0.9880239520958084,0.027944111776447105
exodus,verse,exploratory,positive_block_difference_share,15,run_preserving_circular_translation,500,0.6,0.4792,0.12079999999999996,1.2520868113522536,0.1299000641518959,0.9299456531348979,0.26746506986027946,0.8702594810379242,0.5349301397205589
exodus,verse,exploratory,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.004779019037327872,-0.0013749342813994534,0.006153953318727326,-3.4758163368096615,0.007951051412696893,0.7739798171723788,0.21956087824351297,0.782435129740519,0.43912175648702595
leviticus,minor,robustness,positive_block_difference_share,10,run_preserving_circular_translation,500,0.6,0.49319999999999997,0.1068,1.2165450121654502,0.16790997587993395,0.6360551208486185,0.3712574850299401,0.8203592814371258,0.7425149700598802
leviticus,minor,robustness,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,0.019835524202547333,-0.0006528019602146797,0.020488326162762013,-30.38520931527878,0.015070661244242342,1.3594842210781866,0.07784431137724551,0.9241516966067864,0.15568862275449102
leviticus,major,robustness,positive_block_difference_share,10,run_preserving_circular_translation,500,0.4,0.4894,-0.08939999999999998,0.8173273395995097,0.16207294653951348,-0.5516034718243628,0.812375249500998,0.3992015968063872,0.7984031936127745
leviticus,major,robustness,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,-0.009132011648026628,-0.000683774935448248,-0.00844823671257838,13.355288669714321,0.011809653440854329,-0.7153670304458334,0.7644710578842315,0.2375249500998004,0.4750499001996008
leviticus,verse,exploratory,positive_block_difference_share,10,run_preserving_circular_translation,500,0.4,0.48160000000000003,-0.0816,0.8305647840531561,0.14731408622395892,-0.5539185158162337,0.810379241516966,0.3972055888223553,0.7944111776447106
leviticus,verse,exploratory,median_block_hit_rate_difference,10,run_preserving_circular_translation,500,-0.0027786259334112787,-0.0008606704068325259,-0.0019179555265787527,3.2284436775714065,0.007929510234980407,-0.2418756606325878,0.6027944111776448,0.3992015968063872,0.7984031936127745
numbers,minor,robustness,positive_block_difference_share,14,run_preserving_circular_translation,500,0.5714285714285714,0.4931428571428571,0.07828571428571429,1.1587485515643106,0.13129620663808617,0.5962526739367755,0.36926147704590817,0.8063872255489022,0.7385229540918163
numbers,minor,robustness,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.013845340910774717,-0.0005688706534504194,0.014414211564225137,-24.338293471103487,0.011981570146630482,1.2030319388714488,0.11177644710578842,0.8902195608782435,0.22355289421157684
numbers,major,robustness,positive_block_difference_share,14,run_preserving_circular_translation,500,0.7857142857142857,0.4838571428571428,0.3018571428571429,1.6238559196929436,0.12965661084068902,2.3281276666103756,0.021956087824351298,0.998003992015968,0.043912175648702596
numbers,major,robustness,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.02539090635583849,-0.001033710676116195,0.026424617031954683,-24.56287522465755,0.009765749037889961,2.70584641581821,0.003992015968063872,0.998003992015968,0.007984031936127744
numbers,verse,exploratory,positive_block_difference_share,14,run_preserving_circular_translation,500,0.6428571428571429,0.49,0.1528571428571429,1.3119533527696794,0.12881722536609927,1.1866203640291277,0.18562874251497005,0.9321357285429142,0.3712574850299401
numbers,verse,exploratory,median_block_hit_rate_difference,14,run_preserving_circular_translation,500,0.017316109649606566,-0.0007551330254219609,0.018071242675028527,-22.931204260243412,0.0075822250217467855,2.383369343853276,0.017964071856287425,0.9840319361277445,0.03592814371257485
deuteronomy,minor,robustness,positive_block_difference_share,13,run_preserving_circular_translation,500,0.6153846153846154,0.496,0.11938461538461542,1.240694789081886,0.1383609891320869,0.8628488140587403,0.27345309381237526,0.8642714570858283,0.5469061876247505
deuteronomy,minor,robustness,median_block_hit_rate_difference,13,run_preserving_circular_translation,500,0.03746329403293508,-0.00037784159504635395,0.037841135627981436,-99.15079367674977,0.013692682234550417,2.763602848571028,0.003992015968063872,0.998003992015968,0.007984031936127744
deuteronomy,major,robustness,positive_block_difference_share,13,run_preserving_circular_translation,500,0.6923076923076923,0.4821538461538462,0.21015384615384608,1.4358647096362473,0.1390622865000688,1.5112209891194484,0.09580838323353294,0.9680638722554891,0.19161676646706588
deuteronomy,major,robustness,median_block_hit_rate_difference,13,run_preserving_circular_translation,500,0.027416168851248257,-0.0011664455618132917,0.02858261441306155,-23.504027747877576,0.010437140400315978,2.7385484257925885,0.003992015968063872,0.998003992015968,0.007984031936127744
deuteronomy,verse,exploratory,positive_block_difference_share,13,run_preserving_circular_translation,500,0.5384615384615384,0.4796923076923077,0.05876923076923074,1.1225144323284155,0.14587633572805353,0.40287021521290384,0.45109780439121755,0.7485029940119761,0.9021956087824351
