scope,level,metric_role,metric,eligible_blocks,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
ALL,minor,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.6285714285714286,0.49577142857142853,0.13280000000000003,1.2678653757491933,0.06136605456652093,2.16406286729815,0.01996007984031936,0.9940119760479041,0.03992015968063872
ALL,minor,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.022554427661097137,-0.00043480409652362417,0.02298923175762076,-51.872619971674276,0.005091336118813645,4.51536320155142,0.001996007984031936,1.0,0.003992015968063872
ALL,major,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.6142857142857143,0.4914,0.12288571428571432,1.2500726786441072,0.06327716162782168,1.9420231743088168,0.033932135728542916,0.9800399201596807,0.06786427145708583
ALL,major,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.010500631433760482,-0.00042961011256099186,0.010930241546321474,-24.442235242471636,0.00415760607033818,2.6289747901566844,0.001996007984031936,1.0,0.003992015968063872
ALL,verse,exploratory,positive_block_difference_share,70,run_preserving_circular_translation,500,0.6285714285714286,0.4912571428571429,0.13731428571428567,1.2795161102710246,0.06026718740368609,2.278425319478028,0.013972055888223553,0.9920159680638723,0.027944111776447105
ALL,verse,exploratory,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.00795671716814414,-0.00041925670902743183,0.008375973877171572,-18.97815108695979,0.0030020037535051646,2.790127716326708,0.005988023952095809,0.9960079840319361,0.011976047904191617
genesis,minor,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.6666666666666666,0.49611111111111117,0.17055555555555546,1.3437849944008957,0.1174983582758962,1.4515569243535846,0.11177644710578842,0.9560878243512974,0.22355289421157684
genesis,minor,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.021792519037860586,-0.0003398380013193219,0.022132357039179908,-64.12619822755987,0.010015148523591156,2.209888049792381,0.013972055888223553,0.9880239520958084,0.027944111776447105
genesis,major,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.7777777777777778,0.49577777777777776,0.28200000000000003,1.5688032272523533,0.1258333210694132,2.2410598210663206,0.017964071856287425,1.0,0.03592814371257485
genesis,major,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.017369537054592002,-0.00027411745565705613,0.017643654510249056,-63.36530817768404,0.008288160571323647,2.1287780754748704,0.017964071856287425,0.9840319361277445,0.03592814371257485
genesis,verse,exploratory,positive_block_difference_share,18,run_preserving_circular_translation,500,0.6111111111111112,0.49288888888888893,0.11822222222222223,1.2398557258791705,0.12002592312589071,0.9849724054879657,0.24151696606786427,0.8882235528942116,0.48303393213572854
genesis,verse,exploratory,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.008530931604043196,-0.0006334170312918398,0.009164348635335036,-13.468112132451747,0.005860206189467283,1.5638269949965895,0.059880239520958084,0.9421157684630739,0.11976047904191617
exodus,minor,robustness,positive_block_difference_share,15,run_preserving_circular_translation,500,0.6,0.49706666666666666,0.10293333333333332,1.2070815450643777,0.123289433628533,0.8348917689367288,0.2874251497005988,0.874251497005988,0.5748502994011976
exodus,minor,robustness,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.0068436964944169065,1.6055454818814207e-05,0.006827641039598092,426.25366715848384,0.010491923638713747,0.6507520712793831,0.2654690618762475,0.7385229540918163,0.530938123752495
