scope,level,metric_role,metric,eligible_blocks,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
ALL,minor,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.8428571428571429,0.4946,0.3482571428571429,1.7041187684131478,0.05959577440163532,5.843654963020107,0.001996007984031936,1.0,0.003992015968063872
ALL,minor,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.03860613748776176,-0.0004640784658495735,0.039070215953611334,-83.18881466970623,0.004457960317402596,8.764146195086672,0.001996007984031936,1.0,0.003992015968063872
ALL,major,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.7857142857142857,0.49377142857142853,0.29194285714285717,1.591251012614281,0.0622731048835429,4.6881050445263694,0.001996007984031936,1.0,0.003992015968063872
ALL,major,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.02475249009832889,-0.0003027494009552037,0.025055239499284093,-81.75900603017672,0.003396967632722804,7.37576633286945,0.001996007984031936,1.0,0.003992015968063872
ALL,verse,exploratory,positive_block_difference_share,70,run_preserving_circular_translation,500,0.7857142857142857,0.4952285714285714,0.2904857142857143,1.58656897248024,0.06212962749159935,4.675478125552762,0.001996007984031936,1.0,0.003992015968063872
ALL,verse,exploratory,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.013664753945112025,-0.0002569260615274488,0.013921680006639474,-53.18555020800078,0.0025232173751359144,5.517431888280959,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.9444444444444444,0.497,0.4474444444444444,1.9002906326849989,0.12042983716260829,3.715395245783571,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.04307110151961599,-0.0003957323303841665,0.04346683385000016,-108.83897577386134,0.008532299636268685,5.094386707334263,0.001996007984031936,1.0,0.003992015968063872
genesis,major,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.7777777777777778,0.4925555555555555,0.28522222222222227,1.5790660951951276,0.12272678679705937,2.3240421236959854,0.015968063872255488,1.0,0.031936127744510975
genesis,major,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.014757955134871506,-0.0004452224113960751,0.015203177546267582,-33.147377034761746,0.006851771944629704,2.2188680051126863,0.011976047904191617,0.9900199600798403,0.023952095808383235
