ngram_n,rank,pattern,count,share,book,model,relation
4,43,2-1-3-2,81,0.0055396,exodus,continuous,continuous
4,44,3-2-2-1,80,0.00547121,exodus,continuous,continuous
4,45,3-1-2-2,79,0.00540282,exodus,continuous,continuous
4,46,2-2-1-3,77,0.00526604,exodus,continuous,continuous
4,47,1-3-2-3,77,0.00526604,exodus,continuous,continuous
4,48,3-4-3-2,77,0.00526604,exodus,continuous,continuous
4,49,3-1-2-3,76,0.00519765,exodus,continuous,continuous
4,50,3-2-1-3,76,0.00519765,exodus,continuous,continuous
5,1,2-2-2-2-2,231,0.01579919,exodus,continuous,continuous
5,2,3-2-2-2-2,168,0.01149032,exodus,continuous,continuous
5,3,2-2-3-2-2,138,0.00943848,exodus,continuous,continuous
5,4,2-2-2-2-3,138,0.00943848,exodus,continuous,continuous
5,5,2-3-2-2-2,136,0.00930169,exodus,continuous,continuous
5,6,2-2-2-3-2,128,0.00875453,exodus,continuous,continuous
5,7,3-2-3-2-2,100,0.00683948,exodus,continuous,continuous
5,8,2-3-2-2-3,97,0.00663429,exodus,continuous,continuous
5,9,2-3-2-3-2,96,0.0065659,exodus,continuous,continuous
5,10,2-2-3-2-3,94,0.00642911,exodus,continuous,continuous
5,11,2-2-3-3-2,89,0.00608713,exodus,continuous,continuous
5,12,3-2-2-2-3,87,0.00595035,exodus,continuous,continuous
5,13,3-2-2-3-2,86,0.00588195,exodus,continuous,continuous
5,14,3-3-2-2-2,84,0.00574516,exodus,continuous,continuous
5,15,3-3-2-3-2,82,0.00560837,exodus,continuous,continuous
5,16,2-2-2-3-3,81,0.00553998,exodus,continuous,continuous
5,17,2-3-3-2-2,80,0.00547158,exodus,continuous,continuous
5,18,3-2-3-2-3,77,0.0052664,exodus,continuous,continuous
5,19,2-3-3-2-3,77,0.0052664,exodus,continuous,continuous
5,20,3-2-2-3-3,76,0.005198,exodus,continuous,continuous
5,21,3-3-2-2-3,71,0.00485603,exodus,continuous,continuous
5,22,3-3-3-2-2,70,0.00478763,exodus,continuous,continuous
5,23,2-3-3-3-2,70,0.00478763,exodus,continuous,continuous
5,24,2-2-3-3-3,67,0.00458245,exodus,continuous,continuous
5,25,2-2-2-2-4,67,0.00458245,exodus,continuous,continuous
5,26,3-2-3-3-2,67,0.00458245,exodus,continuous,continuous
5,27,3-3-3-2-3,64,0.00437727,exodus,continuous,continuous
5,28,3-3-2-3-3,64,0.00437727,exodus,continuous,continuous
5,29,3-2-3-3-3,63,0.00430887,exodus,continuous,continuous
5,30,2-3-2-3-3,63,0.00430887,exodus,continuous,continuous
5,31,2-2-2-2-1,61,0.00417208,exodus,continuous,continuous
5,32,2-3-3-3-3,58,0.0039669,exodus,continuous,continuous
5,33,3-3-3-3-2,58,0.0039669,exodus,continuous,continuous
5,34,4-3-2-2-2,57,0.0038985,exodus,continuous,continuous
5,35,2-2-4-3-2,55,0.00376171,exodus,continuous,continuous
5,36,4-2-2-2-2,55,0.00376171,exodus,continuous,continuous
5,37,2-2-2-4-2,54,0.00369332,exodus,continuous,continuous
5,38,2-2-2-4-3,52,0.00355653,exodus,continuous,continuous
5,39,2-4-3-2-2,51,0.00348813,exodus,continuous,continuous
5,40,2-2-4-2-2,51,0.00348813,exodus,continuous,continuous
5,41,2-3-2-2-4,49,0.00335134,exodus,continuous,continuous
5,42,2-4-2-2-2,48,0.00328295,exodus,continuous,continuous
5,43,2-1-2-2-2,47,0.00321455,exodus,continuous,continuous
5,44,2-2-3-4-2,46,0.00314616,exodus,continuous,continuous
5,45,1-2-2-2-3,42,0.00287258,exodus,continuous,continuous
5,46,2-2-1-2-2,42,0.00287258,exodus,continuous,continuous
5,47,1-2-2-2-2,42,0.00287258,exodus,continuous,continuous
5,48,2-2-2-3-4,41,0.00280419,exodus,continuous,continuous
5,49,3-3-3-3-3,41,0.00280419,exodus,continuous,continuous
5,50,2-2-2-3-1,41,0.00280419,exodus,continuous,continuous
6,1,2-2-2-2-2-2,97,0.00663475,exodus,continuous,continuous
6,2,3-2-2-2-2-2,78,0.00533516,exodus,continuous,continuous
6,3,2-3-2-2-2-2,65,0.00444596,exodus,continuous,continuous
6,4,2-2-2-2-3-2,61,0.00417237,exodus,continuous,continuous
6,5,2-2-3-2-2-2,60,0.00410397,exodus,continuous,continuous
6,6,2-2-2-2-2-3,60,0.00410397,exodus,continuous,continuous
6,7,2-2-2-3-2-2,54,0.00369357,exodus,continuous,continuous
6,8,3-2-2-2-2-3,52,0.00355677,exodus,continuous,continuous
6,9,2-2-3-2-2-3,44,0.00300958,exodus,continuous,continuous
6,10,3-2-2-3-2-2,44,0.00300958,exodus,continuous,continuous
6,11,2-2-2-3-2-3,42,0.00287278,exodus,continuous,continuous
6,12,2-3-2-3-2-2,41,0.00280438,exodus,continuous,continuous
6,13,3-3-2-2-2-2,40,0.00273598,exodus,continuous,continuous
6,14,2-3-2-2-2-3,39,0.00266758,exodus,continuous,continuous
6,15,3-2-3-2-2-2,39,0.00266758,exodus,continuous,continuous
6,16,2-3-2-2-3-2,39,0.00266758,exodus,continuous,continuous
6,17,2-2-2-2-3-3,38,0.00259918,exodus,continuous,continuous
6,18,2-2-2-2-2-4,37,0.00253078,exodus,continuous,continuous
6,19,2-3-3-2-3-2,37,0.00253078,exodus,continuous,continuous
6,20,2-3-3-2-2-2,37,0.00253078,exodus,continuous,continuous
6,21,2-2-3-2-3-2,36,0.00246238,exodus,continuous,continuous
6,22,3-2-2-3-3-2,36,0.00246238,exodus,continuous,continuous
6,23,4-3-2-2-2-2,36,0.00246238,exodus,continuous,continuous
6,24,3-2-3-2-3-2,34,0.00232558,exodus,continuous,continuous
6,25,3-3-2-3-2-2,33,0.00225718,exodus,continuous,continuous
6,26,2-3-2-2-3-3,32,0.00218878,exodus,continuous,continuous
6,27,2-2-2-2-2-1,31,0.00212038,exodus,continuous,continuous
6,28,2-2-3-3-2-2,31,0.00212038,exodus,continuous,continuous
6,29,3-2-3-2-2-3,31,0.00212038,exodus,continuous,continuous
6,30,2-2-2-3-3-3,30,0.00205198,exodus,continuous,continuous
6,31,2-2-2-2-4-3,30,0.00205198,exodus,continuous,continuous
6,32,2-3-2-3-2-3,30,0.00205198,exodus,continuous,continuous
6,33,2-2-4-3-2-2,30,0.00205198,exodus,continuous,continuous
6,34,3-2-3-3-3-2,30,0.00205198,exodus,continuous,continuous
6,35,4-2-2-2-2-2,30,0.00205198,exodus,continuous,continuous
6,36,3-2-2-2-3-2,29,0.00198358,exodus,continuous,continuous
6,37,2-2-3-3-3-2,28,0.00191518,exodus,continuous,continuous
6,38,2-2-3-3-2-3,28,0.00191518,exodus,continuous,continuous
6,39,2-4-3-2-2-2,27,0.00184679,exodus,continuous,continuous
6,40,2-2-2-3-3-2,27,0.00184679,exodus,continuous,continuous
6,41,3-3-3-2-3-3,27,0.00184679,exodus,continuous,continuous
6,42,2-3-3-3-3-2,27,0.00184679,exodus,continuous,continuous
6,43,2-2-2-4-3-2,27,0.00184679,exodus,continuous,continuous
6,44,3-3-2-3-2-3,27,0.00184679,exodus,continuous,continuous
6,45,3-2-3-3-2-3,26,0.00177839,exodus,continuous,continuous
6,46,2-2-3-2-3-3,26,0.00177839,exodus,continuous,continuous
6,47,3-3-2-2-2-3,26,0.00177839,exodus,continuous,continuous
6,48,3-3-2-2-3-2,26,0.00177839,exodus,continuous,continuous
6,49,2-2-2-2-4-2,25,0.00170999,exodus,continuous,continuous
6,50,3-3-3-2-2-2,25,0.00170999,exodus,continuous,continuous
2,1,2-2,2399,0.17876304,exodus,sof_only,within
2,2,3-2,1669,0.12436662,exodus,sof_only,within
2,3,2-3,1658,0.12354694,exodus,sof_only,within
2,4,3-3,1251,0.09321908,exodus,sof_only,within
2,5,2-1,673,0.05014903,exodus,sof_only,within
2,6,1-2,622,0.04634873,exodus,sof_only,within
2,7,4-2,612,0.04560358,exodus,sof_only,within
2,8,2-4,588,0.0438152,exodus,sof_only,within
2,9,3-1,556,0.0414307,exodus,sof_only,within
2,10,4-3,528,0.03934426,exodus,sof_only,within
2,11,1-3,527,0.03926975,exodus,sof_only,within
2,12,3-4,490,0.03651267,exodus,sof_only,within
2,13,1-4,216,0.01609538,exodus,sof_only,within
2,14,4-4,203,0.01512668,exodus,sof_only,within
2,15,4-1,188,0.01400894,exodus,sof_only,within
2,16,1-1,182,0.01356185,exodus,sof_only,within
2,17,5-2,166,0.0123696,exodus,sof_only,within
2,18,2-5,147,0.0109538,exodus,sof_only,within
2,19,3-5,134,0.0099851,exodus,sof_only,within
2,20,5-3,129,0.00961252,exodus,sof_only,within
2,21,1-5,93,0.00692996,exodus,sof_only,within
2,22,5-4,60,0.00447094,exodus,sof_only,within
2,23,5-1,57,0.00424739,exodus,sof_only,within
2,24,4-5,39,0.00290611,exodus,sof_only,within
2,25,2-6,33,0.00245902,exodus,sof_only,within
2,26,6-2,29,0.00216095,exodus,sof_only,within
2,27,1-6,27,0.00201192,exodus,sof_only,within
2,28,6-4,23,0.00171386,exodus,sof_only,within
2,29,6-3,21,0.00156483,exodus,sof_only,within
2,30,3-6,17,0.00126677,exodus,sof_only,within
2,31,6-1,15,0.00111773,exodus,sof_only,within
2,32,5-5,13,0.0009687,exodus,sof_only,within
2,33,4-6,12,0.00089419,exodus,sof_only,within
2,34,1-7,9,0.00067064,exodus,sof_only,within
2,35,7-1,7,0.00052161,exodus,sof_only,within
2,36,7-3,4,0.00029806,exodus,sof_only,within
2,37,3-7,4,0.00029806,exodus,sof_only,within
2,38,5-6,3,0.00022355,exodus,sof_only,within
2,39,7-2,3,0.00022355,exodus,sof_only,within
2,40,6-5,3,0.00022355,exodus,sof_only,within
2,41,2-7,2,0.00014903,exodus,sof_only,within
2,42,1-8,2,0.00014903,exodus,sof_only,within
2,43,8-3,2,0.00014903,exodus,sof_only,within
2,44,7-4,2,0.00014903,exodus,sof_only,within
2,45,6-7,1,7.452e-05,exodus,sof_only,within
2,46,6-6,1,7.452e-05,exodus,sof_only,within
3,1,2-2-2,1073,0.07996125,exodus,sof_only,within
3,2,3-2-2,705,0.05253745,exodus,sof_only,within
3,3,2-2-3,702,0.05231388,exodus,sof_only,within
3,4,2-3-2,664,0.04948208,exodus,sof_only,within
3,5,3-2-3,534,0.03979432,exodus,sof_only,within
3,6,2-3-3,511,0.03808033,exodus,sof_only,within
3,7,3-3-2,505,0.03763321,exodus,sof_only,within
3,8,3-3-3,375,0.02794545,exodus,sof_only,within
3,9,2-2-4,278,0.02071689,exodus,sof_only,within
3,10,1-2-2,272,0.02026977,exodus,sof_only,within
3,11,2-2-1,268,0.01997168,exodus,sof_only,within
3,12,2-1-2,265,0.01974812,exodus,sof_only,within
3,13,4-2-2,264,0.0196736,exodus,sof_only,within
3,14,2-4-2,233,0.01736344,exodus,sof_only,within
3,15,2-3-1,230,0.01713988,exodus,sof_only,within
3,16,4-3-2,227,0.01691631,exodus,sof_only,within
3,17,3-2-1,214,0.01594754,exodus,sof_only,within
3,18,1-3-2,204,0.01520233,exodus,sof_only,within
3,19,2-4-3,203,0.0151278,exodus,sof_only,within
3,20,2-1-3,199,0.01482972,exodus,sof_only,within
3,21,2-3-4,199,0.01482972,exodus,sof_only,within
3,22,3-1-2,192,0.01430807,exodus,sof_only,within
3,23,1-2-3,189,0.01408451,exodus,sof_only,within
3,24,3-1-3,188,0.01400999,exodus,sof_only,within
3,25,3-4-2,183,0.01363738,exodus,sof_only,within
3,26,3-4-3,177,0.01319025,exodus,sof_only,within
3,27,4-2-3,175,0.01304121,exodus,sof_only,within
3,28,3-3-1,174,0.01296669,exodus,sof_only,within
3,29,1-3-3,167,0.01244504,exodus,sof_only,within
3,30,3-2-4,160,0.01192339,exodus,sof_only,within
3,31,4-3-3,153,0.01140174,exodus,sof_only,within
3,32,3-3-4,138,0.01028393,exodus,sof_only,within
3,33,3-1-4,92,0.00685595,exodus,sof_only,within
3,34,1-4-2,88,0.00655787,exodus,sof_only,within
3,35,1-2-1,88,0.00655787,exodus,sof_only,within
3,36,4-2-1,84,0.00625978,exodus,sof_only,within
3,37,4-1-2,78,0.00581265,exodus,sof_only,within
3,38,2-1-1,78,0.00581265,exodus,sof_only,within
3,39,1-3-1,75,0.00558909,exodus,sof_only,within
3,40,2-1-4,74,0.00551457,exodus,sof_only,within
3,41,4-4-2,73,0.00544005,exodus,sof_only,within
3,42,2-4-1,72,0.00536553,exodus,sof_only,within
3,43,4-2-4,72,0.00536553,exodus,sof_only,within
3,44,5-2-2,71,0.00529101,exodus,sof_only,within
3,45,3-4-4,68,0.00506744,exodus,sof_only,within
3,46,1-3-4,66,0.0049184,exodus,sof_only,within
3,47,4-4-3,66,0.0049184,exodus,sof_only,within
3,48,4-3-4,66,0.0049184,exodus,sof_only,within
3,49,4-3-1,63,0.00469484,exodus,sof_only,within
3,50,2-2-5,63,0.00469484,exodus,sof_only,within
4,1,2-2-2-2,480,0.03577284,exodus,sof_only,within
4,2,3-2-2-2,324,0.02414667,exodus,sof_only,within
4,3,2-2-2-3,299,0.0222835,exodus,sof_only,within
4,4,2-2-3-2,298,0.02220897,exodus,sof_only,within
4,5,2-3-2-2,290,0.02161276,exodus,sof_only,within
4,6,3-2-2-3,220,0.01639589,exodus,sof_only,within
4,7,2-2-3-3,208,0.01550157,exodus,sof_only,within
4,8,3-2-3-2,201,0.01497988,exodus,sof_only,within
4,9,2-3-2-3,200,0.01490535,exodus,sof_only,within
4,10,3-3-2-2,198,0.0147563,exodus,sof_only,within
4,11,2-3-3-2,197,0.01468177,exodus,sof_only,within
4,12,3-3-2-3,179,0.01334029,exodus,sof_only,within
4,13,3-2-3-3,164,0.01222239,exodus,sof_only,within
4,14,2-3-3-3,157,0.0117007,exodus,sof_only,within
4,15,3-3-3-2,156,0.01162617,exodus,sof_only,within
4,16,2-2-2-1,131,0.009763,exodus,sof_only,within
4,17,2-2-2-4,129,0.00961395,exodus,sof_only,within
4,18,2-1-2-2,125,0.00931584,exodus,sof_only,within
4,19,1-2-2-2,124,0.00924132,exodus,sof_only,within
4,20,4-2-2-2,113,0.00842152,exodus,sof_only,within
4,21,3-3-3-3,111,0.00827247,exodus,sof_only,within
4,22,4-3-2-2,110,0.00819794,exodus,sof_only,within
4,23,2-2-1-2,108,0.00804889,exodus,sof_only,within
4,24,2-2-4-2,106,0.00789984,exodus,sof_only,within
4,25,2-2-4-3,102,0.00760173,exodus,sof_only,within
4,26,2-4-2-2,99,0.00737815,exodus,sof_only,within
4,27,2-3-2-1,90,0.00670741,exodus,sof_only,within
4,28,2-2-3-1,89,0.00663288,exodus,sof_only,within
4,29,2-4-3-2,87,0.00648383,exodus,sof_only,within
4,30,2-2-3-4,86,0.0064093,exodus,sof_only,within
4,31,3-2-3-1,82,0.00611119,exodus,sof_only,within
4,32,3-1-2-2,80,0.00596214,exodus,sof_only,within
4,33,3-4-3-2,79,0.00588761,exodus,sof_only,within
4,34,2-1-2-3,79,0.00588761,exodus,sof_only,within
4,35,1-2-2-3,77,0.00573856,exodus,sof_only,within
4,36,1-2-3-2,77,0.00573856,exodus,sof_only,within
4,37,3-2-1-3,76,0.00566403,exodus,sof_only,within
4,38,2-3-4-3,76,0.00566403,exodus,sof_only,within
4,39,2-1-3-2,76,0.00566403,exodus,sof_only,within
4,40,2-2-1-3,75,0.00558951,exodus,sof_only,within
4,41,3-4-2-2,75,0.00558951,exodus,sof_only,within
4,42,2-3-4-2,75,0.00558951,exodus,sof_only,within
4,43,2-3-3-1,75,0.00558951,exodus,sof_only,within
4,44,4-2-2-3,74,0.00551498,exodus,sof_only,within
4,45,2-3-1-3,73,0.00544045,exodus,sof_only,within
4,46,1-3-2-2,73,0.00544045,exodus,sof_only,within
4,47,3-2-1-2,72,0.00536593,exodus,sof_only,within
4,48,2-3-1-2,72,0.00536593,exodus,sof_only,within
4,49,1-3-3-2,72,0.00536593,exodus,sof_only,within
4,50,3-2-4-2,71,0.0052914,exodus,sof_only,within
5,1,2-2-2-2-2,205,0.01527912,exodus,sof_only,within
5,2,3-2-2-2-2,150,0.01117985,exodus,sof_only,within
5,3,2-2-2-2-3,138,0.01028546,exodus,sof_only,within
5,4,2-2-3-2-2,135,0.01006186,exodus,sof_only,within
5,5,2-3-2-2-2,133,0.0099128,exodus,sof_only,within
5,6,2-2-2-3-2,128,0.00954014,exodus,sof_only,within
5,7,2-3-2-2-3,91,0.00678244,exodus,sof_only,within
5,8,3-2-2-3-2,89,0.00663338,exodus,sof_only,within
5,9,3-2-2-2-3,87,0.00648431,exodus,sof_only,within
5,10,2-2-3-2-3,84,0.00626071,exodus,sof_only,within
5,11,3-3-2-2-2,84,0.00626071,exodus,sof_only,within
5,12,3-2-3-2-2,83,0.00618618,exodus,sof_only,within
5,13,2-3-2-3-2,83,0.00618618,exodus,sof_only,within
5,14,2-2-2-3-3,81,0.00603712,exodus,sof_only,within
5,15,3-3-3-2-2,70,0.00521726,exodus,sof_only,within
5,16,3-3-2-3-2,70,0.00521726,exodus,sof_only,within
5,17,2-3-3-2-2,69,0.00514273,exodus,sof_only,within
5,18,2-2-3-3-2,68,0.0050682,exodus,sof_only,within
5,19,3-2-3-3-2,67,0.00499366,exodus,sof_only,within
5,20,2-3-3-2-3,67,0.00499366,exodus,sof_only,within
5,21,3-2-3-2-3,67,0.00499366,exodus,sof_only,within
5,22,3-2-2-3-3,67,0.00499366,exodus,sof_only,within
5,23,2-3-3-3-2,67,0.00499366,exodus,sof_only,within
5,24,3-3-2-2-3,65,0.0048446,exodus,sof_only,within
5,25,2-2-2-2-1,64,0.00477007,exodus,sof_only,within
5,26,2-2-3-3-3,63,0.00469554,exodus,sof_only,within
5,27,4-2-2-2-2,62,0.004621,exodus,sof_only,within
5,28,2-2-2-2-4,61,0.00454647,exodus,sof_only,within
5,29,3-3-2-3-3,58,0.00432287,exodus,sof_only,within
5,30,3-3-3-2-3,57,0.00424834,exodus,sof_only,within
5,31,2-2-2-4-2,54,0.00402474,exodus,sof_only,within
5,32,2-2-1-2-2,53,0.00395021,exodus,sof_only,within
5,33,4-3-2-2-2,53,0.00395021,exodus,sof_only,within
5,34,2-1-2-2-2,52,0.00387568,exodus,sof_only,within
5,35,3-2-3-3-3,51,0.00380115,exodus,sof_only,within
5,36,2-2-2-4-3,50,0.00372662,exodus,sof_only,within
5,37,2-3-3-3-3,47,0.00350302,exodus,sof_only,within
5,38,3-3-3-3-2,47,0.00350302,exodus,sof_only,within
5,39,2-3-2-3-3,47,0.00350302,exodus,sof_only,within
5,40,1-2-2-2-2,47,0.00350302,exodus,sof_only,within
5,41,2-2-4-2-2,47,0.00350302,exodus,sof_only,within
5,42,2-2-4-3-2,45,0.00335395,exodus,sof_only,within
5,43,2-4-2-2-2,45,0.00335395,exodus,sof_only,within
5,44,2-2-2-1-2,45,0.00335395,exodus,sof_only,within
5,45,2-4-3-2-2,42,0.00313036,exodus,sof_only,within
5,46,2-2-2-3-1,42,0.00313036,exodus,sof_only,within
5,47,3-1-2-2-2,42,0.00313036,exodus,sof_only,within
5,48,2-2-3-4-2,41,0.00305582,exodus,sof_only,within
5,49,1-2-2-2-3,41,0.00305582,exodus,sof_only,within
5,50,2-3-4-3-2,41,0.00305582,exodus,sof_only,within
6,1,3-2-2-2-2-2,74,0.0055158,exodus,sof_only,within
6,2,2-2-2-2-2-2,72,0.00536673,exodus,sof_only,within
6,3,2-3-2-2-2-2,65,0.00484496,exodus,sof_only,within
