fold,feature,pos_count,neg_count,log_likelihood_ratio,direction,rank
0,pos_dist_combo=7_9,8,9,1.49019079,positive,1
0,pos_dist_combo=9_6,9,15,1.12554767,positive,2
0,pos_dist_combo=5_4,48,80,1.09292245,positive,3
0,pos_dist_combo=8_5,13,24,1.01573281,positive,4
0,pos_dist_combo=7_4,27,51,0.9765121,positive,5
0,pos_dist_combo=3_3,81,152,0.97183263,positive,6
0,pos_dist_combo=6_3,44,84,0.95956254,positive,7
0,pos_dist_combo=3_4,70,135,0.9455763,positive,8
0,pos_dist_combo=6_4,32,63,0.93317578,positive,9
0,pos_dist_combo=8_4,16,33,0.90240412,positive,10
0,pos_dist_combo=3_5,55,112,0.89351518,positive,11
0,pos_dist_combo=7_3,31,64,0.88689994,positive,12
0,pos_dist_combo=1_3,98,207,0.85313307,positive,13
0,pos_dist_combo=9_5,12,27,0.82829615,positive,14
0,pos_dist_combo=6_6,15,34,0.81279196,positive,15
0,pos_dist_combo=5_3,51,116,0.78462109,positive,16
0,dist_end=3,522,1194,0.7692313,positive,17
0,pos_dist_combo=10+_7,7,18,0.73055387,positive,18
0,pos_dist_combo=4_3,60,145,0.72281855,positive,19
0,pos_dist_combo=2_3,91,223,0.70569383,positive,20
0,pos_dist_combo=6_7,10,27,0.66124207,positive,21
0,pos_dist_combo=9_4,10,27,0.66124207,positive,22
0,pos_dist_combo=10+_4,29,76,0.65294326,positive,23
0,pos_dist_combo=10+_5,18,48,0.64816998,positive,24
0,pos_dist_combo=5_5,26,69,0.64289293,positive,25
0,dist_end=4,392,1019,0.64180301,positive,26
0,pos_dist_combo=4_7,21,57,0.62615075,positive,27
0,pos_dist_combo=9_3,13,36,0.62369072,positive,28
0,pos_dist_combo=3_7,24,71,0.53776101,positive,29
0,pos_dist_combo=10+_3,36,106,0.53364038,positive,30
0,pos_dist_combo=3_9,12,37,0.5229145,positive,31
0,pos_dist_combo=4_8,12,37,0.5229145,positive,32
0,pos_dist_combo=4_4,42,125,0.52046951,positive,33
0,dist_end=5,278,819,0.51745875,positive,34
0,pos_dist_combo=10+_9,1,5,0.49693902,positive,35
0,pos_dist_combo=3_10+,35,107,0.49693902,positive,36
0,pos_dist_combo=6_5,19,59,0.49693902,positive,37
0,pos_dist_combo=9_10+,1,5,0.49693902,positive,38
0,pos_dist_combo=4_5,31,97,0.47631973,positive,39
0,pos_dist_combo=5_9,9,30,0.46414919,positive,40
0,pos_dist_combo=7_5,11,38,0.41689631,positive,41
0,pos_dist_combo=2_5,47,158,0.39784811,positive,42
0,pos_dist_combo=1_8,29,99,0.3915785,positive,43
0,pos_dist_combo=4_6,21,74,0.36910564,positive,44
0,rel=Q2,732,2506,0.36585491,positive,45
0,pos_dist_combo=8_3,17,61,0.35878868,positive,46
0,pos_dist_combo=2_6,37,130,0.35794014,positive,47
0,pos_dist_combo=7_7,8,31,0.32703998,positive,48
0,pos_dist_combo=8_6,8,31,0.32703998,positive,49
0,pos_dist_combo=1_4,68,246,0.32026947,positive,50
0,pos_dist_combo=2_4,50,183,0.31244118,positive,51
0,pos_dist_combo=2_8,20,75,0.3093404,positive,52
0,pos_dist_combo=3_6,27,101,0.302783,positive,53
0,pos_dist_combo=4_10+,22,83,0.30022872,positive,54
0,pos_dist_combo=5_6,16,62,0.28562992,positive,55
0,major_len=10,210,814,0.24422132,positive,56
0,major_len=11,175,680,0.24247299,positive,57
0,pos_dist_combo=5_8,7,30,0.24100564,positive,58
0,pos_dist_combo=7_6,7,30,0.24100564,positive,59
0,pos_dist_combo=10+_6,8,34,0.23742782,positive,60
0,half=first,1324,5155,0.23680268,positive,61
0,dist_end=7,134,525,0.23552487,positive,62
0,dist_end=6,175,689,0.2293437,positive,63
0,major_len=20,3,15,0.20925694,positive,64
0,pos_dist_combo=1_5,46,187,0.20925694,positive,65
0,pos_start=3,338,1378,0.19243753,positive,66
0,major_len=14,87,357,0.19235513,positive,67
0,major_len=9,229,940,0.18668747,positive,68
0,pos_dist_combo=1_9,18,77,0.18328146,positive,69
0,rel=Q3,752,3114,0.1756321,positive,70
0,major_len=13,104,435,0.17186941,positive,71
0,pos_dist_combo=7_8,4,20,0.16046678,positive,72
0,pos_dist_combo=8_7,4,20,0.16046678,positive,73
0,major_len=21,3,16,0.14863232,positive,74
0,major_len=17,47,208,0.12441806,positive,75
0,major_len=15,94,413,0.12356222,positive,76
0,pos_dist_combo=2_7,23,105,0.11016604,positive,77
0,dist_end=8,90,402,0.10747425,positive,78
0,dist_end=9,66,298,0.09980035,positive,79
0,rel=Q1,377,1697,0.09323913,positive,80
0,dist_end=1,2,2279,-5.03776713,negative,1
0,pos_dist_combo=2_1,0,315,-4.16019091,negative,2
0,pos_dist_combo=3_1,0,305,-4.1280338,negative,3
0,pos_dist_combo=10+_1,0,269,-4.00287066,negative,4
0,major_len=3,0,250,-3.92990164,negative,5
0,pos_dist_combo=1_1,0,250,-3.92990164,negative,6
0,pos_dist_combo=6_1,0,205,-3.73232486,negative,7
0,pos_dist_combo=7_1,0,167,-3.52841268,negative,8
0,pos_dist_combo=4_1,1,313,-3.4606945,negative,9
0,pos_dist_combo=8_1,0,128,-3.2642611,negative,10
0,pos_dist_combo=5_1,1,232,-3.16233997,negative,11
0,pos_dist_combo=9_1,0,95,-2.96879689,negative,12
0,major_len=4,21,609,-1.7268652,negative,13
0,pos_dist_combo=8_2,3,92,-1.55075383,negative,14
0,rel=Q4,113,2500,-1.49269618,negative,15
0,pos_dist_combo=7_2,8,120,-1.00301466,negative,16
0,pos_dist_combo=1_2,21,294,-1.0003816,negative,17
0,pos_dist_combo=3_2,24,290,-0.85889614,negative,18
0,dist_end=2,172,1859,-0.77948887,negative,19
0,pos_dist_combo=9_2,6,72,-0.74899799,negative,20
0,pos_dist_combo=10+_2,16,175,-0.74171935,negative,21
0,pos_dist_combo=4_2,20,213,-0.72590227,negative,22
0,pos_dist_combo=5_2,18,187,-0.69645168,negative,23
0,pos_dist_combo=6_8,3,36,-0.62907225,negative,24
0,pos_dist_combo=6_2,16,151,-0.59511587,negative,25
0,pos_dist_combo=6_10+,4,38,-0.45857243,negative,26
0,pos_dist_combo=10+_10+,1,14,-0.41935172,negative,27
