scope,level,metric_role,metric,eligible_blocks,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
ALL,minor,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.8285714285714286,0.4962285714285714,0.3323428571428572,1.669737448180562,0.05815935883766398,5.714348709904142,0.001996007984031936,1.0,0.003992015968063872
ALL,minor,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.0391710415461029,-0.00021138187048688655,0.03938242341658979,-185.3093714038875,0.0044567392895075945,8.836600226831079,0.001996007984031936,1.0,0.003992015968063872
ALL,major,robustness,positive_block_difference_share,70,run_preserving_circular_translation,500,0.7714285714285715,0.49451428571428574,0.2769142857142857,1.559972267159695,0.05786074768311397,4.785874652551373,0.001996007984031936,1.0,0.003992015968063872
ALL,major,robustness,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.025575254732654082,-0.0003430298271166454,0.025918284559770726,-74.55694144042278,0.003255790612106889,7.960673043097962,0.001996007984031936,1.0,0.003992015968063872
ALL,verse,exploratory,positive_block_difference_share,70,run_preserving_circular_translation,500,0.7571428571428571,0.49148571428571425,0.26565714285714287,1.5405185443553076,0.05730830334823271,4.6355785695291445,0.001996007984031936,1.0,0.003992015968063872
ALL,verse,exploratory,median_block_hit_rate_difference,70,run_preserving_circular_translation,500,0.012149453587865663,-0.00038061658876426625,0.01253007017662993,-31.920452094089864,0.0023544660638921628,5.321830868063776,0.001996007984031936,1.0,0.003992015968063872
genesis,minor,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.8888888888888888,0.49844444444444447,0.39044444444444437,1.783325902808738,0.11929856725102841,3.272834313448794,0.003992015968063872,1.0,0.007984031936127744
genesis,minor,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.04647835135882217,0.00011341872762491973,0.046364932631197245,409.7943287860532,0.008846890692231695,5.240816716760105,0.001996007984031936,1.0,0.003992015968063872
genesis,major,robustness,positive_block_difference_share,18,run_preserving_circular_translation,500,0.8333333333333334,0.4933333333333333,0.3400000000000001,1.6891891891891895,0.12158419325464441,2.7964161368238742,0.005988023952095809,1.0,0.011976047904191617
genesis,major,robustness,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.015133499606441433,-0.00022821911495826173,0.015361718721399695,-66.31127111858773,0.006523694249200244,2.354757616557969,0.011976047904191617,0.9900199600798403,0.023952095808383235
genesis,verse,exploratory,positive_block_difference_share,18,run_preserving_circular_translation,500,0.7777777777777778,0.4915555555555555,0.28622222222222227,1.5822784810126584,0.12152447297093784,2.3552640486716725,0.011976047904191617,0.9940119760479041,0.023952095808383235
genesis,verse,exploratory,median_block_hit_rate_difference,18,run_preserving_circular_translation,500,0.01122224373300977,-0.0003349895170855439,0.011557233250095314,-33.50028332422123,0.004929981225843318,2.3442753066708373,0.013972055888223553,0.9880239520958084,0.027944111776447105
exodus,minor,robustness,positive_block_difference_share,15,run_preserving_circular_translation,500,0.8666666666666667,0.49839999999999995,0.36826666666666674,1.738897806313537,0.12215516544315448,3.0147449379702365,0.001996007984031936,1.0,0.003992015968063872
exodus,minor,robustness,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.03951839008097807,5.77748254152477e-06,0.039512612598436546,6840.070878093651,0.009284004059772503,4.255988293848804,0.001996007984031936,1.0,0.003992015968063872
exodus,major,robustness,positive_block_difference_share,15,run_preserving_circular_translation,500,0.7333333333333333,0.49546666666666667,0.23786666666666662,1.480086114101184,0.11950594592366988,1.9904170025029164,0.03992015968063872,0.9880239520958084,0.07984031936127745
exodus,major,robustness,median_block_hit_rate_difference,15,run_preserving_circular_translation,500,0.020250484339262714,-0.00033641235514543944,0.020586896694408153,-60.19542394781525,0.006853139740153065,3.004009472298947,0.005988023952095809,0.9960079840319361,0.011976047904191617
exodus,verse,exploratory,positive_block_difference_share,15,run_preserving_circular_translation,500,0.6666666666666666,0.49546666666666667,0.17119999999999996,1.3455328310010763,0.12644499902241202,1.35394836746098,0.1317365269461078,0.9441117764471058,0.2634730538922156
