ngram_n,rank,pattern,count,share,book,model,relation
3,26,3-3-1,247,0.01362683,genesis,major_minor,all
3,27,3-4-2,243,0.01340616,genesis,major_minor,all
3,28,2-3-4,225,0.01241311,genesis,major_minor,all
3,29,1-3-3,210,0.01158557,genesis,major_minor,all
3,30,4-3-3,179,0.00987532,genesis,major_minor,all
3,31,3-4-3,172,0.00948913,genesis,major_minor,all
3,32,3-3-4,165,0.00910295,genesis,major_minor,all
3,33,1-4-2,156,0.00860642,genesis,major_minor,all
3,34,2-4-1,145,0.00799956,genesis,major_minor,all
3,35,2-1-4,132,0.00728236,genesis,major_minor,all
3,36,3-1-4,128,0.00706168,genesis,major_minor,all
3,37,1-2-1,120,0.00662032,genesis,major_minor,all
3,38,4-1-2,119,0.00656516,genesis,major_minor,all
3,39,4-2-4,119,0.00656516,genesis,major_minor,all
3,40,2-1-1,112,0.00617897,genesis,major_minor,all
3,41,1-1-2,111,0.0061238,genesis,major_minor,all
3,42,1-3-1,109,0.00601346,genesis,major_minor,all
3,43,4-2-1,106,0.00584795,genesis,major_minor,all
3,44,1-4-3,103,0.00568245,genesis,major_minor,all
3,45,1-2-4,98,0.0054066,genesis,major_minor,all
3,46,4-1-3,97,0.00535143,genesis,major_minor,all
3,47,3-1-1,90,0.00496524,genesis,major_minor,all
3,48,5-2-2,89,0.00491007,genesis,major_minor,all
3,49,1-1-3,88,0.0048549,genesis,major_minor,all
3,50,1-3-4,87,0.00479974,genesis,major_minor,all
4,1,2-2-2-2,482,0.0265931,genesis,major_minor,all
4,2,2-2-3-2,397,0.02190345,genesis,major_minor,all
4,3,2-3-2-2,386,0.02129655,genesis,major_minor,all
4,4,2-2-2-3,346,0.01908966,genesis,major_minor,all
4,5,2-3-2-3,346,0.01908966,genesis,major_minor,all
4,6,3-2-2-2,344,0.01897931,genesis,major_minor,all
4,7,3-2-3-2,338,0.01864828,genesis,major_minor,all
4,8,3-2-2-3,320,0.01765517,genesis,major_minor,all
4,9,2-3-3-2,304,0.01677241,genesis,major_minor,all
4,10,2-2-3-3,290,0.016,genesis,major_minor,all
4,11,3-3-2-2,280,0.01544828,genesis,major_minor,all
4,12,3-2-3-3,274,0.01511724,genesis,major_minor,all
4,13,3-3-2-3,257,0.01417931,genesis,major_minor,all
4,14,3-3-3-2,244,0.01346207,genesis,major_minor,all
4,15,2-3-3-3,230,0.01268966,genesis,major_minor,all
4,16,3-3-3-3,202,0.01114483,genesis,major_minor,all
4,17,2-2-4-2,153,0.00844138,genesis,major_minor,all
4,18,2-2-2-4,148,0.00816552,genesis,major_minor,all
4,19,1-2-2-2,148,0.00816552,genesis,major_minor,all
4,20,2-2-2-1,146,0.00805517,genesis,major_minor,all
4,21,2-4-2-2,145,0.008,genesis,major_minor,all
4,22,4-2-2-2,135,0.00744828,genesis,major_minor,all
4,23,1-3-2-2,134,0.0073931,genesis,major_minor,all
4,24,2-2-3-1,130,0.00717241,genesis,major_minor,all
4,25,2-1-2-2,127,0.0070069,genesis,major_minor,all
4,26,4-2-3-2,126,0.00695172,genesis,major_minor,all
4,27,3-2-3-1,126,0.00695172,genesis,major_minor,all
4,28,2-3-1-2,125,0.00689655,genesis,major_minor,all
4,29,2-4-2-3,125,0.00689655,genesis,major_minor,all
4,30,2-1-3-2,124,0.00684138,genesis,major_minor,all
4,31,2-3-3-1,123,0.00678621,genesis,major_minor,all
4,32,2-3-2-1,123,0.00678621,genesis,major_minor,all
4,33,3-2-1-2,122,0.00673103,genesis,major_minor,all
4,34,2-2-1-3,120,0.00662069,genesis,major_minor,all
4,35,1-2-2-3,120,0.00662069,genesis,major_minor,all
4,36,3-2-2-1,117,0.00645517,genesis,major_minor,all
4,37,2-3-2-4,116,0.0064,genesis,major_minor,all
4,38,3-2-4-2,115,0.00634483,genesis,major_minor,all
4,39,3-1-3-2,114,0.00628966,genesis,major_minor,all
4,40,3-1-2-2,114,0.00628966,genesis,major_minor,all
4,41,2-2-1-2,112,0.00617931,genesis,major_minor,all
4,42,4-2-2-3,111,0.00612414,genesis,major_minor,all
4,43,2-4-3-2,111,0.00612414,genesis,major_minor,all
4,44,2-3-1-3,110,0.00606897,genesis,major_minor,all
4,45,3-2-2-4,110,0.00606897,genesis,major_minor,all
4,46,1-2-3-2,108,0.00595862,genesis,major_minor,all
4,47,4-3-2-2,106,0.00584828,genesis,major_minor,all
4,48,1-3-2-3,105,0.0057931,genesis,major_minor,all
4,49,2-2-4-3,104,0.00573793,genesis,major_minor,all
4,50,2-1-2-3,104,0.00573793,genesis,major_minor,all
5,1,2-2-2-2-2,220,0.0121386,genesis,major_minor,all
5,2,2-2-3-2-2,156,0.00860737,genesis,major_minor,all
5,3,2-2-2-3-2,154,0.00849702,genesis,major_minor,all
5,4,2-3-2-2-2,152,0.00838667,genesis,major_minor,all
5,5,2-3-2-3-2,148,0.00816597,genesis,major_minor,all
5,6,2-2-3-2-3,139,0.00766939,genesis,major_minor,all
5,7,2-2-2-2-3,134,0.00739351,genesis,major_minor,all
5,8,3-2-2-3-2,134,0.00739351,genesis,major_minor,all
5,9,3-2-3-2-2,133,0.00733834,genesis,major_minor,all
5,10,2-3-2-2-3,130,0.00717281,genesis,major_minor,all
5,11,2-3-3-2-2,124,0.00684176,genesis,major_minor,all
5,12,3-2-2-2-2,122,0.00673141,genesis,major_minor,all
5,13,2-2-3-3-2,119,0.00656588,genesis,major_minor,all
5,14,3-2-3-3-2,118,0.0065107,genesis,major_minor,all
5,15,2-3-3-2-3,111,0.00612448,genesis,major_minor,all
5,16,3-2-2-3-3,109,0.00601412,genesis,major_minor,all
5,17,3-2-2-2-3,108,0.00595895,genesis,major_minor,all
5,18,3-2-3-2-3,108,0.00595895,genesis,major_minor,all
5,19,2-3-3-3-2,104,0.00573825,genesis,major_minor,all
5,20,3-3-2-2-2,104,0.00573825,genesis,major_minor,all
5,21,2-3-2-3-3,103,0.00568307,genesis,major_minor,all
5,22,3-3-2-3-2,99,0.00546237,genesis,major_minor,all
5,23,3-3-2-2-3,90,0.00496579,genesis,major_minor,all
5,24,3-2-3-3-3,89,0.00491062,genesis,major_minor,all
5,25,3-3-2-3-3,88,0.00485544,genesis,major_minor,all
5,26,2-2-2-3-3,87,0.00480026,genesis,major_minor,all
5,27,2-2-3-3-3,86,0.00474509,genesis,major_minor,all
5,28,2-3-3-3-3,84,0.00463474,genesis,major_minor,all
5,29,3-3-3-3-2,84,0.00463474,genesis,major_minor,all
5,30,3-3-3-2-3,82,0.00452439,genesis,major_minor,all
5,31,3-3-3-2-2,82,0.00452439,genesis,major_minor,all
5,32,3-3-3-3-3,76,0.00419333,genesis,major_minor,all
5,33,2-4-2-2-2,70,0.00386228,genesis,major_minor,all
5,34,1-2-2-2-2,69,0.00380711,genesis,major_minor,all
5,35,2-2-4-2-2,64,0.00353123,genesis,major_minor,all
5,36,2-2-2-3-1,61,0.0033657,genesis,major_minor,all
5,37,2-2-2-2-1,61,0.0033657,genesis,major_minor,all
5,38,2-2-3-3-1,59,0.00325535,genesis,major_minor,all
5,39,2-3-2-3-1,58,0.00320018,genesis,major_minor,all
5,40,2-2-2-4-2,57,0.003145,genesis,major_minor,all
5,41,2-2-1-3-2,56,0.00308983,genesis,major_minor,all
5,42,2-3-1-2-2,55,0.00303465,genesis,major_minor,all
5,43,3-2-1-2-2,55,0.00303465,genesis,major_minor,all
5,44,4-2-2-2-2,54,0.00297947,genesis,major_minor,all
5,45,2-3-2-4-2,54,0.00297947,genesis,major_minor,all
5,46,2-2-2-2-4,54,0.00297947,genesis,major_minor,all
5,47,3-2-2-2-1,54,0.00297947,genesis,major_minor,all
5,48,3-2-2-2-4,53,0.0029243,genesis,major_minor,all
5,49,2-1-2-2-2,53,0.0029243,genesis,major_minor,all
5,50,2-3-2-2-1,53,0.0029243,genesis,major_minor,all
6,1,2-2-2-2-2-2,104,0.00573856,genesis,major_minor,all
6,2,2-2-2-2-3-2,70,0.0038625,genesis,major_minor,all
6,3,2-2-3-2-2-2,65,0.0035866,genesis,major_minor,all
6,4,2-2-3-2-3-2,60,0.00331071,genesis,major_minor,all
6,5,2-2-2-3-2-2,60,0.00331071,genesis,major_minor,all
6,6,2-2-2-2-2-3,60,0.00331071,genesis,major_minor,all
6,7,3-2-2-2-2-2,58,0.00320035,genesis,major_minor,all
6,8,2-2-2-3-2-3,56,0.00309,genesis,major_minor,all
6,9,2-3-2-2-2-2,56,0.00309,genesis,major_minor,all
6,10,2-3-2-2-3-2,54,0.00297964,genesis,major_minor,all
6,11,2-2-3-2-2-3,54,0.00297964,genesis,major_minor,all
6,12,2-3-2-3-2-2,52,0.00286928,genesis,major_minor,all
6,13,2-3-2-3-2-3,52,0.00286928,genesis,major_minor,all
6,14,3-2-3-2-2-2,51,0.0028141,genesis,major_minor,all
6,15,3-2-2-3-2-2,51,0.0028141,genesis,major_minor,all
6,16,3-2-3-3-2-2,49,0.00270375,genesis,major_minor,all
6,17,3-2-2-2-3-2,46,0.00253821,genesis,major_minor,all
6,18,2-2-3-3-2-2,46,0.00253821,genesis,major_minor,all
6,19,2-3-2-2-3-3,45,0.00248303,genesis,major_minor,all
6,20,3-2-2-3-2-3,45,0.00248303,genesis,major_minor,all
6,21,3-3-2-2-2-2,45,0.00248303,genesis,major_minor,all
6,22,3-2-3-2-2-3,44,0.00242785,genesis,major_minor,all
6,23,2-2-3-3-3-2,44,0.00242785,genesis,major_minor,all
6,24,3-2-3-3-2-3,44,0.00242785,genesis,major_minor,all
6,25,3-2-3-2-3-2,43,0.00237268,genesis,major_minor,all
6,26,2-2-3-3-2-3,43,0.00237268,genesis,major_minor,all
6,27,2-3-3-2-2-2,42,0.0023175,genesis,major_minor,all
6,28,3-3-2-3-3-2,41,0.00226232,genesis,major_minor,all
6,29,2-3-2-3-3-2,41,0.00226232,genesis,major_minor,all
6,30,2-3-3-2-3-2,41,0.00226232,genesis,major_minor,all
6,31,3-3-2-3-2-2,40,0.00220714,genesis,major_minor,all
6,32,2-3-3-2-2-3,40,0.00220714,genesis,major_minor,all
6,33,3-3-2-2-3-2,40,0.00220714,genesis,major_minor,all
6,34,2-3-3-2-3-3,40,0.00220714,genesis,major_minor,all
6,35,3-2-3-2-3-3,39,0.00215196,genesis,major_minor,all
6,36,3-2-2-3-3-2,39,0.00215196,genesis,major_minor,all
6,37,2-2-2-3-3-2,39,0.00215196,genesis,major_minor,all
6,38,2-2-3-2-3-3,38,0.00209678,genesis,major_minor,all
6,39,2-3-3-3-3-2,37,0.0020416,genesis,major_minor,all
6,40,3-2-2-3-3-3,37,0.0020416,genesis,major_minor,all
6,41,3-3-2-2-2-3,37,0.0020416,genesis,major_minor,all
6,42,2-3-3-3-2-3,36,0.00198643,genesis,major_minor,all
6,43,3-2-3-3-3-2,36,0.00198643,genesis,major_minor,all
6,44,2-4-2-2-2-2,35,0.00193125,genesis,major_minor,all
6,45,2-3-2-3-3-3,34,0.00187607,genesis,major_minor,all
6,46,2-3-2-2-2-3,34,0.00187607,genesis,major_minor,all
6,47,3-3-3-2-3-2,33,0.00182089,genesis,major_minor,all
6,48,3-3-3-3-2-2,33,0.00182089,genesis,major_minor,all
6,49,3-3-3-2-2-2,33,0.00182089,genesis,major_minor,all
6,50,3-3-2-3-2-3,33,0.00182089,genesis,major_minor,all
