source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
merkha,tipeha,1228,0.65284423,0.52322113,458,770,2.68122271,300.381506,4.088135,exodus,control_exclude_meteg,full
munah,zaqef_qatan,896,0.448,0.60622463,82,814,10.92682927,201.129482,4.454842,exodus,control_exclude_meteg,full
tipeha,sof_pasuq,736,0.31359182,0.61078838,73,663,10.08219178,192.429407,3.824779,exodus,control_exclude_meteg,full
mahapakh,pashta,649,0.98782344,0.48687172,10,639,64.9,59.5891,10.891254,exodus,control_exclude_meteg,full
zaqef_qatan,tipeha,633,0.42828146,0.26970601,1,632,633.0,236.025447,2.681914,exodus,control_exclude_meteg,full
tipeha,atnah,618,0.26331487,0.53832753,152,466,4.06578947,183.326937,3.371027,exodus,control_exclude_meteg,full
pashta,munah,572,0.42910728,0.286,3,569,190.66666667,181.397564,3.153295,exodus,control_exclude_meteg,full
pashta,zaqef_qatan,527,0.39534884,0.35656292,72,455,7.31944444,134.0528,3.931287,exodus,control_exclude_meteg,full
tipeha,munah,525,0.22368982,0.2625,4,521,131.25,319.384908,1.643785,exodus,control_exclude_meteg,full
munah,atnah,524,0.262,0.45644599,188,336,2.78723404,156.222358,3.354193,exodus,control_exclude_meteg,full
tipeha,merkha,458,0.19514274,0.24348751,1228,-770,0.37296417,300.381506,1.524728,exodus,control_exclude_meteg,full
merkha,sof_pasuq,456,0.24242424,0.37842324,232,224,1.96551724,154.22229,2.956771,exodus,control_exclude_meteg,full
zaqef_qatan,merkha,454,0.30717185,0.24136098,1,453,454.0,189.162278,2.400056,exodus,control_exclude_meteg,full
tevir,merkha,383,0.65470085,0.2036151,145,238,2.64137931,74.871402,5.115438,exodus,control_exclude_meteg,full
munah,revia,290,0.145,0.57199211,23,267,12.60869565,68.993672,4.203284,exodus,control_exclude_meteg,full
sof_pasuq,merkha,232,0.19269103,0.12333865,456,-224,0.50877193,154.094305,1.505572,exodus,control_exclude_meteg,full
