taam,rank,predecessor,count,prob,book,run_label,stream_type
atnah,1,tipeha,618,0.53832753,exodus,control_exclude_meteg,full
atnah,2,munah,524,0.45644599,exodus,control_exclude_meteg,full
atnah,3,merkha,2,0.00174216,exodus,control_exclude_meteg,full
atnah,4,sof_pasuq,2,0.00174216,exodus,control_exclude_meteg,full
atnah,5,qadma,1,0.00087108,exodus,control_exclude_meteg,full
atnah,6,pashta,1,0.00087108,exodus,control_exclude_meteg,full
darga,1,atnah,46,0.2081448,exodus,control_exclude_meteg,full
darga,2,sof_pasuq,43,0.19457014,exodus,control_exclude_meteg,full
darga,3,qadma,38,0.1719457,exodus,control_exclude_meteg,full
darga,4,zaqef_qatan,31,0.14027149,exodus,control_exclude_meteg,full
darga,5,revia,23,0.1040724,exodus,control_exclude_meteg,full
darga,6,geresh,19,0.08597285,exodus,control_exclude_meteg,full
darga,7,gershayim,12,0.05429864,exodus,control_exclude_meteg,full
darga,8,munah,5,0.02262443,exodus,control_exclude_meteg,full
darga,9,zaqef_gadol,3,0.01357466,exodus,control_exclude_meteg,full
darga,10,segol,1,0.00452489,exodus,control_exclude_meteg,full
geresh,1,qadma,203,0.875,exodus,control_exclude_meteg,full
geresh,2,sof_pasuq,15,0.06465517,exodus,control_exclude_meteg,full
geresh,3,zaqef_qatan,4,0.01724138,exodus,control_exclude_meteg,full
geresh,4,atnah,2,0.00862069,exodus,control_exclude_meteg,full
geresh,5,telisha_gedola,2,0.00862069,exodus,control_exclude_meteg,full
geresh,6,tipeha,2,0.00862069,exodus,control_exclude_meteg,full
geresh,7,revia,1,0.00431034,exodus,control_exclude_meteg,full
geresh,8,segol,1,0.00431034,exodus,control_exclude_meteg,full
geresh,9,pazer,1,0.00431034,exodus,control_exclude_meteg,full
geresh,10,munah,1,0.00431034,exodus,control_exclude_meteg,full
gershayim,1,sof_pasuq,52,0.53061224,exodus,control_exclude_meteg,full
gershayim,2,atnah,17,0.17346939,exodus,control_exclude_meteg,full
gershayim,3,munah,10,0.10204082,exodus,control_exclude_meteg,full
gershayim,4,revia,9,0.09183673,exodus,control_exclude_meteg,full
gershayim,5,segol,4,0.04081633,exodus,control_exclude_meteg,full
gershayim,6,pashta,3,0.03061224,exodus,control_exclude_meteg,full
gershayim,7,telisha_gedola,3,0.03061224,exodus,control_exclude_meteg,full
mahapakh,1,sof_pasuq,154,0.23439878,exodus,control_exclude_meteg,full
mahapakh,2,revia,136,0.20700152,exodus,control_exclude_meteg,full
mahapakh,3,atnah,124,0.18873668,exodus,control_exclude_meteg,full
mahapakh,4,qadma,94,0.14307458,exodus,control_exclude_meteg,full
mahapakh,5,geresh,50,0.0761035,exodus,control_exclude_meteg,full
mahapakh,6,gershayim,32,0.04870624,exodus,control_exclude_meteg,full
