current,next,observed_count,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,book,run_label,stream_type
merkha,tipeha,1228,300.622,15.1349016,72,61.274135,True,0.00199601,0,500,exodus,control_exclude_meteg,full
munah,zaqef_qatan,896,201.972,12.36871806,62,56.111555,True,0.00199601,0,500,exodus,control_exclude_meteg,full
tipeha,sof_pasuq,736,192.734,11.66101207,60,46.588238,True,0.00199601,0,500,exodus,control_exclude_meteg,full
mahapakh,pashta,649,60.14,7.28990297,39,80.777481,True,0.00199601,0,500,exodus,control_exclude_meteg,full
zaqef_qatan,tipeha,633,235.312,13.13375983,69,30.279829,True,0.00199601,0,500,exodus,control_exclude_meteg,full
tipeha,atnah,618,183.024,11.95563878,62,36.382498,True,0.00199601,0,500,exodus,control_exclude_meteg,full
pashta,munah,572,181.51,12.53491716,62,31.15218,True,0.00199601,0,500,exodus,control_exclude_meteg,full
pashta,zaqef_qatan,527,133.618,10.20943393,52,38.531225,True,0.00199601,0,500,exodus,control_exclude_meteg,full
tipeha,munah,525,318.874,14.97553529,76,13.764182,True,0.00199601,0,500,exodus,control_exclude_meteg,full
munah,atnah,524,156.322,11.671279,61,31.502803,True,0.00199601,0,500,exodus,control_exclude_meteg,full
tipeha,merkha,458,300.452,14.34277261,71,10.984487,True,0.00199601,0,500,exodus,control_exclude_meteg,full
merkha,sof_pasuq,456,154.272,10.59010466,55,28.491503,True,0.00199601,0,500,exodus,control_exclude_meteg,full
zaqef_qatan,merkha,454,189.232,11.84545506,62,22.351864,True,0.00199601,0,500,exodus,control_exclude_meteg,full
tevir,merkha,383,74.562,8.18511749,46,37.682782,True,0.00199601,0,500,exodus,control_exclude_meteg,full
munah,revia,290,69.048,7.72794528,41,28.5913,True,0.00199601,0,500,exodus,control_exclude_meteg,full
sof_pasuq,merkha,232,153.862,10.94104057,57,7.141734,True,0.00199601,0,500,exodus,control_exclude_meteg,full
sof_pasuq,munah,227,164.282,11.64567385,59,5.385519,True,0.00199601,0,500,exodus,control_exclude_meteg,full
atnah,merkha,226,146.764,10.75619335,56,7.366547,True,0.00199601,0,500,exodus,control_exclude_meteg,full
darga,tevir,211,8.734,2.84383875,17,71.124286,True,0.00199601,0,500,exodus,control_exclude_meteg,full
pashta,pashta,206,120.168,10.54543448,53,8.139257,True,0.00199601,0,500,exodus,control_exclude_meteg,full
qadma,geresh,203,6.292,2.43363538,14,80.828871,True,0.00199601,0,500,exodus,control_exclude_meteg,full
tevir,tipeha,199,93.028,9.33388766,51,11.353469,True,0.00199601,0,500,exodus,control_exclude_meteg,full
revia,pashta,158,45.866,5.85804382,32,19.141885,True,0.00199601,0,500,exodus,control_exclude_meteg,full
sof_pasuq,mahapakh,154,53.514,7.36901681,41,13.636283,True,0.00199601,0,500,exodus,control_exclude_meteg,full
merkha,tevir,145,75.216,7.5887101,44,9.195766,True,0.00199601,0,500,exodus,control_exclude_meteg,full
revia,mahapakh,136,23.0,4.726593,28,23.907284,True,0.00199601,0,500,exodus,control_exclude_meteg,full
atnah,mahapakh,124,51.1,6.66534723,36,10.937165,True,0.00199601,0,500,exodus,control_exclude_meteg,full
sof_pasuq,qadma,122,33.664,5.58762446,32,15.809223,True,0.00199601,0,500,exodus,control_exclude_meteg,full
qadma,mahapakh,94,18.244,4.30692038,26,17.589366,True,0.00199601,0,500,exodus,control_exclude_meteg,full
telisha_qetana,qadma,87,2.482,1.60712217,8,52.589655,True,0.00199601,0,500,exodus,control_exclude_meteg,full
yetiv,munah,77,12.282,3.23905216,20,19.980537,True,0.00199601,0,500,exodus,control_exclude_meteg,full
atnah,qadma,73,31.706,5.28805172,30,7.808925,True,0.00199601,0,500,exodus,control_exclude_meteg,full
geresh,revia,71,7.938,2.73809246,18,23.031363,True,0.00199601,0,500,exodus,control_exclude_meteg,full
