source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
merkha,tipeha,1228,0.65284423,0.52322113,458,770,2.68122271,309.369797,3.96936,exodus,control_exclude_meteg,core_projected
munah,zaqef_qatan,896,0.448,0.60622463,99,797,9.05050505,207.147863,4.325413,exodus,control_exclude_meteg,core_projected
tipeha,sof_pasuq,736,0.31359182,0.61078838,73,663,10.08219178,198.187456,3.713656,exodus,control_exclude_meteg,core_projected
mahapakh,pashta,649,0.98782344,0.48687172,13,636,49.92307692,61.372179,10.574824,exodus,control_exclude_meteg,core_projected
zaqef_qatan,tipeha,634,0.42895805,0.27013208,1,633,634.0,243.088017,2.608109,exodus,control_exclude_meteg,core_projected
tipeha,atnah,618,0.26331487,0.53832753,152,466,4.06578947,188.812614,3.273086,exodus,control_exclude_meteg,core_projected
pashta,munah,575,0.43135784,0.2875,12,563,47.91666667,186.825508,3.077738,exodus,control_exclude_meteg,core_projected
pashta,zaqef_qatan,527,0.39534884,0.35656292,72,455,7.31944444,138.06405,3.817069,exodus,control_exclude_meteg,core_projected
tipeha,munah,526,0.22411589,0.263,4,522,131.5,328.941836,1.599067,exodus,control_exclude_meteg,core_projected
munah,atnah,524,0.262,0.45644599,213,311,2.4600939,160.896987,3.256742,exodus,control_exclude_meteg,core_projected
tipeha,merkha,458,0.19514274,0.24348751,1228,-770,0.37296417,309.369797,1.480429,exodus,control_exclude_meteg,core_projected
merkha,sof_pasuq,456,0.24242424,0.37842324,235,221,1.94042553,158.837071,2.870866,exodus,control_exclude_meteg,core_projected
zaqef_qatan,merkha,455,0.30784844,0.24189261,1,454,455.0,194.822565,2.335458,exodus,control_exclude_meteg,core_projected
tevir,merkha,383,0.65470085,0.2036151,145,238,2.64137931,77.111773,4.966816,exodus,control_exclude_meteg,core_projected
munah,revia,306,0.153,0.6035503,66,240,4.63636364,71.058164,4.306331,exodus,control_exclude_meteg,core_projected
sof_pasuq,munah,266,0.22093023,0.133,0,266,inf,168.74562,1.576337,exodus,control_exclude_meteg,core_projected
sof_pasuq,merkha,235,0.19518272,0.12493355,456,-221,0.51535088,158.705256,1.480732,exodus,control_exclude_meteg,core_projected
atnah,merkha,227,0.19773519,0.12068049,2,225,113.5,151.323616,1.500096,exodus,control_exclude_meteg,core_projected
atnah,munah,213,0.18554007,0.1065,524,-311,0.40648855,160.896987,1.323828,exodus,control_exclude_meteg,core_projected
darga,tevir,211,0.95475113,0.36068376,0,211,inf,9.059916,23.289399,exodus,control_exclude_meteg,core_projected
pashta,pashta,206,0.15453863,0.15453863,206,0,1.0,124.519201,1.654363,exodus,control_exclude_meteg,core_projected
qadma,geresh,204,0.5,0.87931034,6,198,34.0,6.633217,30.75431,exodus,control_exclude_meteg,core_projected
tevir,tipeha,199,0.34017094,0.08478909,0,199,inf,96.215487,2.068274,exodus,control_exclude_meteg,core_projected
sof_pasuq,mahapakh,165,0.13704319,0.25114155,0,165,inf,55.432936,2.97657,exodus,control_exclude_meteg,core_projected
revia,pashta,159,0.31299213,0.11927982,0,159,inf,47.453679,3.350636,exodus,control_exclude_meteg,core_projected
atnah,tipeha,152,0.13240418,0.06476353,618,-466,0.24595469,188.812614,0.805031,exodus,control_exclude_meteg,core_projected
merkha,tevir,145,0.07708666,0.24786325,383,-238,0.37859008,77.111773,1.880387,exodus,control_exclude_meteg,core_projected
revia,mahapakh,144,0.28346457,0.21917808,0,144,inf,23.388648,6.156833,exodus,control_exclude_meteg,core_projected
sof_pasuq,qadma,136,0.11295681,0.33333333,0,136,inf,34.424107,3.95072,exodus,control_exclude_meteg,core_projected
atnah,mahapakh,132,0.11498258,0.20091324,0,132,inf,52.85466,2.497415,exodus,control_exclude_meteg,core_projected
atnah,pashta,107,0.09320557,0.08027007,1,106,107.0,107.237842,0.997782,exodus,control_exclude_meteg,core_projected
qadma,mahapakh,94,0.23039216,0.14307458,1,93,94.0,18.784583,5.004104,exodus,control_exclude_meteg,core_projected
telisha_qetana,qadma,87,0.96666667,0.21323529,0,87,inf,2.573231,33.809641,exodus,control_exclude_meteg,core_projected
geresh,revia,71,0.30603448,0.14003945,1,70,71.0,8.242747,8.613633,exodus,control_exclude_meteg,core_projected
geresh,munah,70,0.30172414,0.035,3,67,23.33333333,32.515767,2.152802,exodus,control_exclude_meteg,core_projected
paseq,munah,65,0.82278481,0.0325,67,-2,0.97014925,11.072179,5.87057,exodus,control_exclude_meteg,core_projected
geresh,mahapakh,50,0.21551724,0.0761035,0,50,inf,10.68143,4.681021,exodus,control_exclude_meteg,core_projected
zaqef_gadol,tipeha,46,0.46464646,0.01959949,0,46,inf,16.282621,2.825098,exodus,control_exclude_meteg,core_projected
zaqef_gadol,merkha,32,0.32323232,0.01701223,0,32,inf,13.049685,2.452167,exodus,control_exclude_meteg,core_projected
