book,equivalence_profile,family,metric_role,metric,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
genesis,STRICT,local_rhyme_enrichment,primary,mean_arrivals,shuffle_tokens_then_recompute,500,0.4274906118842501,0.19585332449745968,0.2316372873867904,2.1827079677158854,0.0031977277746670237,72.43808845201357,0.001996007984031936,1.0,0.003992015968063872
genesis,STRICT,local_rhyme_enrichment,secondary,active_rate,shuffle_tokens_then_recompute,500,0.2602164789043517,0.15458857963331124,0.10562789927104044,1.6832839755795221,0.0019139199971283068,55.18929706023614,0.001996007984031936,1.0,0.003992015968063872
exodus,STRICT,local_rhyme_enrichment,primary,mean_arrivals,shuffle_tokens_then_recompute,500,0.4580309461864987,0.2261210461454197,0.231909900041079,2.0256006859792097,0.003931329938144578,58.990190009473146,0.001996007984031936,1.0,0.003992015968063872
exodus,STRICT,local_rhyme_enrichment,secondary,active_rate,shuffle_tokens_then_recompute,500,0.2689990414897987,0.1735474462549637,0.09545159523483498,1.5500028798730014,0.002159854127146124,44.19353790385736,0.001996007984031936,1.0,0.003992015968063872
leviticus,STRICT,local_rhyme_enrichment,primary,mean_arrivals,shuffle_tokens_then_recompute,500,0.49835207444746027,0.22710100814269096,0.2712510663047693,2.194407142985196,0.004496198811218979,60.32897513960899,0.001996007984031936,1.0,0.003992015968063872
leviticus,STRICT,local_rhyme_enrichment,secondary,active_rate,shuffle_tokens_then_recompute,500,0.2840248158200853,0.1755224893369523,0.10850232648313302,1.6181676598423806,0.0026409289601733174,41.08490918135575,0.001996007984031936,1.0,0.003992015968063872
numbers,STRICT,local_rhyme_enrichment,primary,mean_arrivals,shuffle_tokens_then_recompute,500,0.4834868102194835,0.2723067229799903,0.21118008723949316,1.7755228549939663,0.004177933734043915,50.54653823699766,0.001996007984031936,1.0,0.003992015968063872
numbers,STRICT,local_rhyme_enrichment,secondary,active_rate,shuffle_tokens_then_recompute,500,0.29232153984629233,0.200976666897459,0.09134487294883334,1.4545048654600223,0.0021588836328311333,42.31116099066664,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,STRICT,local_rhyme_enrichment,primary,mean_arrivals,shuffle_tokens_then_recompute,500,0.4388318863456985,0.245643409629045,0.19318847671665348,1.7864590261484905,0.004312628194332736,44.79599631856143,0.001996007984031936,1.0,0.003992015968063872
deuteronomy,STRICT,local_rhyme_enrichment,secondary,active_rate,shuffle_tokens_then_recompute,500,0.2452249408050513,0.1805003946329913,0.06472454617206,1.3585839593517977,0.0021847880364631147,29.625091812952505,0.001996007984031936,1.0,0.003992015968063872
