taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,merkha,297,0.20259209,genesis,explore_k3_7_edges20,core_projected
atnah,2,munah,242,0.16507503,genesis,explore_k3_7_edges20,core_projected
atnah,3,tipeha,213,0.14529332,genesis,explore_k3_7_edges20,core_projected
atnah,4,meteg,156,0.10641201,genesis,explore_k3_7_edges20,core_projected
atnah,5,mahapakh,136,0.09276944,genesis,explore_k3_7_edges20,core_projected
atnah,6,pashta,121,0.08253752,genesis,explore_k3_7_edges20,core_projected
atnah,7,qadma,74,0.05047749,genesis,explore_k3_7_edges20,core_projected
atnah,8,revia,63,0.04297408,genesis,explore_k3_7_edges20,core_projected
atnah,9,zaqef_gadol,55,0.03751705,genesis,explore_k3_7_edges20,core_projected
atnah,10,tevir,46,0.0313779,genesis,explore_k3_7_edges20,core_projected
atnah,11,darga,32,0.0218281,genesis,explore_k3_7_edges20,core_projected
atnah,12,telisha_qetana,17,0.01159618,genesis,explore_k3_7_edges20,core_projected
atnah,13,geresh,11,0.00750341,genesis,explore_k3_7_edges20,core_projected
atnah,14,zaqef_qatan,3,0.00204638,genesis,explore_k3_7_edges20,core_projected
darga,1,tevir,204,0.80632411,genesis,explore_k3_7_edges20,core_projected
darga,2,meteg,22,0.08695652,genesis,explore_k3_7_edges20,core_projected
darga,3,munah,17,0.06719368,genesis,explore_k3_7_edges20,core_projected
darga,4,paseq,9,0.03557312,genesis,explore_k3_7_edges20,core_projected
darga,5,tipeha,1,0.00395257,genesis,explore_k3_7_edges20,core_projected
geresh,1,revia,83,0.34016393,genesis,explore_k3_7_edges20,core_projected
geresh,2,munah,62,0.25409836,genesis,explore_k3_7_edges20,core_projected
geresh,3,mahapakh,43,0.17622951,genesis,explore_k3_7_edges20,core_projected
geresh,4,meteg,21,0.08606557,genesis,explore_k3_7_edges20,core_projected
geresh,5,darga,19,0.07786885,genesis,explore_k3_7_edges20,core_projected
geresh,6,merkha,9,0.03688525,genesis,explore_k3_7_edges20,core_projected
geresh,7,qadma,7,0.02868852,genesis,explore_k3_7_edges20,core_projected
mahapakh,1,pashta,702,0.88190955,genesis,explore_k3_7_edges20,core_projected
mahapakh,2,meteg,87,0.10929648,genesis,explore_k3_7_edges20,core_projected
mahapakh,3,paseq,5,0.00628141,genesis,explore_k3_7_edges20,core_projected
mahapakh,4,zaqef_qatan,2,0.00251256,genesis,explore_k3_7_edges20,core_projected
merkha,1,tipeha,1472,0.61129568,genesis,explore_k3_7_edges20,core_projected
merkha,2,meteg,747,0.31021595,genesis,explore_k3_7_edges20,core_projected
merkha,3,tevir,160,0.06644518,genesis,explore_k3_7_edges20,core_projected
merkha,4,pashta,25,0.01038206,genesis,explore_k3_7_edges20,core_projected
merkha,5,paseq,3,0.00124585,genesis,explore_k3_7_edges20,core_projected
merkha,6,munah,1,0.00041528,genesis,explore_k3_7_edges20,core_projected
meteg,1,sof_pasuq,1529,0.56734694,genesis,explore_k3_7_edges20,core_projected
meteg,2,tipeha,194,0.07198516,genesis,explore_k3_7_edges20,core_projected
meteg,3,pashta,191,0.07087199,genesis,explore_k3_7_edges20,core_projected
meteg,4,merkha,156,0.05788497,genesis,explore_k3_7_edges20,core_projected
meteg,5,zaqef_qatan,124,0.04601113,genesis,explore_k3_7_edges20,core_projected
meteg,6,munah,116,0.04304267,genesis,explore_k3_7_edges20,core_projected
meteg,7,meteg,87,0.032282,genesis,explore_k3_7_edges20,core_projected
meteg,8,atnah,70,0.02597403,genesis,explore_k3_7_edges20,core_projected
meteg,9,mahapakh,65,0.02411874,genesis,explore_k3_7_edges20,core_projected
meteg,10,revia,47,0.0174397,genesis,explore_k3_7_edges20,core_projected
meteg,11,tevir,41,0.01521336,genesis,explore_k3_7_edges20,core_projected
meteg,12,darga,22,0.00816327,genesis,explore_k3_7_edges20,core_projected
meteg,13,geresh,18,0.00667904,genesis,explore_k3_7_edges20,core_projected
meteg,14,qadma,18,0.00667904,genesis,explore_k3_7_edges20,core_projected
meteg,15,telisha_qetana,9,0.00333952,genesis,explore_k3_7_edges20,core_projected
munah,1,zaqef_qatan,1159,0.48251457,genesis,explore_k3_7_edges20,core_projected
munah,2,atnah,575,0.23938385,genesis,explore_k3_7_edges20,core_projected
munah,3,revia,319,0.132806,genesis,explore_k3_7_edges20,core_projected
munah,4,meteg,123,0.05120733,genesis,explore_k3_7_edges20,core_projected
munah,5,paseq,72,0.02997502,genesis,explore_k3_7_edges20,core_projected
munah,6,munah,58,0.02414654,genesis,explore_k3_7_edges20,core_projected
munah,7,mahapakh,36,0.01498751,genesis,explore_k3_7_edges20,core_projected
munah,8,telisha_qetana,16,0.00666112,genesis,explore_k3_7_edges20,core_projected
munah,9,qadma,15,0.0062448,genesis,explore_k3_7_edges20,core_projected
munah,10,darga,15,0.0062448,genesis,explore_k3_7_edges20,core_projected
munah,11,pashta,5,0.0020816,genesis,explore_k3_7_edges20,core_projected
munah,12,merkha,4,0.00166528,genesis,explore_k3_7_edges20,core_projected
munah,13,geresh,3,0.00124896,genesis,explore_k3_7_edges20,core_projected
munah,14,zaqef_gadol,1,0.00041632,genesis,explore_k3_7_edges20,core_projected
munah,15,tipeha,1,0.00041632,genesis,explore_k3_7_edges20,core_projected
paseq,1,munah,55,0.59782609,genesis,explore_k3_7_edges20,core_projected
paseq,2,tevir,8,0.08695652,genesis,explore_k3_7_edges20,core_projected
paseq,3,revia,7,0.07608696,genesis,explore_k3_7_edges20,core_projected
paseq,4,meteg,6,0.06521739,genesis,explore_k3_7_edges20,core_projected
paseq,5,atnah,6,0.06521739,genesis,explore_k3_7_edges20,core_projected
paseq,6,pashta,5,0.05434783,genesis,explore_k3_7_edges20,core_projected
paseq,7,qadma,3,0.0326087,genesis,explore_k3_7_edges20,core_projected
paseq,8,tipeha,1,0.01086957,genesis,explore_k3_7_edges20,core_projected
paseq,9,darga,1,0.01086957,genesis,explore_k3_7_edges20,core_projected
pashta,1,munah,736,0.43268665,genesis,explore_k3_7_edges20,core_projected
pashta,2,zaqef_qatan,551,0.3239271,genesis,explore_k3_7_edges20,core_projected
pashta,3,pashta,297,0.17460317,genesis,explore_k3_7_edges20,core_projected
pashta,4,meteg,93,0.05467372,genesis,explore_k3_7_edges20,core_projected
pashta,5,mahapakh,14,0.00823045,genesis,explore_k3_7_edges20,core_projected
pashta,6,qadma,5,0.00293945,genesis,explore_k3_7_edges20,core_projected
pashta,7,revia,2,0.00117578,genesis,explore_k3_7_edges20,core_projected
pashta,8,tipeha,2,0.00117578,genesis,explore_k3_7_edges20,core_projected
pashta,9,merkha,1,0.00058789,genesis,explore_k3_7_edges20,core_projected
qadma,1,geresh,200,0.43763676,genesis,explore_k3_7_edges20,core_projected
qadma,2,mahapakh,121,0.26477024,genesis,explore_k3_7_edges20,core_projected
qadma,3,darga,44,0.09628009,genesis,explore_k3_7_edges20,core_projected
qadma,4,merkha,33,0.07221007,genesis,explore_k3_7_edges20,core_projected
qadma,5,zaqef_qatan,28,0.06126915,genesis,explore_k3_7_edges20,core_projected
qadma,6,meteg,21,0.04595186,genesis,explore_k3_7_edges20,core_projected
qadma,7,munah,10,0.02188184,genesis,explore_k3_7_edges20,core_projected
revia,1,pashta,187,0.30655738,genesis,explore_k3_7_edges20,core_projected
