taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,merkha,296,0.20190996,genesis,explore_k3_7_edges20,full
atnah,2,munah,221,0.15075034,genesis,explore_k3_7_edges20,full
atnah,3,tipeha,213,0.14529332,genesis,explore_k3_7_edges20,full
atnah,4,meteg,150,0.10231924,genesis,explore_k3_7_edges20,full
atnah,5,mahapakh,124,0.0845839,genesis,explore_k3_7_edges20,full
atnah,6,pashta,121,0.08253752,genesis,explore_k3_7_edges20,full
atnah,7,qadma,69,0.04706685,genesis,explore_k3_7_edges20,full
atnah,8,revia,63,0.04297408,genesis,explore_k3_7_edges20,full
atnah,9,zaqef_gadol,55,0.03751705,genesis,explore_k3_7_edges20,full
atnah,10,tevir,46,0.0313779,genesis,explore_k3_7_edges20,full
atnah,11,darga,27,0.01841746,genesis,explore_k3_7_edges20,full
atnah,12,gershayim,25,0.01705321,genesis,explore_k3_7_edges20,full
atnah,13,yetiv,17,0.01159618,genesis,explore_k3_7_edges20,full
atnah,14,telisha_qetana,15,0.01023192,genesis,explore_k3_7_edges20,full
atnah,15,geresh,11,0.00750341,genesis,explore_k3_7_edges20,full
darga,1,tevir,204,0.80632411,genesis,explore_k3_7_edges20,full
darga,2,meteg,22,0.08695652,genesis,explore_k3_7_edges20,full
darga,3,munah,17,0.06719368,genesis,explore_k3_7_edges20,full
darga,4,paseq,9,0.03557312,genesis,explore_k3_7_edges20,full
darga,5,merkha_kefula,1,0.00395257,genesis,explore_k3_7_edges20,full
geresh,1,revia,83,0.34016393,genesis,explore_k3_7_edges20,full
geresh,2,munah,61,0.25,genesis,explore_k3_7_edges20,full
geresh,3,mahapakh,43,0.17622951,genesis,explore_k3_7_edges20,full
geresh,4,meteg,21,0.08606557,genesis,explore_k3_7_edges20,full
geresh,5,darga,18,0.07377049,genesis,explore_k3_7_edges20,full
geresh,6,merkha,9,0.03688525,genesis,explore_k3_7_edges20,full
geresh,7,qadma,7,0.02868852,genesis,explore_k3_7_edges20,full
geresh,8,telisha_gedola,2,0.00819672,genesis,explore_k3_7_edges20,full
gershayim,1,mahapakh,43,0.38053097,genesis,explore_k3_7_edges20,full
gershayim,2,munah,35,0.30973451,genesis,explore_k3_7_edges20,full
gershayim,3,darga,19,0.16814159,genesis,explore_k3_7_edges20,full
gershayim,4,meteg,5,0.04424779,genesis,explore_k3_7_edges20,full
gershayim,5,qadma,4,0.03539823,genesis,explore_k3_7_edges20,full
gershayim,6,merkha,4,0.03539823,genesis,explore_k3_7_edges20,full
gershayim,7,revia,3,0.02654867,genesis,explore_k3_7_edges20,full
mahapakh,1,pashta,702,0.88190955,genesis,explore_k3_7_edges20,full
