source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
meteg,sof_pasuq,1283,0.60950119,0.99922118,71,1212,18.07042254,171.629413,7.475409,numbers,main,core_adjacent
merkha,tipeha,1064,0.57420399,0.43732018,509,555,2.09037328,286.280734,3.716632,numbers,main,core_adjacent
tipeha,meteg,808,0.33182752,0.38257576,178,630,4.53932584,326.563373,2.474252,numbers,main,core_adjacent
munah,zaqef_qatan,756,0.43876959,0.56,44,712,17.18181818,147.70447,5.118328,numbers,main,core_adjacent
tipeha,atnah,621,0.2550308,0.53953084,164,457,3.78658537,177.970853,3.489335,numbers,main,core_adjacent
merkha,meteg,607,0.3275769,0.2874053,78,529,7.78205128,248.510033,2.442557,numbers,main,core_adjacent
zaqef_qatan,tipeha,603,0.45033607,0.24784217,0,603,inf,206.869888,2.914876,numbers,main,core_adjacent
pashta,munah,529,0.43467543,0.30791618,0,529,inf,132.766447,3.98444,numbers,main,core_adjacent
tipeha,merkha,509,0.20903491,0.27558202,1064,-555,0.47838346,285.588329,1.782286,numbers,main,core_adjacent
mahapakh,pashta,503,0.88712522,0.41570248,7,496,71.85714286,43.565532,11.545825,numbers,main,core_adjacent
tipeha,munah,496,0.2036961,0.2887078,1,495,496.0,265.641986,1.867175,numbers,main,core_adjacent
munah,atnah,484,0.2809054,0.42050391,141,343,3.43262411,125.931737,3.843352,numbers,main,core_adjacent
pashta,zaqef_qatan,421,0.34593262,0.31185185,40,381,10.525,104.327534,4.035368,numbers,main,core_adjacent
zaqef_qatan,merkha,416,0.31067961,0.2252301,0,416,inf,157.04426,2.648935,numbers,main,core_adjacent
tevir,merkha,339,0.58854167,0.18354088,141,198,2.40425532,67.556007,5.018059,numbers,main,core_adjacent
sof_pasuq,munah,269,0.22491639,0.15657742,0,269,inf,130.475489,2.06169,numbers,main,core_adjacent
munah,revia,237,0.13755078,0.50749465,33,204,7.18181818,51.094806,4.638436,numbers,main,core_adjacent
tevir,tipeha,211,0.36631944,0.08672421,0,211,inf,88.989586,2.371064,numbers,main,core_adjacent
darga,tevir,198,0.84255319,0.34375,0,198,inf,8.595377,23.035638,numbers,main,core_adjacent
sof_pasuq,merkha,196,0.1638796,0.10611803,0,196,inf,140.272543,1.39728,numbers,main,core_adjacent
atnah,merkha,194,0.17524842,0.10503519,0,194,inf,129.834201,1.494213,numbers,main,core_adjacent
qadma,geresh,189,0.43448276,0.85135135,10,179,18.9,6.132207,30.820876,numbers,main,core_adjacent
meteg,tipeha,178,0.08456057,0.07316071,808,-630,0.22029703,325.213678,0.547332,numbers,main,core_adjacent
pashta,pashta,174,0.14297453,0.14380165,174,0,1.0,93.508382,1.860796,numbers,main,core_adjacent
atnah,tipeha,164,0.14814815,0.06740649,621,-457,0.26409018,171.026861,0.958914,numbers,main,core_adjacent
sof_pasuq,qadma,148,0.12374582,0.37755102,0,148,inf,29.770892,4.971299,numbers,main,core_adjacent
atnah,munah,141,0.12737127,0.08207218,484,-343,0.29132231,120.766193,1.167545,numbers,main,core_adjacent
merkha,tevir,141,0.07609282,0.24479167,339,-198,0.4159292,67.775464,2.080399,numbers,main,core_adjacent
meteg,pashta,136,0.06460808,0.11239669,83,53,1.63855422,161.737998,0.840866,numbers,main,core_adjacent
atnah,meteg,134,0.12104788,0.06344697,45,89,2.97777778,148.462281,0.902586,numbers,main,core_adjacent
meteg,zaqef_qatan,125,0.05938242,0.09259259,63,62,1.98412698,180.451486,0.692707,numbers,main,core_adjacent
sof_pasuq,tipeha,124,0.10367893,0.05096589,1,123,124.0,184.776988,0.671079,numbers,main,core_adjacent
revia,pashta,119,0.26269316,0.09834711,0,119,inf,34.806325,3.418919,numbers,main,core_adjacent
atnah,pashta,104,0.09394761,0.08595041,0,104,inf,85.056515,1.222716,numbers,main,core_adjacent
revia,mahapakh,102,0.22516556,0.20606061,0,102,inf,14.238951,7.163449,numbers,main,core_adjacent
munah,meteg,101,0.05861869,0.04782197,51,50,1.98039216,231.075438,0.437087,numbers,main,core_adjacent
qadma,mahapakh,97,0.22298851,0.1959596,0,97,inf,13.673165,7.094188,numbers,main,core_adjacent
zaqef_gadol,tipeha,87,0.696,0.03575832,0,87,inf,19.311976,4.504977,numbers,main,core_adjacent
telisha_qetana,qadma,84,0.95454545,0.21428571,0,84,inf,2.1905,38.347403,numbers,main,core_adjacent
geresh,munah,69,0.30941704,0.04016298,2,67,34.5,24.327788,2.836263,numbers,main,core_adjacent
geresh,revia,61,0.2735426,0.13062099,0,61,inf,6.612967,9.224302,numbers,main,core_adjacent
paseq,munah,44,0.61971831,0.02561118,68,-24,0.64705882,7.745618,5.680631,numbers,main,core_adjacent
geresh,mahapakh,43,0.19282511,0.08686869,0,43,inf,7.009462,6.134565,numbers,main,core_adjacent
zaqef_gadol,merkha,28,0.224,0.01515972,0,28,inf,14.660592,1.909882,numbers,main,core_adjacent
paseq,revia,16,0.22535211,0.03426124,0,16,inf,2.105474,7.59924,numbers,main,core_adjacent
