current,next,observed_count,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,book,run_label,stream_type
zaqef_qatan,tevir,57,47.054,6.55354728,40,1.517651,True,0.0758483,37,500,numbers,main,full
zaqef_qatan,darga,25,19.518,3.9558784,24,1.385786,True,0.10778443,53,500,numbers,main,full
atnah,munah,141,130.634,9.931834,50,1.043715,True,0.16566866,82,500,numbers,main,full
sof_pasuq,pashta,96,94.166,8.44779109,45,0.217098,True,0.44111776,220,500,numbers,main,full
qadma,merkha,50,48.696,6.66516563,35,0.195644,True,0.46107784,230,500,numbers,main,full
atnah,tipeha,164,169.342,11.56133058,61,-0.462058,True,0.6746507,337,500,numbers,main,full
qadma,zaqef_qatan,31,35.878,5.33855001,33,-0.913731,True,0.83832335,419,500,numbers,main,full
darga,meteg,25,30.762,4.98468154,29,-1.155941,True,0.91417166,457,500,numbers,main,full
mahapakh,meteg,63,73.588,8.19491117,46,-1.292021,True,0.9241517,462,500,numbers,main,full
atnah,meteg,134,148.79,10.68861042,58,-1.383716,True,0.93013972,465,500,numbers,main,full
meteg,pashta,136,157.396,10.16710007,53,-2.104435,True,0.99001996,495,500,numbers,main,full
sof_pasuq,tevir,31,44.904,6.33553961,35,-2.194604,True,0.99201597,496,500,numbers,main,full
meteg,revia,47,64.156,7.12131239,42,-2.409107,True,0.99600798,498,500,numbers,main,full
meteg,tipeha,178,314.66,15.68324994,77,-8.713755,True,1.0,500,500,numbers,main,full
meteg,zaqef_qatan,125,175.458,11.83877312,58,-4.262097,True,1.0,500,500,numbers,main,full
sof_pasuq,tipeha,124,188.106,12.36367603,59,-5.185027,True,1.0,500,500,numbers,main,full
munah,meteg,101,243.968,13.92979017,72,-10.263471,True,1.0,500,500,numbers,main,full
pashta,meteg,83,156.972,10.2909194,55,-7.188085,True,1.0,500,500,numbers,main,full
meteg,merkha,78,238.968,13.85333193,69,-11.619443,True,1.0,500,500,numbers,main,full
sof_pasuq,meteg,71,165.652,11.53989751,60,-8.202153,True,1.0,500,500,numbers,main,full
zaqef_qatan,meteg,63,175.76,10.94193089,57,-10.305311,True,1.0,500,500,numbers,main,full
meteg,meteg,53,277.538,13.86192129,67,-16.198187,True,1.0,500,500,numbers,main,full
meteg,munah,51,242.378,14.30189513,68,-13.381304,True,1.0,500,500,numbers,main,full
meteg,atnah,45,148.544,10.99462722,57,-9.417691,True,1.0,500,500,numbers,main,full
zaqef_qatan,munah,44,154.532,11.25229774,56,-9.82306,True,1.0,500,500,numbers,main,full
revia,meteg,42,64.036,7.25257911,43,-3.038367,True,1.0,500,500,numbers,main,full
zaqef_qatan,pashta,40,99.442,9.639111,50,-6.166751,True,1.0,500,500,numbers,main,full
meteg,tevir,38,74.438,7.60959709,41,-4.788427,True,1.0,500,500,numbers,main,full
merkha,pashta,35,135.384,10.05080003,51,-9.987663,True,1.0,500,500,numbers,main,full
revia,munah,33,56.748,7.08469348,40,-3.352015,True,1.0,500,500,numbers,main,full
munah,munah,28,213.908,12.83858226,62,-14.480415,True,1.0,500,500,numbers,main,full
meteg,mahapakh,26,73.128,7.90421211,43,-5.962391,True,1.0,500,500,numbers,main,full
tevir,meteg,25,73.858,8.07069441,46,-6.053754,True,1.0,500,500,numbers,main,full
