from_shape,to_shape,count,p_to_given_from,p_to_background,lift,null_mean,null_sd,z,empirical_p,empirical_p_tail,p_value_scope,book,level,shape_field,transition_accent_mode
P7-9_A6-7_C0,P<=4_A3_C0,37,0.29365079,0.24560483,1.19562305,30.47,4.3448681,1.502922,0.05940594,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A2_C0,44,0.18644068,0.1569142,1.1881696,37.34,4.85594502,1.371515,0.12871287,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A3_C0,160,0.26711185,0.24560483,1.0875676,146.77,9.84511877,1.343813,0.11881188,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A2_C0,37,0.18686869,0.1569142,1.19089727,30.78,5.42456068,1.146637,0.15841584,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A2_C0,46,0.17898833,0.1569142,1.14067644,40.1,5.35318276,1.102148,0.17821782,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A2_C0,134,0.1679198,0.1569142,1.07013772,125.88,9.25538882,0.877327,0.15841584,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A5_C0,20,0.07782101,0.06743637,1.15399173,17.03,3.93239588,0.755265,0.28712871,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A5_C0,58,0.06203209,0.05667804,1.09446425,53.64,5.88873261,0.740397,0.24752475,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A3_C0,63,0.26694915,0.24560483,1.08690515,58.31,6.41603893,0.730981,0.27722772,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A2_C0,23,0.18253968,0.1569142,1.16330891,20.03,4.27927824,0.694042,0.31683168,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P7-9_A6-7_C0,21,0.03505843,0.03306219,1.06037841,19.81,3.95605916,0.300804,0.42574257,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A6-7_C0,60,0.06417112,0.061926,1.03625487,58.34,6.51528118,0.254786,0.3960396,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A2_C0,35,0.16203704,0.1569142,1.0326474,34.42,4.59727631,0.126162,0.51485149,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A4_C0,42,0.21212121,0.20939386,1.01302499,41.5,5.40201982,0.092558,0.46534653,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A4_C0,31,0.05175292,0.05195487,0.99611305,31.14,4.93599437,-0.028363,0.55445545,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A5_C0,34,0.05676127,0.05667804,1.0014685,34.22,5.48566543,-0.040105,0.4950495,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A3_C0,56,0.24778761,0.24560483,1.00888738,56.26,5.79902465,-0.044835,0.57425743,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A4_C0,166,0.20802005,0.20939386,0.99343911,166.7,10.34993778,-0.067633,0.58415842,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A3_C0,51,0.23611111,0.24560483,0.96134556,52.2,5.82748625,-0.205921,0.58415842,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A2_C0,33,0.1460177,0.1569142,0.93055761,35.67,5.97478709,-0.446878,0.73267327,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A5_C0,36,0.06010017,0.06743637,0.89121298,40.19,5.12607712,-0.817389,0.82178218,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A2_C0,138,0.14759358,0.1569142,0.94060058,146.87,10.3793258,-0.854583,0.81188119,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A4_C0,43,0.0459893,0.05195487,0.88517798,48.45,6.33153882,-0.86077,0.79207921,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A6-7_C0,43,0.05388471,0.061926,0.87014677,49.32,6.11486019,-1.033548,0.87128713,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A6-7_C0,31,0.05175292,0.061926,0.83572197,36.34,4.98121725,-1.072027,0.89108911,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A3_C0,182,0.22807018,0.24560483,0.92860624,196.57,10.4226395,-1.397918,0.93069307,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A4_C0,20,0.15873016,0.20939386,0.75804591,26.69,4.35007256,-1.537905,0.97029703,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A3_C0,38,0.19191919,0.24560483,0.78141457,48.55,6.56186565,-1.607774,0.96039604,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A0-1_C0,46,0.04919786,0.05930202,0.82961526,55.67,5.93066845,-1.630508,0.97029703,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A4_C0,34,0.15740741,0.20939386,0.75172886,45.08,5.93854045,-1.865778,0.98019802,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A4_C0,41,0.15953307,0.20939386,0.76188038,54.32,6.76276197,-1.969609,0.98019802,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A4_C0,34,0.15044248,0.20939386,0.71846652,46.32,6.12146414,-2.01259,1.0,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A5_C0,33,0.04135338,0.05667804,0.72961919,44.67,5.47363746,-2.132037,0.97029703,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A4_C0,30,0.03759398,0.05195487,0.72358928,42.06,5.53742091,-2.177909,0.99009901,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A3_C0,48,0.18677043,0.24560483,0.76045096,62.44,6.20901918,-2.325649,1.0,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A5_C0,48,0.0513369,0.06743637,0.76126428,63.65,6.59870664,-2.371677,0.99009901,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A4_C0,36,0.15254237,0.20939386,0.72849497,50.13,5.76939855,-2.449129,0.99009901,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A2_C0,72,0.12020033,0.1569142,0.76602587,93.07,8.50104569,-2.478519,1.0,upper,screening_selected_transition,deuteronomy,minor,transition_bucket_shape,taam_events
P3_A3_C0,P3_A4_C0,79,0.143898,0.10417213,1.38134827,56.75,6.70801571,3.316927,0.00990099,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P2_A2_C0,P2_A3_C0,30,0.07159905,0.04460771,1.60508213,17.8,4.07505345,2.993826,0.00990099,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A4_C0,P5_A5_C0,30,0.07556675,0.04775649,1.58233454,18.77,4.0046816,2.804218,0.00990099,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P4_A3_C0,P4_A3_C0,21,0.09722222,0.05667804,1.71534208,12.64,3.40385996,2.456035,0.01980198,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A2_C0,P3_A3_C0,25,0.22522523,0.14431908,1.56060606,16.07,3.7692402,2.369178,0.02970297,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A2_C0,P3_A4_C0,20,0.18018018,0.10417213,1.72963896,11.85,3.5572518,2.291094,0.02970297,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A4_C0,P1_A1_C0,28,0.07052897,0.04854369,1.45289673,19.18,3.98831627,2.21146,0.03960396,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A3_C0,P2_A3_C0,34,0.06193078,0.04460771,1.38834244,25.24,4.74420433,1.846463,0.04950495,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P1_A1_C0,P3_A3_C0,35,0.18918919,0.14431908,1.31090909,27.26,4.4395377,1.743425,0.05940594,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P4_A4_C0,P1_A1_C0,25,0.0672043,0.04854369,1.3844086,17.91,4.0703287,1.741874,0.07920792,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P2_A2_C0,P3_A4_C0,54,0.12887828,0.10417213,1.23716658,44.8,6.16932785,1.491248,0.0990099,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A3_C0,P3_A3_C0,89,0.16211293,0.14431908,1.12329525,78.79,7.76848724,1.314284,0.11881188,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P5_A4_C0,P3_A4_C0,23,0.1299435,0.10417213,1.24739216,18.24,3.7094474,1.28321,0.14851485,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P2_A2_C0,P4_A5_C0,24,0.05727924,0.04539491,1.26179867,18.99,4.02390584,1.245059,0.10891089,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P2_A3_C0,P4_A4_C0,22,0.12941176,0.09761218,1.32577483,17.08,3.99666528,1.231026,0.15841584,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A4_C0,P2_A2_C0,49,0.12342569,0.1096825,1.1252998,42.96,5.74002428,1.05226,0.15841584,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P5_A5_C0,P2_A2_C0,24,0.13186813,0.1096825,1.20227141,20.19,3.9149932,0.973182,0.20792079,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A5_C0,29,0.05282332,0.04539491,1.16363962,25.01,4.37507864,0.911984,0.18811881,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P4_A4_C0,P2_A2_C0,46,0.12365591,0.1096825,1.12739878,40.91,6.09536171,0.835061,0.21782178,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P4_A4_C0,P4_A4_C0,39,0.10483871,0.09761218,1.07403313,35.64,4.8793939,0.68861,0.2970297,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A4_C0,P3_A3_C0,62,0.15617128,0.14431908,1.08212503,57.89,6.47277905,0.634967,0.26732673,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P1_A1_C0,P2_A2_C0,23,0.12432432,0.1096825,1.13349282,20.52,3.90668942,0.634809,0.2970297,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P5_A4_C0,P2_A2_C0,22,0.12429379,0.1096825,1.13321439,19.42,4.06805739,0.634209,0.2970297,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P4_A3_C0,P3_A4_C0,25,0.11574074,0.10417213,1.1110528,22.45,4.08835498,0.623723,0.28712871,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A4_C0,P4_A4_C0,42,0.10579345,0.09761218,1.08381409,39.42,5.45538377,0.472927,0.38613861,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P4_A3_C0,P4_A4_C0,22,0.10185185,0.09761218,1.04343389,20.25,4.23161502,0.413554,0.36633663,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P2_A2_C0,P5_A5_C0,21,0.05011933,0.04775649,1.04947678,19.45,4.20527567,0.368585,0.40594059,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P4_A4_C0,P3_A3_C0,56,0.15053763,0.14431908,1.04308895,53.62,6.80579076,0.349702,0.38613861,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P2_A3_C0,P3_A3_C0,25,0.14705882,0.14431908,1.01898396,24.27,4.31781604,0.169067,0.4950495,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A4_C0,54,0.09836066,0.09761218,1.0076679,53.14,6.16936059,0.139399,0.42574257,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P2_A2_C0,P3_A3_C0,61,0.14558473,0.14431908,1.0087698,60.66,7.29219868,0.046625,0.52475248,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A3_C0,P1_A1_C0,26,0.04735883,0.04854369,0.97559199,26.18,4.63491362,-0.038836,0.51485149,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P2_A2_C0,P4_A4_C0,41,0.09785203,0.09761218,1.00245721,42.0,5.05724802,-0.197736,0.59405941,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P4_A4_C0,P3_A4_C0,37,0.09946237,0.10417213,0.9547886,38.66,5.23048562,-0.31737,0.66336634,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P5_A4_C0,P3_A3_C0,24,0.13559322,0.14431908,0.93953775,25.8,4.54161454,-0.396335,0.72277228,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P2_A2_C0,P4_A3_C0,22,0.05250597,0.05667804,0.92638999,24.06,4.6706044,-0.441056,0.76237624,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P4_A5_C0,P3_A3_C0,22,0.12716763,0.14431908,0.88115607,24.3,4.67639678,-0.491832,0.68316832,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A3_C0,P5_A4_C0,23,0.04189435,0.0464445,0.9020304,25.45,4.8102899,-0.509325,0.7029703,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A3_C0,P5_A5_C0,24,0.04371585,0.04775649,0.91539062,26.47,4.2556083,-0.580411,0.78217822,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A4_C0,P3_A4_C0,37,0.09319899,0.10417213,0.89466338,41.11,5.35958501,-0.76685,0.83168317,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A3_C0,P2_A2_C0,55,0.10018215,0.1096825,0.91338318,60.82,7.55903366,-0.76994,0.77227723,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P4_A3_C0,P3_A3_C0,25,0.11574074,0.14431908,0.80197811,31.52,5.13549738,-1.269595,0.93069307,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A3_C0,24,0.04371585,0.05667804,0.77130136,30.9,5.40575825,-1.276417,0.93069307,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P2_A2_C0,P2_A2_C0,35,0.08353222,0.1096825,0.76158203,45.25,5.70729641,-1.795947,0.98019802,upper,screening_selected_transition,deuteronomy,minor,transition_exact_shape,taam_events
P<=4_A3_C0,P<=4_A4_C0,22,0.18181818,0.08436325,2.1551824,9.75,2.79022464,4.390328,0.00990099,upper,screening_selected_transition,deuteronomy,major,transition_bucket_shape,taam_events
