fold,feature,pos_count,neg_count,log_likelihood_ratio,direction,rank
0,pos_dist_combo=7_9,5,8,1.28493115,positive,1
0,pos_dist_combo=8_5,13,21,1.23841114,positive,2
0,pos_dist_combo=3_3,80,148,1.08089911,positive,3
0,pos_dist_combo=7_4,31,58,1.07859472,positive,4
0,pos_dist_combo=3_5,51,103,0.99724908,positive,5
0,pos_dist_combo=5_4,39,79,0.99724908,positive,6
0,pos_dist_combo=6_3,39,79,0.99724908,positive,7
0,pos_dist_combo=9_6,6,13,0.99724908,positive,8
0,pos_dist_combo=3_4,66,136,0.97510796,positive,9
0,pos_dist_combo=2_3,101,216,0.93547172,positive,10
0,pos_dist_combo=9_5,12,27,0.92314111,positive,11
0,pos_dist_combo=7_3,30,67,0.90487576,positive,12
0,pos_dist_combo=1_3,97,214,0.90472571,positive,13
0,pos_dist_combo=8_4,17,39,0.89188857,positive,14
0,pos_dist_combo=10+_4,29,66,0.88690102,positive,15
0,pos_dist_combo=6_4,29,68,0.85748714,positive,16
0,pos_dist_combo=6_6,16,40,0.81003754,positive,17
0,pos_dist_combo=3_7,28,69,0.80919685,positive,18
0,pos_dist_combo=4_3,58,144,0.79119996,positive,19
0,pos_dist_combo=5_3,44,110,0.78752855,positive,20
0,pos_dist_combo=5_5,27,70,0.7599209,positive,21
0,pos_dist_combo=6_7,9,25,0.73488482,positive,22
0,pos_dist_combo=9_4,9,25,0.73488482,positive,23
0,pos_dist_combo=3_9,15,41,0.72531537,positive,24
0,pos_dist_combo=4_8,15,41,0.72531537,positive,25
0,pos_dist_combo=9_3,15,41,0.72531537,positive,26
0,dist_end=3,557,1471,0.72037793,positive,27
0,pos_dist_combo=9_9,2,7,0.70956701,positive,28
0,pos_dist_combo=4_4,41,113,0.69186743,positive,29
0,pos_dist_combo=4_5,31,87,0.67879535,positive,30
0,pos_dist_combo=4_7,23,66,0.66375747,positive,31
0,pos_dist_combo=6_5,23,66,0.66375747,positive,32
0,pos_dist_combo=10+_5,14,42,0.63724635,positive,33
0,pos_dist_combo=7_5,14,42,0.63724635,positive,34
0,pos_dist_combo=8_3,22,67,0.60638277,positive,35
0,pos_dist_combo=10+_3,32,97,0.60193634,positive,36
0,pos_dist_combo=5_8,8,26,0.59178397,positive,37
0,pos_dist_combo=4_10+,23,72,0.57799065,positive,38
0,pos_dist_combo=7_7,9,30,0.55899415,positive,39
0,dist_end=4,413,1288,0.55464023,positive,40
0,pos_dist_combo=2_5,47,155,0.51174127,positive,41
0,pos_dist_combo=10+_7,5,19,0.48642346,positive,42
0,rel=Q2,737,2475,0.47994045,positive,43
0,pos_dist_combo=3_10+,29,100,0.47647313,positive,44
