measure,ngram_n,rank,pattern,count,share,level,book,run_label
word_count,2,1,13-11,16,0.01046436,verse,genesis,control_top200
word_count,2,2,12-11,16,0.01046436,verse,genesis,control_top200
word_count,2,3,14-11,15,0.00981033,verse,genesis,control_top200
word_count,2,4,10-11,14,0.00915631,verse,genesis,control_top200
word_count,2,5,14-10,14,0.00915631,verse,genesis,control_top200
word_count,2,6,13-13,13,0.00850229,verse,genesis,control_top200
word_count,2,7,11-8,13,0.00850229,verse,genesis,control_top200
word_count,2,8,17-12,13,0.00850229,verse,genesis,control_top200
word_count,2,9,7-14,12,0.00784827,verse,genesis,control_top200
word_count,2,10,12-13,12,0.00784827,verse,genesis,control_top200
word_count,2,11,14-13,12,0.00784827,verse,genesis,control_top200
word_count,2,12,13-10,12,0.00784827,verse,genesis,control_top200
word_count,2,13,11-15,12,0.00784827,verse,genesis,control_top200
word_count,2,14,11-12,11,0.00719424,verse,genesis,control_top200
word_count,2,15,15-12,11,0.00719424,verse,genesis,control_top200
word_count,2,16,9-14,11,0.00719424,verse,genesis,control_top200
word_count,2,17,15-10,11,0.00719424,verse,genesis,control_top200
word_count,2,18,15-15,11,0.00719424,verse,genesis,control_top200
word_count,2,19,11-14,11,0.00719424,verse,genesis,control_top200
word_count,2,20,11-11,11,0.00719424,verse,genesis,control_top200
word_count,2,21,11-17,10,0.00654022,verse,genesis,control_top200
word_count,2,22,10-13,10,0.00654022,verse,genesis,control_top200
word_count,2,23,13-12,10,0.00654022,verse,genesis,control_top200
word_count,2,24,10-12,10,0.00654022,verse,genesis,control_top200
word_count,2,25,15-13,10,0.00654022,verse,genesis,control_top200
word_count,2,26,10-15,10,0.00654022,verse,genesis,control_top200
word_count,2,27,8-14,10,0.00654022,verse,genesis,control_top200
word_count,2,28,14-15,10,0.00654022,verse,genesis,control_top200
word_count,2,29,13-14,10,0.00654022,verse,genesis,control_top200
word_count,2,30,12-15,10,0.00654022,verse,genesis,control_top200
word_count,2,31,8-16,10,0.00654022,verse,genesis,control_top200
word_count,2,32,9-18,9,0.0058862,verse,genesis,control_top200
word_count,2,33,11-10,9,0.0058862,verse,genesis,control_top200
word_count,2,34,9-17,9,0.0058862,verse,genesis,control_top200
word_count,2,35,11-9,9,0.0058862,verse,genesis,control_top200
word_count,2,36,14-17,9,0.0058862,verse,genesis,control_top200
word_count,2,37,13-9,9,0.0058862,verse,genesis,control_top200
word_count,2,38,17-10,8,0.00523218,verse,genesis,control_top200
word_count,2,39,16-9,8,0.00523218,verse,genesis,control_top200
word_count,2,40,18-8,8,0.00523218,verse,genesis,control_top200
word_count,2,41,6-14,8,0.00523218,verse,genesis,control_top200
word_count,2,42,16-12,8,0.00523218,verse,genesis,control_top200
word_count,2,43,11-13,8,0.00523218,verse,genesis,control_top200
word_count,2,44,12-12,8,0.00523218,verse,genesis,control_top200
word_count,2,45,14-9,8,0.00523218,verse,genesis,control_top200
word_count,2,46,17-16,8,0.00523218,verse,genesis,control_top200
word_count,2,47,12-9,8,0.00523218,verse,genesis,control_top200
word_count,2,48,14-8,8,0.00523218,verse,genesis,control_top200
word_count,2,49,20-9,8,0.00523218,verse,genesis,control_top200
word_count,2,50,16-14,8,0.00523218,verse,genesis,control_top200
word_count,2,51,9-9,8,0.00523218,verse,genesis,control_top200
word_count,2,52,19-13,7,0.00457816,verse,genesis,control_top200
word_count,2,53,14-16,7,0.00457816,verse,genesis,control_top200
word_count,2,54,12-8,7,0.00457816,verse,genesis,control_top200
word_count,2,55,15-7,7,0.00457816,verse,genesis,control_top200
word_count,2,56,18-14,7,0.00457816,verse,genesis,control_top200
word_count,2,57,15-14,7,0.00457816,verse,genesis,control_top200
word_count,2,58,10-10,7,0.00457816,verse,genesis,control_top200
word_count,2,59,10-16,7,0.00457816,verse,genesis,control_top200
word_count,2,60,11-7,7,0.00457816,verse,genesis,control_top200
word_count,2,61,10-7,7,0.00457816,verse,genesis,control_top200
word_count,2,62,9-10,7,0.00457816,verse,genesis,control_top200
word_count,2,63,18-13,7,0.00457816,verse,genesis,control_top200
word_count,2,64,9-12,7,0.00457816,verse,genesis,control_top200
word_count,2,65,13-20,7,0.00457816,verse,genesis,control_top200
word_count,2,66,13-8,7,0.00457816,verse,genesis,control_top200
word_count,2,67,17-17,7,0.00457816,verse,genesis,control_top200
word_count,2,68,14-7,7,0.00457816,verse,genesis,control_top200
word_count,2,69,12-17,7,0.00457816,verse,genesis,control_top200
word_count,2,70,12-14,7,0.00457816,verse,genesis,control_top200
word_count,2,71,10-18,7,0.00457816,verse,genesis,control_top200
word_count,2,72,8-11,7,0.00457816,verse,genesis,control_top200
word_count,2,73,9-19,7,0.00457816,verse,genesis,control_top200
word_count,2,74,13-16,7,0.00457816,verse,genesis,control_top200
word_count,2,75,14-18,6,0.00392413,verse,genesis,control_top200
word_count,2,76,16-11,6,0.00392413,verse,genesis,control_top200
word_count,2,77,19-11,6,0.00392413,verse,genesis,control_top200
