book,level,coordinate_mode,aggregation,value_mode,equivalence_profile,eligible_segments,bin,normalized_position_midpoint,distance_to_cadence,mean_count,active_rate,n_contributions,n_segments_contributing,n_tokens
deuteronomy,minor,normalized,segment,raw,STRICT,2697,1,0.1,,0.3622543566926214,0.2289581015943641,2697,2697,2782
deuteronomy,minor,normalized,segment,raw,STRICT,2697,2,0.3,,0.45955056179775283,0.2591760299625468,1335,1335,1456
deuteronomy,minor,normalized,segment,raw,STRICT,2697,3,0.5,,0.41559512034289486,0.23944939004286186,2022,2022,2252
deuteronomy,minor,normalized,segment,raw,STRICT,2697,4,0.7,,0.45692883895131087,0.2711610486891386,1335,1335,1456
deuteronomy,minor,normalized,segment,raw,STRICT,2697,5,0.9,,0.5400444938820912,0.28661475713756024,2697,2697,2782
deuteronomy,major,normalized,segment,raw,STRICT,1768,1,0.1,,0.41961726998491705,0.24389140271493212,1768,1768,2590
deuteronomy,major,normalized,segment,raw,STRICT,1768,2,0.3,,0.47944983818770226,0.26224379719525354,1545,1545,2393
deuteronomy,major,normalized,segment,raw,STRICT,1768,3,0.5,,0.4621653713298791,0.27083333333333337,1544,1544,2521
deuteronomy,major,normalized,segment,raw,STRICT,1768,4,0.7,,0.4711111111111111,0.2681445523193096,1545,1545,2393
deuteronomy,major,normalized,segment,raw,STRICT,1768,5,0.9,,0.5421285822021116,0.27735671191553546,1768,1768,2590
deuteronomy,verse,normalized,segment,raw,STRICT,950,1,0.1,,0.3981578947368421,0.2427719298245614,950,950,2527
deuteronomy,verse,normalized,segment,raw,STRICT,950,2,0.3,,0.4364860077931279,0.2501948281969536,941,941,2540
deuteronomy,verse,normalized,segment,raw,STRICT,950,3,0.5,,0.5118895966029724,0.2779723991507431,942,942,2530
deuteronomy,verse,normalized,segment,raw,STRICT,950,4,0.7,,0.49309245483528164,0.2784449167552249,941,941,2540
deuteronomy,verse,normalized,segment,raw,STRICT,950,5,0.9,,0.5054385964912281,0.2676140350877193,950,950,2527
