source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
merkha,tipeha,802,0.58412236,0.48110378,370,432,2.16756757,217.379713,3.689397,leviticus,control_exclude_external,core_projected
munah,zaqef_qatan,571,0.42233728,0.57852077,56,515,10.19642857,126.737962,4.505359,leviticus,control_exclude_external,core_projected
tipeha,meteg,514,0.30815348,0.35375086,128,386,4.015625,230.183683,2.232999,leviticus,control_exclude_external,core_projected
merkha,meteg,441,0.32119446,0.30350998,196,245,2.25,189.473739,2.327499,leviticus,control_exclude_external,core_projected
tipeha,atnah,439,0.26318945,0.5399754,126,313,3.48412698,128.795137,3.408514,leviticus,control_exclude_external,core_projected
zaqef_qatan,tipeha,425,0.43059777,0.25494901,0,425,inf,156.266407,2.719714,leviticus,control_exclude_external,core_projected
pashta,munah,400,0.44444444,0.29585799,10,390,40.0,115.566531,3.46121,leviticus,control_exclude_external,core_projected
mahapakh,pashta,387,0.85809313,0.43,5,382,77.4,38.55067,10.038736,leviticus,control_exclude_external,core_projected
tipeha,merkha,370,0.22182254,0.26948288,802,-432,0.46134663,217.510115,1.70107,leviticus,control_exclude_external,core_projected
tipeha,munah,344,0.20623501,0.25443787,0,344,inf,214.183303,1.606101,leviticus,control_exclude_external,core_projected
munah,atnah,335,0.24778107,0.41205412,118,217,2.83898305,104.395099,3.208963,leviticus,control_exclude_external,core_projected
pashta,zaqef_qatan,309,0.34333333,0.31306991,42,267,7.35714286,84.366986,3.66257,leviticus,control_exclude_external,core_projected
zaqef_qatan,merkha,300,0.30395137,0.21849964,0,300,inf,128.706525,2.330884,leviticus,control_exclude_external,core_projected
tevir,merkha,238,0.57211538,0.17334304,100,138,2.38,54.247127,4.387329,leviticus,control_exclude_external,core_projected
meteg,munah,212,0.14600551,0.15680473,71,141,2.98591549,186.447336,1.13705,leviticus,control_exclude_external,core_projected
meteg,merkha,196,0.13498623,0.1427531,441,-245,0.44444444,189.343337,1.035157,leviticus,control_exclude_external,core_projected
atnah,merkha,180,0.22140221,0.13109978,0,180,inf,106.016621,1.697847,leviticus,control_exclude_external,core_projected
munah,revia,179,0.13239645,0.57371795,32,147,5.59375,40.063064,4.467956,leviticus,control_exclude_external,core_projected
meteg,pashta,175,0.12052342,0.19444444,50,125,3.5,124.114351,1.40999,leviticus,control_exclude_external,core_projected
tevir,tipeha,161,0.38701923,0.09658068,0,161,inf,65.863045,2.444466,leviticus,control_exclude_external,core_projected
darga,tevir,153,0.89473684,0.36778846,0,153,inf,6.756197,22.645876,leviticus,control_exclude_external,core_projected
qadma,geresh,151,0.45209581,0.86781609,7,144,21.57142857,5.519612,27.356993,leviticus,control_exclude_external,core_projected
meteg,mahapakh,149,0.10261708,0.33037694,63,86,2.36507937,62.19508,2.395688,leviticus,control_exclude_external,core_projected
pashta,pashta,133,0.14777778,0.14777778,133,0,1.0,76.930383,1.728836,leviticus,control_exclude_external,core_projected
meteg,qadma,130,0.08953168,0.38922156,14,116,9.28571429,46.060215,2.822392,leviticus,control_exclude_external,core_projected
meteg,tipeha,128,0.08815427,0.07678464,514,-386,0.24902724,229.887359,0.556794,leviticus,control_exclude_external,core_projected
atnah,tipeha,126,0.15498155,0.07558488,439,-313,0.28701595,128.717922,0.978885,leviticus,control_exclude_external,core_projected
atnah,munah,118,0.14514145,0.08727811,335,-217,0.35223881,104.395099,1.130321,leviticus,control_exclude_external,core_projected
meteg,meteg,104,0.07162534,0.07157605,104,0,1.0,200.375724,0.519025,leviticus,control_exclude_external,core_projected
munah,munah,101,0.07470414,0.07470414,101,0,1.0,173.60661,0.581775,leviticus,control_exclude_external,core_projected
merkha,tevir,100,0.07283321,0.24038462,238,-138,0.42016807,54.247127,1.843416,leviticus,control_exclude_external,core_projected
geresh,munah,75,0.43103448,0.05547337,1,74,75.0,22.342863,3.356777,leviticus,control_exclude_external,core_projected
revia,pashta,70,0.22435897,0.07777778,0,70,inf,26.669199,2.624751,leviticus,control_exclude_external,core_projected
revia,mahapakh,69,0.22115385,0.15299335,0,69,inf,13.364232,5.163035,leviticus,control_exclude_external,core_projected
telisha_qetana,qadma,69,0.97183099,0.20658683,0,69,inf,2.252256,30.635953,leviticus,control_exclude_external,core_projected
qadma,mahapakh,66,0.19760479,0.14634146,0,66,inf,14.306582,4.613261,leviticus,control_exclude_external,core_projected
geresh,revia,38,0.2183908,0.12179487,0,38,inf,5.156045,7.36999,leviticus,control_exclude_external,core_projected
zaqef_gadol,tipeha,21,0.38181818,0.01259748,0,21,inf,8.707854,2.411616,leviticus,control_exclude_external,core_projected
zaqef_gadol,merkha,20,0.36363636,0.01456664,0,20,inf,7.172096,2.788585,leviticus,control_exclude_external,core_projected
