taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,merkha,179,0.2201722,leviticus,control_exclude_external,full
atnah,2,tipeha,126,0.15498155,leviticus,control_exclude_external,full
atnah,3,munah,107,0.13161132,leviticus,control_exclude_external,full
atnah,4,mahapakh,85,0.10455105,leviticus,control_exclude_external,full
atnah,5,pashta,55,0.06765068,leviticus,control_exclude_external,full
atnah,6,meteg,54,0.06642066,leviticus,control_exclude_external,full
atnah,7,qadma,50,0.06150062,leviticus,control_exclude_external,full
atnah,8,tevir,45,0.05535055,leviticus,control_exclude_external,full
atnah,9,darga,36,0.04428044,leviticus,control_exclude_external,full
atnah,10,revia,14,0.01722017,leviticus,control_exclude_external,full
darga,1,tevir,153,0.89473684,leviticus,control_exclude_external,full
darga,2,meteg,13,0.07602339,leviticus,control_exclude_external,full
darga,3,munah,3,0.01754386,leviticus,control_exclude_external,full
darga,4,tipeha,1,0.00584795,leviticus,control_exclude_external,full
darga,5,merkha_kefula,1,0.00584795,leviticus,control_exclude_external,full
geresh,1,munah,75,0.43103448,leviticus,control_exclude_external,full
geresh,2,revia,38,0.2183908,leviticus,control_exclude_external,full
geresh,3,mahapakh,24,0.13793103,leviticus,control_exclude_external,full
geresh,4,meteg,10,0.05747126,leviticus,control_exclude_external,full
geresh,5,darga,9,0.05172414,leviticus,control_exclude_external,full
geresh,6,merkha,8,0.04597701,leviticus,control_exclude_external,full
geresh,7,qadma,6,0.03448276,leviticus,control_exclude_external,full
geresh,8,pashta,2,0.01149425,leviticus,control_exclude_external,full
geresh,9,telisha_gedola,2,0.01149425,leviticus,control_exclude_external,full
geresh_muqdam,1,mahapakh,1,1.0,leviticus,control_exclude_external,full
gershayim,1,mahapakh,39,0.51315789,leviticus,control_exclude_external,full
gershayim,2,munah,18,0.23684211,leviticus,control_exclude_external,full
gershayim,3,darga,8,0.10526316,leviticus,control_exclude_external,full
gershayim,4,meteg,5,0.06578947,leviticus,control_exclude_external,full
gershayim,5,revia,4,0.05263158,leviticus,control_exclude_external,full
gershayim,6,qadma,1,0.01315789,leviticus,control_exclude_external,full
gershayim,7,merkha,1,0.01315789,leviticus,control_exclude_external,full
mahapakh,1,pashta,387,0.85809313,leviticus,control_exclude_external,full
mahapakh,2,meteg,63,0.13968958,leviticus,control_exclude_external,full
mahapakh,3,tipeha,1,0.00221729,leviticus,control_exclude_external,full
merkha,1,tipeha,802,0.58412236,leviticus,control_exclude_external,full
merkha,2,meteg,440,0.32046613,leviticus,control_exclude_external,full
merkha,3,tevir,100,0.07283321,leviticus,control_exclude_external,full
merkha,4,pashta,26,0.01893664,leviticus,control_exclude_external,full
merkha,5,munah,3,0.002185,leviticus,control_exclude_external,full
merkha,6,zinor,2,0.00145666,leviticus,control_exclude_external,full
merkha_kefula,1,tipeha,1,1.0,leviticus,control_exclude_external,full
meteg,1,merkha,195,0.13429752,leviticus,control_exclude_external,full
meteg,2,pashta,173,0.11914601,leviticus,control_exclude_external,full
meteg,3,munah,166,0.11432507,leviticus,control_exclude_external,full
meteg,4,tipeha,128,0.08815427,leviticus,control_exclude_external,full
meteg,5,mahapakh,126,0.08677686,leviticus,control_exclude_external,full
meteg,6,qadma,117,0.08057851,leviticus,control_exclude_external,full
meteg,7,meteg,89,0.06129477,leviticus,control_exclude_external,full
meteg,8,revia,76,0.0523416,leviticus,control_exclude_external,full
meteg,9,zaqef_qatan,76,0.0523416,leviticus,control_exclude_external,full
meteg,10,tevir,50,0.03443526,leviticus,control_exclude_external,full
munah,1,zaqef_qatan,571,0.42233728,leviticus,control_exclude_external,full
munah,2,atnah,335,0.24778107,leviticus,control_exclude_external,full
munah,3,revia,176,0.13017751,leviticus,control_exclude_external,full
munah,4,meteg,67,0.04955621,leviticus,control_exclude_external,full
munah,5,munah,62,0.04585799,leviticus,control_exclude_external,full
munah,6,segol,34,0.02514793,leviticus,control_exclude_external,full
munah,7,zinor,30,0.02218935,leviticus,control_exclude_external,full
munah,8,mahapakh,19,0.01405325,leviticus,control_exclude_external,full
munah,9,telisha_qetana,15,0.01109467,leviticus,control_exclude_external,full
munah,10,darga,10,0.00739645,leviticus,control_exclude_external,full
pashta,1,munah,399,0.44333333,leviticus,control_exclude_external,full
pashta,2,zaqef_qatan,309,0.34333333,leviticus,control_exclude_external,full
pashta,3,pashta,133,0.14777778,leviticus,control_exclude_external,full
pashta,4,meteg,48,0.05333333,leviticus,control_exclude_external,full
pashta,5,mahapakh,3,0.00333333,leviticus,control_exclude_external,full
pashta,6,telisha_gedola,3,0.00333333,leviticus,control_exclude_external,full
pashta,7,gershayim,2,0.00222222,leviticus,control_exclude_external,full
pashta,8,merkha,1,0.00111111,leviticus,control_exclude_external,full
pashta,9,qadma,1,0.00111111,leviticus,control_exclude_external,full
pashta,10,yetiv,1,0.00111111,leviticus,control_exclude_external,full
pazer,1,telisha_qetana,12,0.44444444,leviticus,control_exclude_external,full
pazer,2,munah,11,0.40740741,leviticus,control_exclude_external,full
pazer,3,meteg,2,0.07407407,leviticus,control_exclude_external,full
pazer,4,telisha_gedola,2,0.07407407,leviticus,control_exclude_external,full
qadma,1,geresh,151,0.45209581,leviticus,control_exclude_external,full
qadma,2,mahapakh,66,0.19760479,leviticus,control_exclude_external,full
qadma,3,darga,39,0.11676647,leviticus,control_exclude_external,full
qadma,4,merkha,35,0.10479042,leviticus,control_exclude_external,full
qadma,5,zaqef_qatan,21,0.06287425,leviticus,control_exclude_external,full
qadma,6,meteg,14,0.04191617,leviticus,control_exclude_external,full
qadma,7,munah,8,0.0239521,leviticus,control_exclude_external,full
revia,1,pashta,70,0.22435897,leviticus,control_exclude_external,full
revia,2,mahapakh,64,0.20512821,leviticus,control_exclude_external,full
revia,3,meteg,40,0.12820513,leviticus,control_exclude_external,full
revia,4,qadma,31,0.09935897,leviticus,control_exclude_external,full
revia,5,tevir,25,0.08012821,leviticus,control_exclude_external,full
revia,6,merkha,17,0.05448718,leviticus,control_exclude_external,full
revia,7,darga,16,0.05128205,leviticus,control_exclude_external,full
revia,8,yetiv,15,0.04807692,leviticus,control_exclude_external,full
revia,9,munah,12,0.03846154,leviticus,control_exclude_external,full
revia,10,zinor,8,0.02564103,leviticus,control_exclude_external,full
segol,1,munah,14,0.25454545,leviticus,control_exclude_external,full
segol,2,pashta,12,0.21818182,leviticus,control_exclude_external,full
segol,3,mahapakh,9,0.16363636,leviticus,control_exclude_external,full
segol,4,qadma,7,0.12727273,leviticus,control_exclude_external,full
segol,5,gershayim,4,0.07272727,leviticus,control_exclude_external,full
segol,6,telisha_gedola,3,0.05454545,leviticus,control_exclude_external,full
segol,7,meteg,2,0.03636364,leviticus,control_exclude_external,full
segol,8,revia,1,0.01818182,leviticus,control_exclude_external,full
segol,9,telisha_qetana,1,0.01818182,leviticus,control_exclude_external,full
segol,10,darga,1,0.01818182,leviticus,control_exclude_external,full
shalshelet,1,mahapakh,1,1.0,leviticus,control_exclude_external,full
telisha_gedola,1,qadma,32,0.56140351,leviticus,control_exclude_external,full
telisha_gedola,2,meteg,11,0.19298246,leviticus,control_exclude_external,full
telisha_gedola,3,munah,5,0.0877193,leviticus,control_exclude_external,full
telisha_gedola,4,mahapakh,3,0.05263158,leviticus,control_exclude_external,full
telisha_gedola,5,darga,3,0.05263158,leviticus,control_exclude_external,full
telisha_gedola,6,gershayim,2,0.03508772,leviticus,control_exclude_external,full
telisha_gedola,7,merkha,1,0.01754386,leviticus,control_exclude_external,full
telisha_qetana,1,qadma,69,0.97183099,leviticus,control_exclude_external,full
telisha_qetana,2,meteg,2,0.02816901,leviticus,control_exclude_external,full
tevir,1,merkha,238,0.57211538,leviticus,control_exclude_external,full
tevir,2,tipeha,161,0.38701923,leviticus,control_exclude_external,full
tevir,3,meteg,17,0.04086538,leviticus,control_exclude_external,full
tipeha,1,meteg,514,0.30815348,leviticus,control_exclude_external,full
tipeha,2,atnah,439,0.26318945,leviticus,control_exclude_external,full
tipeha,3,merkha,370,0.22182254,leviticus,control_exclude_external,full
tipeha,4,munah,344,0.20623501,leviticus,control_exclude_external,full
tipeha,5,tipeha,1,0.00059952,leviticus,control_exclude_external,full
yetiv,1,munah,39,0.78,leviticus,control_exclude_external,full
yetiv,2,zaqef_qatan,8,0.16,leviticus,control_exclude_external,full
yetiv,3,meteg,3,0.06,leviticus,control_exclude_external,full
zaqef_gadol,1,tipeha,21,0.38181818,leviticus,control_exclude_external,full
zaqef_gadol,2,merkha,20,0.36363636,leviticus,control_exclude_external,full
zaqef_gadol,3,meteg,8,0.14545455,leviticus,control_exclude_external,full
zaqef_gadol,4,tevir,5,0.09090909,leviticus,control_exclude_external,full
zaqef_gadol,5,qadma,1,0.01818182,leviticus,control_exclude_external,full
zaqef_qatan,1,tipeha,425,0.43059777,leviticus,control_exclude_external,full
zaqef_qatan,2,merkha,300,0.30395137,leviticus,control_exclude_external,full
zaqef_qatan,3,munah,50,0.05065856,leviticus,control_exclude_external,full
zaqef_qatan,4,meteg,47,0.04761905,leviticus,control_exclude_external,full
zaqef_qatan,5,pashta,42,0.04255319,leviticus,control_exclude_external,full
zaqef_qatan,6,tevir,38,0.03850051,leviticus,control_exclude_external,full
zaqef_qatan,7,zaqef_gadol,24,0.02431611,leviticus,control_exclude_external,full
zaqef_qatan,8,qadma,18,0.01823708,leviticus,control_exclude_external,full
zaqef_qatan,9,darga,18,0.01823708,leviticus,control_exclude_external,full
zaqef_qatan,10,mahapakh,11,0.01114488,leviticus,control_exclude_external,full
zarqa,1,segol,2,1.0,leviticus,control_exclude_external,full
zinor,1,munah,36,0.66666667,leviticus,control_exclude_external,full
zinor,2,segol,14,0.25925926,leviticus,control_exclude_external,full
zinor,3,meteg,4,0.07407407,leviticus,control_exclude_external,full
