taam,rank,predecessor,count,prob,book,run_label,stream_type
atnah,1,tipeha,439,0.5399754,leviticus,control_exclude_external,full
atnah,2,munah,335,0.41205412,leviticus,control_exclude_external,full
atnah,3,meteg,39,0.04797048,leviticus,control_exclude_external,full
darga,1,qadma,39,0.22807018,leviticus,control_exclude_external,full
darga,2,atnah,36,0.21052632,leviticus,control_exclude_external,full
darga,3,meteg,31,0.18128655,leviticus,control_exclude_external,full
darga,4,zaqef_qatan,18,0.10526316,leviticus,control_exclude_external,full
darga,5,revia,16,0.09356725,leviticus,control_exclude_external,full
darga,6,munah,10,0.05847953,leviticus,control_exclude_external,full
darga,7,geresh,9,0.05263158,leviticus,control_exclude_external,full
darga,8,gershayim,8,0.04678363,leviticus,control_exclude_external,full
darga,9,telisha_gedola,3,0.01754386,leviticus,control_exclude_external,full
darga,10,segol,1,0.00584795,leviticus,control_exclude_external,full
geresh,1,qadma,151,0.86781609,leviticus,control_exclude_external,full
geresh,2,meteg,20,0.11494253,leviticus,control_exclude_external,full
geresh,3,atnah,2,0.01149425,leviticus,control_exclude_external,full
geresh,4,munah,1,0.00574713,leviticus,control_exclude_external,full
geresh_muqdam,1,atnah,1,1.0,leviticus,control_exclude_external,full
gershayim,1,meteg,47,0.61842105,leviticus,control_exclude_external,full
gershayim,2,atnah,11,0.14473684,leviticus,control_exclude_external,full
gershayim,3,munah,7,0.09210526,leviticus,control_exclude_external,full
gershayim,4,segol,4,0.05263158,leviticus,control_exclude_external,full
gershayim,5,revia,3,0.03947368,leviticus,control_exclude_external,full
gershayim,6,telisha_gedola,2,0.02631579,leviticus,control_exclude_external,full
gershayim,7,pashta,2,0.02631579,leviticus,control_exclude_external,full
mahapakh,1,meteg,126,0.27937916,leviticus,control_exclude_external,full
mahapakh,2,atnah,85,0.18847007,leviticus,control_exclude_external,full
mahapakh,3,qadma,66,0.14634146,leviticus,control_exclude_external,full
mahapakh,4,revia,64,0.14190687,leviticus,control_exclude_external,full
mahapakh,5,gershayim,39,0.0864745,leviticus,control_exclude_external,full
mahapakh,6,geresh,24,0.05321508,leviticus,control_exclude_external,full
mahapakh,7,munah,19,0.0421286,leviticus,control_exclude_external,full
mahapakh,8,zaqef_qatan,11,0.02439024,leviticus,control_exclude_external,full
mahapakh,9,segol,9,0.01995565,leviticus,control_exclude_external,full
mahapakh,10,pashta,3,0.00665188,leviticus,control_exclude_external,full
merkha,1,tipeha,370,0.26948288,leviticus,control_exclude_external,full
merkha,2,zaqef_qatan,300,0.21849964,leviticus,control_exclude_external,full
merkha,3,tevir,238,0.17334304,leviticus,control_exclude_external,full
merkha,4,meteg,195,0.14202476,leviticus,control_exclude_external,full
merkha,5,atnah,179,0.13037145,leviticus,control_exclude_external,full
merkha,6,qadma,35,0.02549162,leviticus,control_exclude_external,full
merkha,7,zaqef_gadol,20,0.01456664,leviticus,control_exclude_external,full
merkha,8,revia,17,0.01238165,leviticus,control_exclude_external,full
merkha,9,geresh,8,0.00582666,leviticus,control_exclude_external,full
merkha,10,munah,7,0.00509832,leviticus,control_exclude_external,full
merkha_kefula,1,darga,1,1.0,leviticus,control_exclude_external,full
meteg,1,tipeha,514,0.35375086,leviticus,control_exclude_external,full
meteg,2,merkha,440,0.30282175,leviticus,control_exclude_external,full
meteg,3,meteg,89,0.06125258,leviticus,control_exclude_external,full
meteg,4,munah,67,0.04611149,leviticus,control_exclude_external,full
meteg,5,mahapakh,63,0.04335857,leviticus,control_exclude_external,full
meteg,6,atnah,54,0.03716449,leviticus,control_exclude_external,full
meteg,7,pashta,48,0.0330351,leviticus,control_exclude_external,full
meteg,8,zaqef_qatan,47,0.03234687,leviticus,control_exclude_external,full
meteg,9,revia,40,0.02752925,leviticus,control_exclude_external,full
meteg,10,tevir,17,0.01169993,leviticus,control_exclude_external,full
munah,1,pashta,399,0.29511834,leviticus,control_exclude_external,full
munah,2,tipeha,344,0.25443787,leviticus,control_exclude_external,full
munah,3,meteg,166,0.12278107,leviticus,control_exclude_external,full
munah,4,atnah,107,0.07914201,leviticus,control_exclude_external,full
munah,5,geresh,75,0.05547337,leviticus,control_exclude_external,full
munah,6,munah,62,0.04585799,leviticus,control_exclude_external,full
munah,7,zaqef_qatan,50,0.03698225,leviticus,control_exclude_external,full
munah,8,yetiv,39,0.02884615,leviticus,control_exclude_external,full
munah,9,zinor,36,0.02662722,leviticus,control_exclude_external,full
munah,10,gershayim,18,0.01331361,leviticus,control_exclude_external,full
pashta,1,mahapakh,387,0.43,leviticus,control_exclude_external,full
pashta,2,meteg,173,0.19222222,leviticus,control_exclude_external,full
pashta,3,pashta,133,0.14777778,leviticus,control_exclude_external,full
pashta,4,revia,70,0.07777778,leviticus,control_exclude_external,full
pashta,5,atnah,55,0.06111111,leviticus,control_exclude_external,full
pashta,6,zaqef_qatan,42,0.04666667,leviticus,control_exclude_external,full
pashta,7,merkha,26,0.02888889,leviticus,control_exclude_external,full
pashta,8,segol,12,0.01333333,leviticus,control_exclude_external,full
pashta,9,geresh,2,0.00222222,leviticus,control_exclude_external,full
pazer,1,meteg,12,0.44444444,leviticus,control_exclude_external,full
pazer,2,atnah,8,0.2962963,leviticus,control_exclude_external,full
pazer,3,munah,7,0.25925926,leviticus,control_exclude_external,full
qadma,1,meteg,117,0.3502994,leviticus,control_exclude_external,full
qadma,2,telisha_qetana,69,0.20658683,leviticus,control_exclude_external,full
qadma,3,atnah,50,0.1497006,leviticus,control_exclude_external,full
qadma,4,telisha_gedola,32,0.09580838,leviticus,control_exclude_external,full
qadma,5,revia,31,0.09281437,leviticus,control_exclude_external,full
qadma,6,zaqef_qatan,18,0.05389222,leviticus,control_exclude_external,full
qadma,7,segol,7,0.02095808,leviticus,control_exclude_external,full
qadma,8,geresh,6,0.01796407,leviticus,control_exclude_external,full
qadma,9,gershayim,1,0.00299401,leviticus,control_exclude_external,full
qadma,10,zaqef_gadol,1,0.00299401,leviticus,control_exclude_external,full
revia,1,munah,176,0.56410256,leviticus,control_exclude_external,full
revia,2,meteg,76,0.24358974,leviticus,control_exclude_external,full
revia,3,geresh,38,0.12179487,leviticus,control_exclude_external,full
revia,4,atnah,14,0.04487179,leviticus,control_exclude_external,full
revia,5,gershayim,4,0.01282051,leviticus,control_exclude_external,full
revia,6,zaqef_qatan,3,0.00961538,leviticus,control_exclude_external,full
revia,7,segol,1,0.00320513,leviticus,control_exclude_external,full
segol,1,munah,34,0.61818182,leviticus,control_exclude_external,full
segol,2,zinor,14,0.25454545,leviticus,control_exclude_external,full
segol,3,meteg,5,0.09090909,leviticus,control_exclude_external,full
segol,4,zarqa,2,0.03636364,leviticus,control_exclude_external,full
shalshelet,1,meteg,1,1.0,leviticus,control_exclude_external,full
telisha_gedola,1,meteg,21,0.36842105,leviticus,control_exclude_external,full
telisha_gedola,2,atnah,10,0.1754386,leviticus,control_exclude_external,full
telisha_gedola,3,munah,8,0.14035088,leviticus,control_exclude_external,full
telisha_gedola,4,revia,7,0.12280702,leviticus,control_exclude_external,full
telisha_gedola,5,pashta,3,0.05263158,leviticus,control_exclude_external,full
telisha_gedola,6,segol,3,0.05263158,leviticus,control_exclude_external,full
telisha_gedola,7,geresh,2,0.03508772,leviticus,control_exclude_external,full
telisha_gedola,8,pazer,2,0.03508772,leviticus,control_exclude_external,full
telisha_gedola,9,zaqef_qatan,1,0.01754386,leviticus,control_exclude_external,full
telisha_qetana,1,meteg,33,0.46478873,leviticus,control_exclude_external,full
telisha_qetana,2,munah,15,0.21126761,leviticus,control_exclude_external,full
telisha_qetana,3,pazer,12,0.16901408,leviticus,control_exclude_external,full
telisha_qetana,4,atnah,6,0.08450704,leviticus,control_exclude_external,full
telisha_qetana,5,revia,4,0.05633803,leviticus,control_exclude_external,full
telisha_qetana,6,segol,1,0.01408451,leviticus,control_exclude_external,full
tevir,1,darga,153,0.36778846,leviticus,control_exclude_external,full
tevir,2,merkha,100,0.24038462,leviticus,control_exclude_external,full
tevir,3,meteg,50,0.12019231,leviticus,control_exclude_external,full
tevir,4,atnah,45,0.10817308,leviticus,control_exclude_external,full
tevir,5,zaqef_qatan,38,0.09134615,leviticus,control_exclude_external,full
tevir,6,revia,25,0.06009615,leviticus,control_exclude_external,full
tevir,7,zaqef_gadol,5,0.01201923,leviticus,control_exclude_external,full
tipeha,1,merkha,802,0.48110378,leviticus,control_exclude_external,full
tipeha,2,zaqef_qatan,425,0.25494901,leviticus,control_exclude_external,full
tipeha,3,tevir,161,0.09658068,leviticus,control_exclude_external,full
tipeha,4,meteg,128,0.07678464,leviticus,control_exclude_external,full
tipeha,5,atnah,126,0.07558488,leviticus,control_exclude_external,full
tipeha,6,zaqef_gadol,21,0.01259748,leviticus,control_exclude_external,full
tipeha,7,darga,1,0.00059988,leviticus,control_exclude_external,full
tipeha,8,merkha_kefula,1,0.00059988,leviticus,control_exclude_external,full
tipeha,9,mahapakh,1,0.00059988,leviticus,control_exclude_external,full
tipeha,10,tipeha,1,0.00059988,leviticus,control_exclude_external,full
yetiv,1,revia,15,0.3,leviticus,control_exclude_external,full
yetiv,2,meteg,15,0.3,leviticus,control_exclude_external,full
yetiv,3,zaqef_qatan,10,0.2,leviticus,control_exclude_external,full
yetiv,4,atnah,9,0.18,leviticus,control_exclude_external,full
