fold,feature,pos_count,neg_count,log_likelihood_ratio,direction,rank
0,pos_dist_combo=11_12,2,0,2.66164329,positive,1
0,pos_dist_combo=15_6,2,0,2.66164329,positive,2
0,pos_dist_combo=14_14,1,0,2.25617818,positive,3
0,pos_dist_combo=16+_12,1,0,2.25617818,positive,4
0,pos_dist_combo=16+_9,1,0,2.25617818,positive,5
0,pos_dist_combo=16+_6,2,1,1.96849611,positive,6
0,pos_dist_combo=12_8,1,1,1.563031,positive,7
0,pos_dist_combo=13_7,1,1,1.563031,positive,8
0,pos_dist_combo=14_9,1,1,1.563031,positive,9
0,pos_dist_combo=15_5,1,1,1.563031,positive,10
0,pos_dist_combo=15_8,1,1,1.563031,positive,11
0,pos_dist_combo=7_13,1,1,1.563031,positive,12
0,pos_dist_combo=7_14,1,1,1.563031,positive,13
0,pos_dist_combo=8_12,1,1,1.563031,positive,14
0,pos_dist_combo=8_13,1,1,1.563031,positive,15
0,pos_dist_combo=13_5,4,5,1.38070945,positive,16
0,pos_dist_combo=5_10,6,8,1.31171658,positive,17
0,pos_dist_combo=2_3,82,109,1.28139125,positive,18
0,pos_dist_combo=3_3,63,90,1.21105458,positive,19
0,pos_dist_combo=10_7,3,5,1.1575659,positive,20
0,pos_dist_combo=13_3,7,11,1.1575659,positive,21
0,pos_dist_combo=13_4,3,5,1.1575659,positive,22
0,pos_dist_combo=6_16+,1,2,1.1575659,positive,23
0,pos_dist_combo=16+_3,6,10,1.11104588,positive,24
0,pos_dist_combo=5_7,16,27,1.06403984,positive,25
0,pos_dist_combo=9_3,16,27,1.06403984,positive,26
0,pos_dist_combo=11_4,5,9,1.05220538,positive,27
0,pos_dist_combo=8_3,23,39,1.05220538,positive,28
0,pos_dist_combo=11_7,3,6,1.00341522,positive,29
0,pos_dist_combo=12_6,3,6,1.00341522,positive,30
0,pos_dist_combo=12_7,3,6,1.00341522,positive,31
0,pos_dist_combo=13_6,3,6,1.00341522,positive,32
0,pos_dist_combo=15_3,3,6,1.00341522,positive,33
0,pos_dist_combo=7_11,3,6,1.00341522,positive,34
0,pos_dist_combo=3_8,21,41,0.91640384,positive,35
0,pos_dist_combo=10_3,11,22,0.91244344,positive,36
0,dist_end=3,388,767,0.88282061,positive,37
0,pos_dist_combo=10_16+,0,1,0.86988382,positive,38
0,pos_dist_combo=10_4,9,19,0.86988382,positive,39
0,pos_dist_combo=11_16+,0,1,0.86988382,positive,40
0,pos_dist_combo=12_16+,0,1,0.86988382,positive,41
0,pos_dist_combo=13_15,0,1,0.86988382,positive,42
0,pos_dist_combo=15_13,0,1,0.86988382,positive,43
0,pos_dist_combo=16+_10,0,1,0.86988382,positive,44
0,pos_dist_combo=16+_11,0,1,0.86988382,positive,45
0,pos_dist_combo=16+_8,0,1,0.86988382,positive,46
0,pos_dist_combo=4_10,9,19,0.86988382,positive,47
0,pos_dist_combo=6_3,32,65,0.86988382,positive,48
0,pos_dist_combo=8_16+,0,1,0.86988382,positive,49
0,pos_dist_combo=9_16+,0,1,0.86988382,positive,50
0,pos_dist_combo=4_4,37,76,0.85681174,positive,51
0,pos_dist_combo=12_3,4,10,0.77457364,positive,52
0,pos_dist_combo=6_5,19,43,0.77457364,positive,53
0,pos_dist_combo=9_6,4,10,0.77457364,positive,54
0,pos_dist_combo=5_5,27,61,0.76810113,positive,55
0,pos_dist_combo=7_3,27,61,0.76810113,positive,56
0,pos_dist_combo=1_3,53,122,0.7398307,positive,57
0,pos_dist_combo=11_5,5,13,0.71573314,positive,58
0,pos_dist_combo=11_6,2,6,0.71573314,positive,59
0,pos_dist_combo=3_14,2,6,0.71573314,positive,60
0,pos_dist_combo=8_9,2,6,0.71573314,positive,61
0,pos_dist_combo=9_5,8,20,0.71573314,positive,62
0,pos_dist_combo=2_9,18,44,0.70080749,positive,63
0,pos_dist_combo=3_5,33,80,0.69494237,positive,64
0,pos_dist_combo=4_9,9,24,0.64674027,positive,65
0,pos_dist_combo=6_7,9,24,0.64674027,positive,66
0,pos_dist_combo=7_6,9,24,0.64674027,positive,67
0,pos_dist_combo=8_5,9,24,0.64674027,positive,68
0,pos_dist_combo=9_4,9,24,0.64674027,positive,69
0,pos_dist_combo=4_3,30,77,0.64030938,positive,70
0,pos_dist_combo=3_4,29,78,0.59478053,positive,71
0,pos_dist_combo=10_8,2,7,0.58220175,positive,72
0,pos_dist_combo=15_4,2,7,0.58220175,positive,73
0,pos_dist_combo=3_15,2,7,0.58220175,positive,74
0,pos_dist_combo=4_15,2,7,0.58220175,positive,75
0,pos_dist_combo=7_12,2,7,0.58220175,positive,76
0,pos_dist_combo=9_9,2,7,0.58220175,positive,77
0,pos_dist_combo=2_4,40,113,0.54040462,positive,78
0,pos_dist_combo=2_7,24,73,0.47784174,positive,79
0,pos_dist_combo=5_4,24,73,0.47784174,positive,80
0,dist_end=1,1,1430,-5.00995059,negative,1
0,pos_dist_combo=4_1,0,191,-3.69446437,negative,2
0,pos_dist_combo=3_1,0,175,-3.60745299,negative,3
0,pos_dist_combo=5_1,0,153,-3.4739216,negative,4
0,major_len=3,0,125,-3.2732509,negative,5
0,pos_dist_combo=1_1,0,125,-3.2732509,negative,6
0,pos_dist_combo=7_1,0,113,-3.17316744,negative,7
0,pos_dist_combo=6_1,0,107,-3.11910022,negative,8
0,pos_dist_combo=8_1,0,97,-3.02193647,negative,9
0,pos_dist_combo=9_1,0,88,-2.92560537,negative,10
0,pos_dist_combo=2_1,1,150,-2.76110165,negative,11
0,pos_dist_combo=10_1,0,62,-2.58010372,negative,12
0,pos_dist_combo=11_1,0,43,-2.22115863,negative,13
0,pos_dist_combo=12_1,0,33,-1.96332952,negative,14
0,pos_dist_combo=16+_1,0,33,-1.96332952,negative,15
0,pos_dist_combo=13_1,0,28,-1.80426483,negative,16
0,pos_dist_combo=15_1,0,18,-1.38140797,negative,17
0,pos_dist_combo=5_11,0,18,-1.38140797,negative,18
0,rel=Q4,100,1813,-1.32513811,negative,19
0,pos_dist_combo=8_2,4,84,-1.27018234,negative,20
0,pos_dist_combo=11_2,1,32,-1.24032938,negative,21
0,pos_start=14,3,62,-1.19380936,negative,22
0,pos_dist_combo=7_2,5,92,-1.17780902,negative,23
0,pos_dist_combo=14_1,0,14,-1.1450192,negative,24
0,pos_dist_combo=3_12,0,14,-1.1450192,negative,25
0,major_len=4,20,282,-1.03789346,negative,26
0,pos_dist_combo=5_2,7,100,-0.97264797,negative,27
0,pos_dist_combo=2_11,2,31,-0.80409261,negative,28
0,dist_end=2,115,1191,-0.76676665,negative,29
0,pos_dist_combo=10_2,3,40,-0.7642467,negative,30
0,pos_dist_combo=4_2,13,140,-0.74667156,negative,31
0,pos_dist_combo=14_4,0,9,-0.73955409,negative,32
0,pos_dist_combo=14_5,0,9,-0.73955409,negative,33
0,pos_dist_combo=6_12,0,9,-0.73955409,negative,34
0,pos_dist_combo=8_10,0,9,-0.73955409,negative,35
0,pos_dist_combo=8_11,0,9,-0.73955409,negative,36
0,pos_dist_combo=9_2,5,57,-0.70565254,negative,37
0,pos_dist_combo=3_2,18,173,-0.65158532,negative,38
0,pos_dist_combo=12_2,2,26,-0.63419357,negative,39
0,pos_dist_combo=14_2,1,17,-0.63419357,negative,40
0,pos_dist_combo=14_3,0,8,-0.63419357,negative,41
0,pos_dist_combo=2_14,1,17,-0.63419357,negative,42
0,pos_dist_combo=2_15,0,8,-0.63419357,negative,43
0,pos_dist_combo=4_13,0,8,-0.63419357,negative,44
0,pos_dist_combo=5_12,0,8,-0.63419357,negative,45
0,pos_dist_combo=8_6,2,26,-0.63419357,negative,46
0,dist_end=11,18,151,-0.51641054,negative,47
0,pos_dist_combo=2_16+,2,23,-0.51641054,negative,48
0,pos_dist_combo=4_16+,0,7,-0.51641054,negative,49
0,pos_dist_combo=2_2,19,156,-0.49748253,negative,50
