book,level,coordinate_mode,aggregation,value_mode,equivalence_profile,eligible_segments,bin,normalized_position_midpoint,distance_to_cadence,mean_count,active_rate,n_contributions,n_segments_contributing,n_tokens
genesis,minor,normalized,segment,raw,VOICING_TRADITION,3900,1,0.1,,0.5292948717948718,0.3450641025641026,3900,3900,3962
genesis,minor,normalized,segment,raw,VOICING_TRADITION,3900,2,0.3,,0.7210827790096083,0.4398558758314856,1804,1804,1898
genesis,minor,normalized,segment,raw,VOICING_TRADITION,3900,3,0.5,,0.7297336089103226,0.4481857848203008,2903,2903,3162
genesis,minor,normalized,segment,raw,VOICING_TRADITION,3900,4,0.7,,0.6820953436807096,0.4092756836659276,1804,1804,1898
genesis,minor,normalized,segment,raw,VOICING_TRADITION,3900,5,0.9,,0.6556623931623932,0.40155982905982907,3900,3900,3962
genesis,major,normalized,segment,raw,VOICING_TRADITION,2783,1,0.1,,0.5812073302191879,0.37690142532039766,2783,2783,3732
genesis,major,normalized,segment,raw,VOICING_TRADITION,2783,2,0.3,,0.7300995024875622,0.4430703624733475,2345,2345,3333
genesis,major,normalized,segment,raw,VOICING_TRADITION,2783,3,0.5,,0.6526364150409952,0.3992437093582132,2358,2358,3583
genesis,major,normalized,segment,raw,VOICING_TRADITION,2783,4,0.7,,0.6466595593461265,0.3943141435678749,2345,2345,3333
genesis,major,normalized,segment,raw,VOICING_TRADITION,2783,5,0.9,,0.6825068870523416,0.40705473709426276,2783,2783,3732
genesis,verse,normalized,segment,raw,VOICING_TRADITION,1526,1,0.1,,0.6711882918304937,0.4228593272171254,1526,1526,3608
genesis,verse,normalized,segment,raw,VOICING_TRADITION,1526,2,0.3,,0.6666556873078612,0.40721343873517785,1518,1518,3611
genesis,verse,normalized,segment,raw,VOICING_TRADITION,1526,3,0.5,,0.6575226119567615,0.39695565850430176,1511,1511,3663
genesis,verse,normalized,segment,raw,VOICING_TRADITION,1526,4,0.7,,0.6614844093104962,0.4057531840140535,1518,1518,3611
genesis,verse,normalized,segment,raw,VOICING_TRADITION,1526,5,0.9,,0.6601354303189165,0.399825251201398,1526,1526,3608
