taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,munah,151,0.16557018,deuteronomy,explore_k3_7_edges20,full
atnah,2,merkha,145,0.15899123,deuteronomy,explore_k3_7_edges20,full
atnah,3,pashta,107,0.11732456,deuteronomy,explore_k3_7_edges20,full
atnah,4,meteg,103,0.1129386,deuteronomy,explore_k3_7_edges20,full
atnah,5,mahapakh,91,0.0997807,deuteronomy,explore_k3_7_edges20,full
atnah,6,tipeha,89,0.09758772,deuteronomy,explore_k3_7_edges20,full
atnah,7,qadma,55,0.06030702,deuteronomy,explore_k3_7_edges20,full
atnah,8,revia,44,0.04824561,deuteronomy,explore_k3_7_edges20,full
atnah,9,gershayim,25,0.02741228,deuteronomy,explore_k3_7_edges20,full
atnah,10,darga,23,0.0252193,deuteronomy,explore_k3_7_edges20,full
atnah,11,tevir,16,0.01754386,deuteronomy,explore_k3_7_edges20,full
atnah,12,telisha_qetana,15,0.01644737,deuteronomy,explore_k3_7_edges20,full
atnah,13,zaqef_gadol,14,0.01535088,deuteronomy,explore_k3_7_edges20,full
atnah,14,yetiv,12,0.01315789,deuteronomy,explore_k3_7_edges20,full
atnah,15,telisha_gedola,6,0.00657895,deuteronomy,explore_k3_7_edges20,full
darga,1,tevir,161,0.77033493,deuteronomy,explore_k3_7_edges20,full
darga,2,meteg,23,0.11004785,deuteronomy,explore_k3_7_edges20,full
darga,3,munah,20,0.09569378,deuteronomy,explore_k3_7_edges20,full
darga,4,paseq,2,0.00956938,deuteronomy,explore_k3_7_edges20,full
darga,5,darga,1,0.00478469,deuteronomy,explore_k3_7_edges20,full
darga,6,tipeha,1,0.00478469,deuteronomy,explore_k3_7_edges20,full
darga,7,merkha,1,0.00478469,deuteronomy,explore_k3_7_edges20,full
geresh,1,munah,70,0.28571429,deuteronomy,explore_k3_7_edges20,full
geresh,2,revia,69,0.28163265,deuteronomy,explore_k3_7_edges20,full
geresh,3,mahapakh,35,0.14285714,deuteronomy,explore_k3_7_edges20,full
geresh,4,darga,28,0.11428571,deuteronomy,explore_k3_7_edges20,full
geresh,5,meteg,20,0.08163265,deuteronomy,explore_k3_7_edges20,full
geresh,6,merkha,11,0.04489796,deuteronomy,explore_k3_7_edges20,full
geresh,7,qadma,9,0.03673469,deuteronomy,explore_k3_7_edges20,full
geresh,8,telisha_qetana,2,0.00816327,deuteronomy,explore_k3_7_edges20,full
geresh,9,zaqef_qatan,1,0.00408163,deuteronomy,explore_k3_7_edges20,full
gershayim,1,munah,41,0.37614679,deuteronomy,explore_k3_7_edges20,full
gershayim,2,mahapakh,35,0.32110092,deuteronomy,explore_k3_7_edges20,full
gershayim,3,darga,13,0.11926606,deuteronomy,explore_k3_7_edges20,full
gershayim,4,qadma,7,0.06422018,deuteronomy,explore_k3_7_edges20,full
gershayim,5,merkha,6,0.05504587,deuteronomy,explore_k3_7_edges20,full
gershayim,6,meteg,5,0.04587156,deuteronomy,explore_k3_7_edges20,full
gershayim,7,revia,1,0.00917431,deuteronomy,explore_k3_7_edges20,full
gershayim,8,telisha_gedola,1,0.00917431,deuteronomy,explore_k3_7_edges20,full
mahapakh,1,pashta,487,0.84991274,deuteronomy,explore_k3_7_edges20,full
mahapakh,2,meteg,76,0.13263525,deuteronomy,explore_k3_7_edges20,full
mahapakh,3,paseq,3,0.0052356,deuteronomy,explore_k3_7_edges20,full
mahapakh,4,munah,3,0.0052356,deuteronomy,explore_k3_7_edges20,full
