source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
atnah,pashta,107,0.12369942,0.08850289,0,107,inf,75.852977,1.410624,deuteronomy,explore_k3_7_edges20,core_adjacent
atnah,meteg,103,0.11907514,0.05852273,34,69,3.02941176,110.422862,0.932778,deuteronomy,explore_k3_7_edges20,core_adjacent
qadma,mahapakh,101,0.22954545,0.19311663,1,100,101.0,16.691086,6.051134,deuteronomy,explore_k3_7_edges20,core_adjacent
meteg,tipeha,101,0.05824683,0.05447681,593,-492,0.1703204,233.178792,0.433144,deuteronomy,explore_k3_7_edges20,core_adjacent
revia,mahapakh,95,0.20430108,0.18164436,0,95,inf,17.639443,5.385658,deuteronomy,explore_k3_7_edges20,core_adjacent
meteg,merkha,93,0.05363322,0.0584538,436,-343,0.21330275,200.10111,0.464765,deuteronomy,explore_k3_7_edges20,core_adjacent
atnah,mahapakh,91,0.10520231,0.17399618,0,91,inf,32.813157,2.773278,deuteronomy,explore_k3_7_edges20,core_adjacent
atnah,tipeha,89,0.10289017,0.04800431,513,-424,0.17348928,116.320447,0.765128,deuteronomy,explore_k3_7_edges20,core_adjacent
zaqef_qatan,meteg,81,0.06393054,0.04602273,110,-29,0.73636364,161.74077,0.500801,deuteronomy,explore_k3_7_edges20,core_adjacent
sof_pasuq,qadma,78,0.0890411,0.20418848,0,78,inf,24.27156,3.213638,deuteronomy,explore_k3_7_edges20,core_adjacent
sof_pasuq,mahapakh,78,0.0890411,0.14913958,0,78,inf,33.230434,2.347246,deuteronomy,explore_k3_7_edges20,core_adjacent
mahapakh,meteg,76,0.13263525,0.04318182,47,29,1.61702128,73.147168,1.039001,deuteronomy,explore_k3_7_edges20,core_adjacent
geresh,munah,70,0.28571429,0.04255319,3,67,23.33333333,29.232248,2.394616,deuteronomy,explore_k3_7_edges20,core_adjacent
geresh,revia,69,0.28163265,0.13609467,5,64,13.8,9.009574,7.65852,deuteronomy,explore_k3_7_edges20,core_adjacent
zaqef_qatan,tevir,68,0.05367009,0.14285714,0,68,inf,43.743527,1.554516,deuteronomy,explore_k3_7_edges20,core_adjacent
zaqef_qatan,munah,68,0.05367009,0.04133739,790,-722,0.08607595,151.172481,0.449817,deuteronomy,explore_k3_7_edges20,core_adjacent
munah,paseq,66,0.03859649,0.80487805,53,13,1.24528302,10.17045,6.489388,deuteronomy,explore_k3_7_edges20,core_adjacent
sof_pasuq,revia,65,0.07420091,0.12820513,2,63,32.5,32.213825,2.017767,deuteronomy,explore_k3_7_edges20,core_adjacent
revia,qadma,64,0.13763441,0.16753927,0,64,inf,12.883876,4.967449,deuteronomy,explore_k3_7_edges20,core_adjacent
pashta,meteg,63,0.05185185,0.03579545,148,-85,0.42567568,155.102633,0.406183,deuteronomy,explore_k3_7_edges20,core_adjacent
revia,meteg,58,0.12473118,0.03295455,40,18,1.45,59.360267,0.977085,deuteronomy,explore_k3_7_edges20,core_adjacent
meteg,munah,58,0.03344867,0.03525836,108,-50,0.53703704,206.892725,0.280339,deuteronomy,explore_k3_7_edges20,core_adjacent
sof_pasuq,pashta,55,0.06278539,0.04549214,0,55,inf,76.817582,0.715982,deuteronomy,explore_k3_7_edges20,core_adjacent
atnah,qadma,55,0.06358382,0.14397906,2,53,27.5,23.96678,2.294843,deuteronomy,explore_k3_7_edges20,core_adjacent
paseq,munah,53,0.73611111,0.03221884,66,-13,0.8030303,8.590701,6.169461,deuteronomy,explore_k3_7_edges20,core_adjacent
qadma,darga,50,0.11363636,0.25773196,0,50,inf,6.19134,8.075797,deuteronomy,explore_k3_7_edges20,core_adjacent
sof_pasuq,tipeha,49,0.05593607,0.02642934,0,49,inf,117.799666,0.41596,deuteronomy,explore_k3_7_edges20,core_adjacent
meteg,mahapakh,47,0.02710496,0.08986616,76,-29,0.61842105,65.778052,0.714524,deuteronomy,explore_k3_7_edges20,core_adjacent
revia,tevir,46,0.09892473,0.09663866,0,46,inf,16.054254,2.865284,deuteronomy,explore_k3_7_edges20,core_adjacent
qadma,merkha,44,0.1,0.02765556,1,43,44.0,50.775368,0.866562,deuteronomy,explore_k3_7_edges20,core_adjacent
atnah,revia,44,0.05086705,0.08678501,0,44,inf,31.809313,1.383243,deuteronomy,explore_k3_7_edges20,core_adjacent
zaqef_qatan,pashta,42,0.03314917,0.03473945,364,-322,0.11538462,111.104881,0.378021,deuteronomy,explore_k3_7_edges20,core_adjacent
munah,munah,40,0.02339181,0.02431611,40,0,1.0,204.029158,0.19605,deuteronomy,explore_k3_7_edges20,core_adjacent
meteg,revia,40,0.02306805,0.07889546,58,-18,0.68965517,63.765721,0.627296,deuteronomy,explore_k3_7_edges20,core_adjacent
meteg,tevir,37,0.02133795,0.07773109,13,24,2.84615385,59.866831,0.618038,deuteronomy,explore_k3_7_edges20,core_adjacent
merkha,pashta,36,0.02254227,0.02977667,1,35,36.0,140.043012,0.257064,deuteronomy,explore_k3_7_edges20,core_adjacent
geresh,mahapakh,35,0.14285714,0.06692161,0,35,inf,9.2939,3.765911,deuteronomy,explore_k3_7_edges20,core_adjacent
munah,mahapakh,35,0.02046784,0.06692161,3,32,11.66666667,64.867629,0.53956,deuteronomy,explore_k3_7_edges20,core_adjacent
meteg,atnah,34,0.01960784,0.0372807,103,-69,0.33009709,114.702836,0.296418,deuteronomy,explore_k3_7_edges20,core_adjacent
meteg,meteg,32,0.01845444,0.01818182,32,0,1.0,221.35635,0.144563,deuteronomy,explore_k3_7_edges20,core_adjacent
meteg,qadma,31,0.01787774,0.08115183,19,12,1.63157895,48.04439,0.645237,deuteronomy,explore_k3_7_edges20,core_adjacent
zaqef_gadol,merkha,31,0.44285714,0.0194846,0,31,inf,8.077899,3.837631,deuteronomy,explore_k3_7_edges20,core_adjacent
zaqef_qatan,zaqef_gadol,31,0.02446725,0.46268657,0,31,inf,6.157177,5.034775,deuteronomy,explore_k3_7_edges20,core_adjacent
revia,munah,29,0.06236559,0.01762918,269,-240,0.10780669,55.481613,0.522696,deuteronomy,explore_k3_7_edges20,core_adjacent
sof_pasuq,telisha_qetana,29,0.03310502,0.28712871,0,29,inf,6.41735,4.519,deuteronomy,explore_k3_7_edges20,core_adjacent
geresh,darga,28,0.11428571,0.1443299,0,28,inf,3.44745,8.121944,deuteronomy,explore_k3_7_edges20,core_adjacent
sof_pasuq,darga,27,0.03082192,0.13917526,0,27,inf,12.326394,2.190422,deuteronomy,explore_k3_7_edges20,core_adjacent
sof_pasuq,tevir,27,0.03082192,0.05672269,0,27,inf,30.244143,0.892735,deuteronomy,explore_k3_7_edges20,core_adjacent
zaqef_qatan,mahapakh,25,0.01973165,0.04780115,0,25,inf,48.06274,0.520153,deuteronomy,explore_k3_7_edges20,core_adjacent
zaqef_qatan,darga,25,0.01973165,0.12886598,0,25,inf,17.828244,1.402269,deuteronomy,explore_k3_7_edges20,core_adjacent
darga,meteg,23,0.11004785,0.01306818,22,1,1.04545455,26.680206,0.862062,deuteronomy,explore_k3_7_edges20,core_adjacent
atnah,darga,23,0.0265896,0.1185567,0,23,inf,12.171611,1.889643,deuteronomy,explore_k3_7_edges20,core_adjacent
meteg,darga,22,0.01268743,0.11340206,23,-1,0.95652174,24.399507,0.901658,deuteronomy,explore_k3_7_edges20,core_adjacent
zaqef_qatan,qadma,22,0.01736385,0.05759162,11,11,2.0,35.105099,0.62669,deuteronomy,explore_k3_7_edges20,core_adjacent
zaqef_gadol,tipeha,21,0.3,0.01132686,0,21,inf,9.413215,2.230906,deuteronomy,explore_k3_7_edges20,core_adjacent
geresh,meteg,20,0.08163265,0.01136364,18,2,1.11111111,31.27584,0.639471,deuteronomy,explore_k3_7_edges20,core_adjacent
darga,munah,20,0.09569378,0.01215805,2,18,10.0,24.936897,0.802024,deuteronomy,explore_k3_7_edges20,core_adjacent
