taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,munah,171,0.1875,deuteronomy,explore_k3_7_edges20,core_projected
atnah,2,merkha,146,0.16008772,deuteronomy,explore_k3_7_edges20,core_projected
atnah,3,pashta,107,0.11732456,deuteronomy,explore_k3_7_edges20,core_projected
atnah,4,meteg,105,0.11513158,deuteronomy,explore_k3_7_edges20,core_projected
atnah,5,mahapakh,104,0.11403509,deuteronomy,explore_k3_7_edges20,core_projected
atnah,6,tipeha,89,0.09758772,deuteronomy,explore_k3_7_edges20,core_projected
atnah,7,qadma,57,0.0625,deuteronomy,explore_k3_7_edges20,core_projected
atnah,8,revia,44,0.04824561,deuteronomy,explore_k3_7_edges20,core_projected
atnah,9,darga,28,0.03070175,deuteronomy,explore_k3_7_edges20,core_projected
atnah,10,telisha_qetana,17,0.01864035,deuteronomy,explore_k3_7_edges20,core_projected
atnah,11,tevir,16,0.01754386,deuteronomy,explore_k3_7_edges20,core_projected
atnah,12,zaqef_gadol,14,0.01535088,deuteronomy,explore_k3_7_edges20,core_projected
atnah,13,geresh,5,0.00548246,deuteronomy,explore_k3_7_edges20,core_projected
atnah,14,zaqef_qatan,5,0.00548246,deuteronomy,explore_k3_7_edges20,core_projected
atnah,15,sof_pasuq,4,0.00438596,deuteronomy,explore_k3_7_edges20,core_projected
darga,1,tevir,161,0.77033493,deuteronomy,explore_k3_7_edges20,core_projected
darga,2,meteg,23,0.11004785,deuteronomy,explore_k3_7_edges20,core_projected
darga,3,munah,20,0.09569378,deuteronomy,explore_k3_7_edges20,core_projected
darga,4,paseq,2,0.00956938,deuteronomy,explore_k3_7_edges20,core_projected
darga,5,darga,1,0.00478469,deuteronomy,explore_k3_7_edges20,core_projected
darga,6,tipeha,1,0.00478469,deuteronomy,explore_k3_7_edges20,core_projected
darga,7,merkha,1,0.00478469,deuteronomy,explore_k3_7_edges20,core_projected
geresh,1,munah,70,0.28571429,deuteronomy,explore_k3_7_edges20,core_projected
geresh,2,revia,69,0.28163265,deuteronomy,explore_k3_7_edges20,core_projected
geresh,3,mahapakh,35,0.14285714,deuteronomy,explore_k3_7_edges20,core_projected
geresh,4,darga,28,0.11428571,deuteronomy,explore_k3_7_edges20,core_projected
geresh,5,meteg,20,0.08163265,deuteronomy,explore_k3_7_edges20,core_projected
geresh,6,merkha,11,0.04489796,deuteronomy,explore_k3_7_edges20,core_projected
geresh,7,qadma,9,0.03673469,deuteronomy,explore_k3_7_edges20,core_projected
