current,next,observed_count,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,book,run_label,stream_type
atnah,gershayim,25,6.8,2.50301024,13,7.271245,True,0.00398406,0,250,deuteronomy,explore_k3_7_edges20,full
revia,yetiv,23,2.312,1.56218362,9,13.243001,True,0.00398406,0,250,deuteronomy,explore_k3_7_edges20,full
zaqef_gadol,tipeha,21,8.964,2.67569456,15,4.498271,True,0.00398406,0,250,deuteronomy,explore_k3_7_edges20,full
atnah,darga,23,12.312,3.54413595,19,3.015686,True,0.00796813,1,250,deuteronomy,explore_k3_7_edges20,full
atnah,revia,44,31.612,5.34788327,26,2.316431,True,0.01593625,3,250,deuteronomy,explore_k3_7_edges20,full
sof_pasuq,merkha,120,104.828,9.17863855,44,1.652968,True,0.05577689,13,250,deuteronomy,explore_k3_7_edges20,full
zaqef_qatan,darga,25,18.42,4.18493185,20,1.572308,True,0.07569721,18,250,deuteronomy,explore_k3_7_edges20,full
sof_pasuq,meteg,124,116.936,10.45606144,50,0.675589,True,0.23505976,58,250,deuteronomy,explore_k3_7_edges20,full
mahapakh,meteg,76,70.4,7.88929426,38,0.709823,True,0.27888446,69,250,deuteronomy,explore_k3_7_edges20,full
meteg,pashta,148,150.256,10.78925838,49,-0.209097,True,0.58167331,145,250,deuteronomy,explore_k3_7_edges20,full
darga,meteg,23,25.612,4.72427041,24,-0.55289,True,0.7250996,181,250,deuteronomy,explore_k3_7_edges20,full
revia,meteg,58,62.908,7.44750949,37,-0.659012,True,0.77689243,194,250,deuteronomy,explore_k3_7_edges20,full
qadma,merkha,44,48.288,6.55506916,34,-0.65415,True,0.78087649,195,250,deuteronomy,explore_k3_7_edges20,full
atnah,meteg,103,113.308,10.42650392,47,-0.988634,True,0.84860558,212,250,deuteronomy,explore_k3_7_edges20,full
meteg,darga,22,25.792,4.79925697,25,-0.790122,True,0.85258964,213,250,deuteronomy,explore_k3_7_edges20,full
sof_pasuq,tevir,27,31.628,4.95295295,27,-0.934392,True,0.85657371,214,250,deuteronomy,explore_k3_7_edges20,full
darga,munah,20,25.788,4.92423072,27,-1.175412,True,0.92828685,232,250,deuteronomy,explore_k3_7_edges20,full
geresh,meteg,20,29.688,5.23874353,26,-1.849298,True,0.98007968,245,250,deuteronomy,explore_k3_7_edges20,full
meteg,tevir,37,59.092,7.41833288,38,-2.978028,True,0.99601594,249,250,deuteronomy,explore_k3_7_edges20,full
meteg,zaqef_qatan,110,158.204,10.60472654,48,-4.54552,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
munah,meteg,108,223.568,12.61848965,55,-9.158624,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
meteg,tipeha,101,228.256,12.70859937,57,-10.013377,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
meteg,merkha,93,196.364,12.74146316,57,-8.112412,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
atnah,tipeha,89,114.78,9.5322113,44,-2.704514,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
zaqef_qatan,meteg,81,157.952,11.38261621,50,-6.760484,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
zaqef_qatan,munah,68,162.036,11.37189447,53,-8.269159,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
pashta,meteg,63,149.708,11.34626312,53,-7.641987,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
meteg,munah,58,223.3,12.28354762,56,-13.457024,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
sof_pasuq,pashta,55,79.936,8.26153228,42,-3.018326,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
sof_pasuq,tipeha,49,120.876,9.78958466,49,-7.342089,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
meteg,mahapakh,47,71.176,7.89190424,39,-3.063392,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
zaqef_qatan,pashta,42,108.04,9.37560708,46,-7.043811,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
meteg,revia,40,63.328,7.04406783,34,-3.311723,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
munah,munah,40,225.632,13.24046129,60,-14.020055,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
merkha,pashta,36,133.432,9.98942091,47,-9.753518,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
munah,mahapakh,35,70.656,7.54116308,40,-4.728183,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
meteg,atnah,34,112.432,10.58667496,50,-7.408558,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
meteg,meteg,32,219.868,13.33332992,61,-14.090104,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
meteg,qadma,31,54.144,6.87256814,34,-3.367591,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
revia,munah,29,62.792,7.25307967,38,-4.658986,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
zaqef_qatan,mahapakh,25,51.324,6.98557205,36,-3.768338,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
zaqef_qatan,qadma,22,39.28,6.06735951,32,-2.848026,True,1.0,250,250,deuteronomy,explore_k3_7_edges20,full
