taam,rank,predecessor,count,prob,book,run_label,stream_type
atnah,1,tipeha,513,0.5625,deuteronomy,explore_k3_7_edges20,full
atnah,2,munah,360,0.39473684,deuteronomy,explore_k3_7_edges20,full
atnah,3,meteg,34,0.0372807,deuteronomy,explore_k3_7_edges20,full
atnah,4,merkha,3,0.00328947,deuteronomy,explore_k3_7_edges20,full
atnah,5,qadma,2,0.00219298,deuteronomy,explore_k3_7_edges20,full
darga,1,qadma,50,0.23923445,deuteronomy,explore_k3_7_edges20,full
darga,2,geresh,28,0.13397129,deuteronomy,explore_k3_7_edges20,full
darga,3,sof_pasuq,27,0.1291866,deuteronomy,explore_k3_7_edges20,full
darga,4,zaqef_qatan,25,0.11961722,deuteronomy,explore_k3_7_edges20,full
darga,5,atnah,23,0.11004785,deuteronomy,explore_k3_7_edges20,full
darga,6,meteg,22,0.10526316,deuteronomy,explore_k3_7_edges20,full
darga,7,gershayim,13,0.06220096,deuteronomy,explore_k3_7_edges20,full
darga,8,revia,12,0.05741627,deuteronomy,explore_k3_7_edges20,full
darga,9,munah,2,0.00956938,deuteronomy,explore_k3_7_edges20,full
darga,10,tevir,2,0.00956938,deuteronomy,explore_k3_7_edges20,full
darga,11,zaqef_gadol,2,0.00956938,deuteronomy,explore_k3_7_edges20,full
darga,12,segol,1,0.00478469,deuteronomy,explore_k3_7_edges20,full
darga,13,darga,1,0.00478469,deuteronomy,explore_k3_7_edges20,full
darga,14,telisha_gedola,1,0.00478469,deuteronomy,explore_k3_7_edges20,full
geresh,1,qadma,202,0.8244898,deuteronomy,explore_k3_7_edges20,full
geresh,2,meteg,18,0.07346939,deuteronomy,explore_k3_7_edges20,full
geresh,3,sof_pasuq,5,0.02040816,deuteronomy,explore_k3_7_edges20,full
geresh,4,atnah,5,0.02040816,deuteronomy,explore_k3_7_edges20,full
geresh,5,revia,5,0.02040816,deuteronomy,explore_k3_7_edges20,full
geresh,6,munah,3,0.0122449,deuteronomy,explore_k3_7_edges20,full
geresh,7,paseq,2,0.00816327,deuteronomy,explore_k3_7_edges20,full
geresh,8,tipeha,1,0.00408163,deuteronomy,explore_k3_7_edges20,full
geresh,9,pashta,1,0.00408163,deuteronomy,explore_k3_7_edges20,full
geresh,10,zaqef_qatan,1,0.00408163,deuteronomy,explore_k3_7_edges20,full
geresh,11,pazer,1,0.00408163,deuteronomy,explore_k3_7_edges20,full
geresh,12,segol,1,0.00408163,deuteronomy,explore_k3_7_edges20,full
gershayim,1,sof_pasuq,34,0.31192661,deuteronomy,explore_k3_7_edges20,full
gershayim,2,meteg,30,0.27522936,deuteronomy,explore_k3_7_edges20,full
gershayim,3,atnah,25,0.2293578,deuteronomy,explore_k3_7_edges20,full
gershayim,4,munah,10,0.09174312,deuteronomy,explore_k3_7_edges20,full
gershayim,5,revia,3,0.02752294,deuteronomy,explore_k3_7_edges20,full
gershayim,6,segol,3,0.02752294,deuteronomy,explore_k3_7_edges20,full
gershayim,7,telisha_gedola,3,0.02752294,deuteronomy,explore_k3_7_edges20,full
gershayim,8,pashta,1,0.00917431,deuteronomy,explore_k3_7_edges20,full
mahapakh,1,qadma,101,0.17626527,deuteronomy,explore_k3_7_edges20,full
mahapakh,2,revia,95,0.16579407,deuteronomy,explore_k3_7_edges20,full
mahapakh,3,atnah,91,0.15881326,deuteronomy,explore_k3_7_edges20,full
mahapakh,4,sof_pasuq,78,0.13612565,deuteronomy,explore_k3_7_edges20,full
mahapakh,5,meteg,47,0.08202443,deuteronomy,explore_k3_7_edges20,full
mahapakh,6,geresh,35,0.06108202,deuteronomy,explore_k3_7_edges20,full
mahapakh,7,munah,35,0.06108202,deuteronomy,explore_k3_7_edges20,full
mahapakh,8,gershayim,35,0.06108202,deuteronomy,explore_k3_7_edges20,full
mahapakh,9,zaqef_qatan,25,0.04363002,deuteronomy,explore_k3_7_edges20,full
mahapakh,10,pashta,15,0.02617801,deuteronomy,explore_k3_7_edges20,full
mahapakh,11,segol,10,0.01745201,deuteronomy,explore_k3_7_edges20,full
mahapakh,12,telisha_gedola,4,0.0069808,deuteronomy,explore_k3_7_edges20,full
mahapakh,13,pazer,1,0.0017452,deuteronomy,explore_k3_7_edges20,full
mahapakh,14,telisha_qetana,1,0.0017452,deuteronomy,explore_k3_7_edges20,full
merkha,1,zaqef_qatan,416,0.2601626,deuteronomy,explore_k3_7_edges20,full
merkha,2,tipeha,374,0.23389619,deuteronomy,explore_k3_7_edges20,full
merkha,3,tevir,318,0.1988743,deuteronomy,explore_k3_7_edges20,full
