source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
merkha,tipeha,985,0.61601001,0.5309973,374,611,2.63368984,209.443934,4.702929,deuteronomy,explore_k3_7_edges20,core_projected
meteg,sof_pasuq,944,0.52619844,0.98951782,134,810,7.04477612,120.84988,7.811344,deuteronomy,explore_k3_7_edges20,core_projected
munah,zaqef_qatan,790,0.43598234,0.61098221,79,711,10.0,165.436803,4.775237,deuteronomy,explore_k3_7_edges20,core_projected
tipeha,meteg,593,0.31967655,0.33054627,101,492,5.87128713,234.985878,2.523556,deuteronomy,explore_k3_7_edges20,core_projected
pashta,munah,568,0.46633826,0.31363887,10,558,56.8,155.754696,3.64676,deuteronomy,explore_k3_7_edges20,core_projected
tipeha,atnah,513,0.27654987,0.5625,89,424,5.76404494,119.457704,4.294407,deuteronomy,explore_k3_7_edges20,core_projected
mahapakh,pashta,487,0.84991274,0.3998358,16,471,30.4375,49.280751,9.882155,deuteronomy,explore_k3_7_edges20,core_projected
zaqef_qatan,tipeha,464,0.35885538,0.25013477,0,464,inf,169.362731,2.739682,deuteronomy,explore_k3_7_edges20,core_projected
merkha,meteg,436,0.27267042,0.24303233,97,339,4.49484536,202.55656,2.152485,deuteronomy,explore_k3_7_edges20,core_projected
zaqef_qatan,merkha,417,0.3225058,0.26078799,0,417,inf,145.989761,2.856365,deuteronomy,explore_k3_7_edges20,core_projected
tipeha,merkha,374,0.20161725,0.23389619,985,-611,0.37969543,209.443934,1.785681,deuteronomy,explore_k3_7_edges20,core_projected
tipeha,munah,369,0.19892183,0.20375483,1,368,369.0,237.212611,1.555567,deuteronomy,explore_k3_7_edges20,core_projected
pashta,zaqef_qatan,364,0.29885057,0.28151585,42,322,8.66666667,111.204208,3.273257,deuteronomy,explore_k3_7_edges20,core_projected
munah,atnah,360,0.1986755,0.39473684,171,189,2.10526316,116.688603,3.085134,deuteronomy,explore_k3_7_edges20,core_projected
tevir,merkha,318,0.66666667,0.1988743,112,206,2.83928571,53.857012,5.904524,deuteronomy,explore_k3_7_edges20,core_projected
munah,revia,272,0.15011038,0.53125,60,212,4.53333333,65.509391,4.152076,deuteronomy,explore_k3_7_edges20,core_projected
sof_pasuq,munah,239,0.25078699,0.13197129,0,239,inf,121.86718,1.961151,deuteronomy,explore_k3_7_edges20,core_projected
qadma,geresh,202,0.45909091,0.8244898,9,193,22.44444444,7.611919,26.537328,deuteronomy,explore_k3_7_edges20,core_projected
pashta,pashta,194,0.1592775,0.1592775,194,0,1.0,104.753848,1.851961,deuteronomy,explore_k3_7_edges20,core_projected
atnah,munah,171,0.1875,0.09442297,360,-189,0.475,116.624206,1.466248,deuteronomy,explore_k3_7_edges20,core_projected
darga,tevir,161,0.77033493,0.33752621,2,159,80.5,7.039472,22.871034,deuteronomy,explore_k3_7_edges20,core_projected
meteg,pashta,148,0.08249721,0.12151067,63,85,2.34920635,154.292614,0.959216,deuteronomy,explore_k3_7_edges20,core_projected
atnah,merkha,146,0.16008772,0.09130707,3,143,48.66666667,102.971897,1.417863,deuteronomy,explore_k3_7_edges20,core_projected
tevir,tipeha,139,0.29140461,0.07493261,0,139,inf,62.479523,2.224729,deuteronomy,explore_k3_7_edges20,core_projected
sof_pasuq,meteg,134,0.1406086,0.07469342,944,-810,0.14194915,120.723203,1.109977,deuteronomy,explore_k3_7_edges20,core_projected
revia,pashta,127,0.24804688,0.10426929,0,127,inf,44.034458,2.884105,deuteronomy,explore_k3_7_edges20,core_projected
sof_pasuq,merkha,121,0.12696747,0.0756723,3,118,40.33333333,107.601116,1.124524,deuteronomy,explore_k3_7_edges20,core_projected
munah,meteg,116,0.06401766,0.06465998,78,38,1.48717949,229.538766,0.505361,deuteronomy,explore_k3_7_edges20,core_projected
merkha,tevir,112,0.07004378,0.23480084,318,-206,0.35220126,53.857012,2.079581,deuteronomy,explore_k3_7_edges20,core_projected
meteg,zaqef_qatan,110,0.0613155,0.08507347,87,23,1.26436782,163.793391,0.671578,deuteronomy,explore_k3_7_edges20,core_projected
telisha_qetana,qadma,109,0.92372881,0.24772727,0,109,inf,3.666149,29.731471,deuteronomy,explore_k3_7_edges20,core_projected
atnah,pashta,107,0.11732456,0.08784893,0,107,inf,78.436379,1.364163,deuteronomy,explore_k3_7_edges20,core_projected
atnah,meteg,105,0.11513158,0.05852843,34,71,3.08823529,115.529445,0.908859,deuteronomy,explore_k3_7_edges20,core_projected
atnah,mahapakh,104,0.11403509,0.18150087,0,104,inf,36.899873,2.818438,deuteronomy,explore_k3_7_edges20,core_projected
qadma,mahapakh,101,0.22954545,0.17626527,1,100,101.0,17.80257,5.673338,deuteronomy,explore_k3_7_edges20,core_projected
meteg,tipeha,101,0.05629877,0.05444744,593,-492,0.1703204,234.985878,0.429813,deuteronomy,explore_k3_7_edges20,core_projected
revia,mahapakh,99,0.19335938,0.17277487,0,99,inf,20.715718,4.77898,deuteronomy,explore_k3_7_edges20,core_projected
meteg,merkha,97,0.05406912,0.06066291,436,-339,0.22247706,202.55656,0.478879,deuteronomy,explore_k3_7_edges20,core_projected
atnah,tipeha,89,0.09758772,0.04797844,513,-424,0.17348928,119.457704,0.745034,deuteronomy,explore_k3_7_edges20,core_projected
sof_pasuq,qadma,87,0.09129066,0.19772727,0,87,inf,29.608812,2.938314,deuteronomy,explore_k3_7_edges20,core_projected
zaqef_qatan,meteg,87,0.06728538,0.04849498,110,-23,0.79090909,163.793391,0.531157,deuteronomy,explore_k3_7_edges20,core_projected
sof_pasuq,mahapakh,86,0.09024134,0.15008726,0,86,inf,38.558749,2.230363,deuteronomy,explore_k3_7_edges20,core_projected
munah,munah,80,0.04415011,0.04417449,80,0,1.0,231.713882,0.345253,deuteronomy,explore_k3_7_edges20,core_projected
zaqef_qatan,munah,79,0.06109822,0.04362231,790,-711,0.1,165.345502,0.477787,deuteronomy,explore_k3_7_edges20,core_projected
meteg,munah,78,0.04347826,0.04307013,116,-38,0.67241379,229.412089,0.34,deuteronomy,explore_k3_7_edges20,core_projected
mahapakh,meteg,76,0.13263525,0.04236343,57,19,1.33333333,72.585934,1.047035,deuteronomy,explore_k3_7_edges20,core_projected
geresh,munah,70,0.28571429,0.03865268,4,66,17.5,31.329968,2.234283,deuteronomy,explore_k3_7_edges20,core_projected
geresh,revia,69,0.28163265,0.13476562,5,64,13.8,8.857506,7.790003,deuteronomy,explore_k3_7_edges20,core_projected
revia,qadma,68,0.1328125,0.15454545,0,68,inf,15.907358,4.274751,deuteronomy,explore_k3_7_edges20,core_projected
zaqef_qatan,tevir,68,0.05259087,0.14255765,0,68,inf,43.550417,1.561409,deuteronomy,explore_k3_7_edges20,core_projected
munah,paseq,66,0.03642384,0.80487805,54,12,1.22222222,10.491738,6.290664,deuteronomy,explore_k3_7_edges20,core_projected
sof_pasuq,revia,66,0.06925498,0.12890625,2,64,33.0,34.453891,1.915604,deuteronomy,explore_k3_7_edges20,core_projected
pashta,meteg,63,0.05172414,0.03511706,148,-85,0.42567568,154.292614,0.408315,deuteronomy,explore_k3_7_edges20,core_projected
revia,meteg,62,0.12109375,0.03455964,41,21,1.51219512,64.858636,0.955925,deuteronomy,explore_k3_7_edges20,core_projected
revia,munah,60,0.1171875,0.03313087,272,-212,0.22058824,65.473238,0.916405,deuteronomy,explore_k3_7_edges20,core_projected
atnah,qadma,57,0.0625,0.12954545,2,55,28.5,28.334981,2.011648,deuteronomy,explore_k3_7_edges20,core_projected
meteg,mahapakh,57,0.03177258,0.09947644,76,-19,0.75,72.585934,0.785276,deuteronomy,explore_k3_7_edges20,core_projected
sof_pasuq,pashta,55,0.05771249,0.04515599,0,55,inf,81.962576,0.671038,deuteronomy,explore_k3_7_edges20,core_projected
paseq,munah,54,0.65853659,0.02981778,66,-12,0.81818182,10.485948,5.149749,deuteronomy,explore_k3_7_edges20,core_projected
qadma,darga,50,0.11363636,0.23923445,0,50,inf,6.493433,7.700087,deuteronomy,explore_k3_7_edges20,core_projected
sof_pasuq,tipeha,49,0.05141658,0.02641509,0,49,inf,124.828061,0.39254,deuteronomy,explore_k3_7_edges20,core_projected
munah,mahapakh,47,0.02593819,0.08202443,3,44,15.66666667,73.314221,0.641076,deuteronomy,explore_k3_7_edges20,core_projected
revia,tevir,47,0.09179688,0.09853249,0,47,inf,17.245022,2.725424,deuteronomy,explore_k3_7_edges20,core_projected
meteg,qadma,45,0.02508361,0.10227273,19,26,2.36842105,55.73789,0.80735,deuteronomy,explore_k3_7_edges20,core_projected
qadma,merkha,44,0.1,0.0275172,1,43,44.0,49.679424,0.885679,deuteronomy,explore_k3_7_edges20,core_projected
atnah,revia,44,0.04824561,0.0859375,0,44,inf,32.971614,1.334481,deuteronomy,explore_k3_7_edges20,core_projected
zaqef_qatan,pashta,42,0.0324826,0.03448276,364,-322,0.11538462,111.204208,0.377684,deuteronomy,explore_k3_7_edges20,core_projected
meteg,revia,41,0.02285396,0.08007812,62,-21,0.66129032,64.858636,0.632144,deuteronomy,explore_k3_7_edges20,core_projected
meteg,tevir,37,0.0206243,0.07756813,13,24,2.84615385,60.42494,0.61233,deuteronomy,explore_k3_7_edges20,core_projected
merkha,pashta,37,0.02313946,0.03037767,1,36,37.0,137.521678,0.269048,deuteronomy,explore_k3_7_edges20,core_projected
sof_pasuq,telisha_qetana,36,0.03777545,0.30508475,0,36,inf,7.940545,4.533694,deuteronomy,explore_k3_7_edges20,core_projected
meteg,meteg,35,0.01950948,0.01950948,35,0,1.0,227.258579,0.15401,deuteronomy,explore_k3_7_edges20,core_projected
geresh,mahapakh,35,0.14285714,0.06108202,0,35,inf,9.912795,3.53079,deuteronomy,explore_k3_7_edges20,core_projected
meteg,atnah,34,0.01895206,0.0372807,105,-71,0.32380952,115.529445,0.294297,deuteronomy,explore_k3_7_edges20,core_projected
zaqef_gadol,merkha,31,0.44285714,0.01938712,0,31,inf,7.903545,3.922291,deuteronomy,explore_k3_7_edges20,core_projected
zaqef_qatan,zaqef_gadol,31,0.02397525,0.44285714,0,31,inf,6.391046,4.850536,deuteronomy,explore_k3_7_edges20,core_projected
sof_pasuq,darga,29,0.03043022,0.13875598,0,29,inf,14.064186,2.061975,deuteronomy,explore_k3_7_edges20,core_projected
geresh,darga,28,0.11428571,0.13397129,0,28,inf,3.615662,7.744087,deuteronomy,explore_k3_7_edges20,core_projected
atnah,darga,28,0.03070175,0.13397129,0,28,inf,13.459116,2.080374,deuteronomy,explore_k3_7_edges20,core_projected
sof_pasuq,tevir,27,0.02833158,0.05660377,0,27,inf,32.098644,0.841157,deuteronomy,explore_k3_7_edges20,core_projected
zaqef_qatan,qadma,26,0.02010828,0.05909091,11,15,2.36363636,40.172292,0.647212,deuteronomy,explore_k3_7_edges20,core_projected
zaqef_qatan,mahapakh,26,0.02010828,0.04537522,0,26,inf,52.31528,0.496987,deuteronomy,explore_k3_7_edges20,core_projected
meteg,darga,25,0.01393534,0.11961722,23,2,1.08695652,26.475498,0.944269,deuteronomy,explore_k3_7_edges20,core_projected
zaqef_qatan,darga,25,0.01933488,0.11961722,0,25,inf,19.081839,1.310146,deuteronomy,explore_k3_7_edges20,core_projected
darga,meteg,23,0.11004785,0.01282051,25,-2,0.92,26.475498,0.868728,deuteronomy,explore_k3_7_edges20,core_projected
munah,telisha_qetana,23,0.01269316,0.19491525,0,23,inf,15.097868,1.523394,deuteronomy,explore_k3_7_edges20,core_projected
munah,qadma,21,0.0115894,0.04772727,8,13,2.625,56.297133,0.373021,deuteronomy,explore_k3_7_edges20,core_projected
zaqef_gadol,tipeha,21,0.3,0.01132075,0,21,inf,9.168903,2.29035,deuteronomy,explore_k3_7_edges20,core_projected
meteg,telisha_qetana,20,0.01114827,0.16949153,4,16,5.0,14.947889,1.337982,deuteronomy,explore_k3_7_edges20,core_projected
geresh,meteg,20,0.08163265,0.01114827,18,2,1.11111111,31.035871,0.644416,deuteronomy,explore_k3_7_edges20,core_projected
darga,munah,20,0.09569378,0.01104362,7,13,2.85714286,26.72638,0.748324,deuteronomy,explore_k3_7_edges20,core_projected
