source,target,count,prob_given_source,target_predecessor_share,reverse_count,asymmetry_count,asymmetry_ratio,expected_independent,lift,book,run_label,stream_type
meteg,sof_pasuq,1529,0.56734694,0.99934641,143,1386,10.69230769,198.133199,7.717031,genesis,explore_k3_7_edges20,full
merkha,tipeha,1472,0.61129568,0.49578983,629,843,2.34022258,343.537168,4.284835,genesis,explore_k3_7_edges20,full
munah,zaqef_qatan,1159,0.48251457,0.61846318,112,1047,10.34821429,216.296574,5.358384,genesis,explore_k3_7_edges20,full
tipeha,meteg,937,0.31548822,0.34768089,194,743,4.82989691,384.611504,2.436225,genesis,explore_k3_7_edges20,full
tipeha,atnah,808,0.27205387,0.55115962,213,595,3.79342723,209.217241,3.862014,genesis,explore_k3_7_edges20,full
merkha,meteg,747,0.31021595,0.27717996,156,591,4.78846154,311.833165,2.395512,genesis,explore_k3_7_edges20,full
pashta,munah,735,0.43209877,0.305995,0,735,inf,196.328961,3.743717,genesis,explore_k3_7_edges20,full
zaqef_qatan,tipeha,719,0.38367129,0.24216908,0,719,inf,267.354092,2.689317,genesis,explore_k3_7_edges20,full
mahapakh,pashta,702,0.88190955,0.41269841,14,688,50.14285714,65.061554,10.789782,genesis,explore_k3_7_edges20,full
tipeha,merkha,629,0.21178451,0.26121262,1472,-843,0.42730978,343.652876,1.830335,genesis,explore_k3_7_edges20,full
tipeha,munah,593,0.1996633,0.2468776,1,592,593.0,342.796598,1.729889,genesis,explore_k3_7_edges20,full
zaqef_qatan,merkha,579,0.30896478,0.2404485,0,579,inf,216.836865,2.67021,genesis,explore_k3_7_edges20,full
munah,atnah,575,0.23938385,0.39222374,221,354,2.60180995,169.205324,3.398238,genesis,explore_k3_7_edges20,full
pashta,zaqef_qatan,551,0.3239271,0.29402348,65,486,8.47692308,153.172553,3.59725,genesis,explore_k3_7_edges20,full
tevir,merkha,378,0.60674157,0.15697674,160,218,2.3625,72.086108,5.243729,genesis,explore_k3_7_edges20,full
munah,revia,307,0.12781016,0.50327869,24,283,12.79166667,70.406035,4.360422,genesis,explore_k3_7_edges20,full
pashta,pashta,297,0.17460317,0.17460317,297,0,1.0,139.032291,2.136194,genesis,explore_k3_7_edges20,full
atnah,merkha,296,0.20190996,0.12292359,0,296,inf,169.627985,1.744995,genesis,explore_k3_7_edges20,full
sof_pasuq,munah,284,0.18574232,0.1182348,0,284,inf,176.476767,1.609277,genesis,explore_k3_7_edges20,full
atnah,munah,221,0.15075034,0.09200666,575,-354,0.38434783,169.205324,1.306105,genesis,explore_k3_7_edges20,full
tevir,tipeha,218,0.34991974,0.0734254,0,218,inf,88.880256,2.452738,genesis,explore_k3_7_edges20,full
atnah,tipeha,213,0.14529332,0.07174133,808,-595,0.26361386,209.146797,1.018423,genesis,explore_k3_7_edges20,full
sof_pasuq,merkha,205,0.13407456,0.08513289,0,205,inf,176.917592,1.158732,genesis,explore_k3_7_edges20,full
darga,tevir,204,0.80632411,0.32744783,0,204,inf,7.573831,26.934849,genesis,explore_k3_7_edges20,full
qadma,geresh,200,0.43763676,0.81967213,7,193,28.57142857,5.358128,37.32647,genesis,explore_k3_7_edges20,full
meteg,tipeha,194,0.07198516,0.06534187,937,-743,0.20704376,384.482005,0.504575,genesis,explore_k3_7_edges20,full
meteg,pashta,191,0.07087199,0.11228689,93,98,2.05376344,220.277497,0.867088,genesis,explore_k3_7_edges20,full
revia,pashta,187,0.30655738,0.10993533,2,185,93.5,49.858729,3.750597,genesis,explore_k3_7_edges20,full
sof_pasuq,mahapakh,179,0.11706998,0.22487437,0,179,inf,58.482725,3.060733,genesis,explore_k3_7_edges20,full
merkha,tevir,160,0.06644518,0.25682183,378,-218,0.42328042,72.086108,2.219568,genesis,explore_k3_7_edges20,full
meteg,merkha,156,0.05788497,0.06478405,747,-591,0.20883534,311.833165,0.500268,genesis,explore_k3_7_edges20,full
sof_pasuq,qadma,153,0.1000654,0.33479212,0,153,inf,33.576138,4.556808,genesis,explore_k3_7_edges20,full
atnah,meteg,150,0.10231924,0.05565863,70,80,2.14285714,189.845274,0.790117,genesis,explore_k3_7_edges20,full
sof_pasuq,meteg,143,0.09352518,0.05306122,1529,-1386,0.09352518,198.0037,0.722209,genesis,explore_k3_7_edges20,full
revia,mahapakh,141,0.23114754,0.17713568,0,141,inf,23.331892,6.04323,genesis,explore_k3_7_edges20,full
zaqef_qatan,meteg,135,0.07203842,0.05009276,124,11,1.08870968,242.680794,0.556286,genesis,explore_k3_7_edges20,full
atnah,mahapakh,124,0.0845839,0.15577889,0,124,inf,56.073038,2.211401,genesis,explore_k3_7_edges20,full
meteg,zaqef_qatan,124,0.04601113,0.06616862,135,-11,0.91851852,242.680794,0.510959,genesis,explore_k3_7_edges20,full
qadma,mahapakh,121,0.26477024,0.15201005,0,121,inf,17.479794,6.922278,genesis,explore_k3_7_edges20,full
atnah,pashta,121,0.08253752,0.07113463,0,121,inf,119.82442,1.009811,genesis,explore_k3_7_edges20,full
munah,meteg,114,0.04746045,0.04230056,93,21,1.22580645,311.056172,0.366493,genesis,explore_k3_7_edges20,full
zaqef_qatan,munah,112,0.05976521,0.04662781,1159,-1047,0.09663503,216.296574,0.517808,genesis,explore_k3_7_edges20,full
sof_pasuq,tipeha,100,0.06540222,0.03368137,1,99,100.0,218.134688,0.458432,genesis,explore_k3_7_edges20,full
sof_pasuq,pashta,98,0.06409418,0.05761317,0,98,inf,124.973764,0.784165,genesis,explore_k3_7_edges20,full
meteg,munah,93,0.03450835,0.03871774,114,-21,0.81578947,311.056172,0.298981,genesis,explore_k3_7_edges20,full
pashta,meteg,93,0.05467372,0.03450835,191,-98,0.48691099,220.277497,0.422195,genesis,explore_k3_7_edges20,full
telisha_qetana,qadma,92,0.98924731,0.20131291,0,92,inf,2.042237,45.048634,genesis,explore_k3_7_edges20,full
meteg,meteg,87,0.032282,0.032282,87,0,1.0,348.999327,0.249284,genesis,explore_k3_7_edges20,full
zaqef_gadol,merkha,87,0.49431818,0.03612957,0,87,inf,20.364615,4.272116,genesis,explore_k3_7_edges20,full
mahapakh,meteg,87,0.10929648,0.032282,55,32,1.58181818,103.081063,0.843996,genesis,explore_k3_7_edges20,full
geresh,revia,83,0.34016393,0.13606557,1,82,83.0,7.151987,11.605167,genesis,explore_k3_7_edges20,full
zaqef_qatan,tevir,82,0.04375667,0.13162119,0,82,inf,56.100235,1.461669,genesis,explore_k3_7_edges20,full
sof_pasuq,revia,76,0.04970569,0.12459016,0,76,inf,44.817164,1.695779,genesis,explore_k3_7_edges20,full
munah,paseq,72,0.02997502,0.7826087,52,20,1.38461538,10.618615,6.780545,genesis,explore_k3_7_edges20,full
sof_pasuq,darga,70,0.04578156,0.27667984,0,70,inf,18.588102,3.76585,genesis,explore_k3_7_edges20,full
meteg,atnah,70,0.02597403,0.04774898,150,-80,0.46666667,189.845274,0.368721,genesis,explore_k3_7_edges20,full
atnah,qadma,69,0.04706685,0.15098468,0,69,inf,32.192687,2.143344,genesis,explore_k3_7_edges20,full
yetiv,munah,67,0.84810127,0.02789342,0,67,inf,9.118159,7.347975,genesis,explore_k3_7_edges20,full
revia,meteg,65,0.10655738,0.02411874,43,22,1.51162791,78.994282,0.822844,genesis,explore_k3_7_edges20,full
zaqef_qatan,pashta,65,0.03468517,0.03821282,551,-486,0.11796733,153.172553,0.424358,genesis,explore_k3_7_edges20,full
atnah,revia,63,0.04297408,0.10327869,0,63,inf,42.970544,1.466121,genesis,explore_k3_7_edges20,full
geresh,munah,61,0.25,0.0253955,1,60,61.0,28.162414,2.166007,genesis,explore_k3_7_edges20,full
zaqef_qatan,zaqef_gadol,60,0.03201708,0.34090909,0,60,inf,15.848542,3.785837,genesis,explore_k3_7_edges20,full
revia,qadma,56,0.09180328,0.12253829,0,56,inf,13.39532,4.180565,genesis,explore_k3_7_edges20,full
meteg,mahapakh,55,0.02040816,0.06909548,87,-32,0.63218391,103.081063,0.533561,genesis,explore_k3_7_edges20,full
atnah,zaqef_gadol,55,0.03751705,0.3125,0,55,inf,12.398059,4.436178,genesis,explore_k3_7_edges20,full
paseq,munah,52,0.56521739,0.02164863,72,-20,0.72222222,10.618615,4.89706,genesis,explore_k3_7_edges20,full
sof_pasuq,zaqef_gadol,50,0.03270111,0.28409091,0,50,inf,12.930854,3.866721,genesis,explore_k3_7_edges20,full
zaqef_gadol,tipeha,48,0.27272727,0.01616706,0,48,inf,25.109029,1.911663,genesis,explore_k3_7_edges20,full
atnah,tevir,46,0.0313779,0.07383628,0,46,inf,43.88631,1.048163,genesis,explore_k3_7_edges20,full
munah,zinor,44,0.01831807,0.61971831,38,6,1.15789474,8.194801,5.369258,genesis,explore_k3_7_edges20,full
qadma,darga,44,0.09628009,0.17391304,0,44,inf,5.555764,7.919703,genesis,explore_k3_7_edges20,full
