measure,value,count,share,cum_share,level,book,run_label
accent_count,21,19,0.01576763,0.97178423,verse,exodus,explore_ngram500
accent_count,22,11,0.00912863,0.98091286,verse,exodus,explore_ngram500
accent_count,23,8,0.006639,0.98755187,verse,exodus,explore_ngram500
accent_count,24,4,0.0033195,0.99087137,verse,exodus,explore_ngram500
accent_count,25,4,0.0033195,0.99419087,verse,exodus,explore_ngram500
accent_count,26,1,0.00082988,0.99502075,verse,exodus,explore_ngram500
accent_count,27,1,0.00082988,0.99585062,verse,exodus,explore_ngram500
accent_count,28,1,0.00082988,0.9966805,verse,exodus,explore_ngram500
accent_count,30,1,0.00082988,0.99751037,verse,exodus,explore_ngram500
accent_count,31,1,0.00082988,0.99834025,verse,exodus,explore_ngram500
accent_count,39,1,0.00082988,0.99917012,verse,exodus,explore_ngram500
accent_count,44,1,0.00082988,1.0,verse,exodus,explore_ngram500
word_count,1,7,0.00297872,0.00297872,major,exodus,explore_ngram500
word_count,2,92,0.03914894,0.04212766,major,exodus,explore_ngram500
word_count,3,201,0.08553191,0.12765957,major,exodus,explore_ngram500
word_count,4,294,0.12510638,0.25276596,major,exodus,explore_ngram500
word_count,5,351,0.1493617,0.40212766,major,exodus,explore_ngram500
word_count,6,254,0.10808511,0.51021277,major,exodus,explore_ngram500
word_count,7,258,0.10978723,0.62,major,exodus,explore_ngram500
word_count,8,212,0.09021277,0.71021277,major,exodus,explore_ngram500
word_count,9,164,0.06978723,0.78,major,exodus,explore_ngram500
word_count,10,140,0.05957447,0.83957447,major,exodus,explore_ngram500
word_count,11,114,0.04851064,0.88808511,major,exodus,explore_ngram500
word_count,12,64,0.02723404,0.91531915,major,exodus,explore_ngram500
word_count,13,59,0.02510638,0.94042553,major,exodus,explore_ngram500
word_count,14,44,0.0187234,0.95914894,major,exodus,explore_ngram500
word_count,15,22,0.0093617,0.96851064,major,exodus,explore_ngram500
word_count,16,28,0.01191489,0.98042553,major,exodus,explore_ngram500
word_count,17,15,0.00638298,0.98680851,major,exodus,explore_ngram500
word_count,18,7,0.00297872,0.98978723,major,exodus,explore_ngram500
word_count,19,10,0.00425532,0.99404255,major,exodus,explore_ngram500
word_count,20,5,0.00212766,0.99617021,major,exodus,explore_ngram500
word_count,21,2,0.00085106,0.99702128,major,exodus,explore_ngram500
word_count,23,2,0.00085106,0.99787234,major,exodus,explore_ngram500
word_count,24,1,0.00042553,0.99829787,major,exodus,explore_ngram500
word_count,25,1,0.00042553,0.9987234,major,exodus,explore_ngram500
word_count,26,2,0.00085106,0.99957447,major,exodus,explore_ngram500
word_count,31,1,0.00042553,1.0,major,exodus,explore_ngram500
pulse_count,2,2,0.00085106,0.00085106,major,exodus,explore_ngram500
pulse_count,3,10,0.00425532,0.00510638,major,exodus,explore_ngram500
pulse_count,4,17,0.00723404,0.01234043,major,exodus,explore_ngram500
pulse_count,5,51,0.02170213,0.03404255,major,exodus,explore_ngram500
pulse_count,6,80,0.03404255,0.06808511,major,exodus,explore_ngram500
pulse_count,7,104,0.04425532,0.11234043,major,exodus,explore_ngram500
pulse_count,8,124,0.05276596,0.16510638,major,exodus,explore_ngram500
pulse_count,9,135,0.05744681,0.22255319,major,exodus,explore_ngram500
pulse_count,10,138,0.0587234,0.2812766,major,exodus,explore_ngram500
pulse_count,11,145,0.06170213,0.34297872,major,exodus,explore_ngram500
pulse_count,12,139,0.05914894,0.40212766,major,exodus,explore_ngram500
pulse_count,13,135,0.05744681,0.45957447,major,exodus,explore_ngram500
pulse_count,14,121,0.05148936,0.51106383,major,exodus,explore_ngram500
pulse_count,15,107,0.04553191,0.55659574,major,exodus,explore_ngram500
pulse_count,16,107,0.04553191,0.60212766,major,exodus,explore_ngram500
pulse_count,17,106,0.04510638,0.64723404,major,exodus,explore_ngram500
pulse_count,18,90,0.03829787,0.68553191,major,exodus,explore_ngram500
pulse_count,19,91,0.0387234,0.72425532,major,exodus,explore_ngram500
pulse_count,20,87,0.03702128,0.7612766,major,exodus,explore_ngram500
pulse_count,21,71,0.03021277,0.79148936,major,exodus,explore_ngram500
pulse_count,22,69,0.0293617,0.82085106,major,exodus,explore_ngram500
pulse_count,23,45,0.01914894,0.84,major,exodus,explore_ngram500
pulse_count,24,57,0.02425532,0.86425532,major,exodus,explore_ngram500
pulse_count,25,41,0.01744681,0.88170213,major,exodus,explore_ngram500
pulse_count,26,36,0.01531915,0.89702128,major,exodus,explore_ngram500
pulse_count,27,27,0.01148936,0.90851064,major,exodus,explore_ngram500
pulse_count,28,31,0.01319149,0.92170213,major,exodus,explore_ngram500
pulse_count,29,22,0.0093617,0.93106383,major,exodus,explore_ngram500
pulse_count,30,18,0.00765957,0.9387234,major,exodus,explore_ngram500
pulse_count,31,21,0.00893617,0.94765957,major,exodus,explore_ngram500
pulse_count,32,17,0.00723404,0.95489362,major,exodus,explore_ngram500
pulse_count,33,13,0.00553191,0.96042553,major,exodus,explore_ngram500
pulse_count,34,12,0.00510638,0.96553191,major,exodus,explore_ngram500
pulse_count,35,11,0.00468085,0.97021277,major,exodus,explore_ngram500
pulse_count,36,8,0.00340426,0.97361702,major,exodus,explore_ngram500
pulse_count,37,10,0.00425532,0.97787234,major,exodus,explore_ngram500
pulse_count,38,8,0.00340426,0.9812766,major,exodus,explore_ngram500
pulse_count,39,15,0.00638298,0.98765957,major,exodus,explore_ngram500
pulse_count,40,7,0.00297872,0.9906383,major,exodus,explore_ngram500
pulse_count,41,2,0.00085106,0.99148936,major,exodus,explore_ngram500
pulse_count,42,4,0.00170213,0.99319149,major,exodus,explore_ngram500
pulse_count,43,2,0.00085106,0.99404255,major,exodus,explore_ngram500
pulse_count,44,1,0.00042553,0.99446809,major,exodus,explore_ngram500
pulse_count,45,2,0.00085106,0.99531915,major,exodus,explore_ngram500
pulse_count,46,1,0.00042553,0.99574468,major,exodus,explore_ngram500
pulse_count,48,1,0.00042553,0.99617021,major,exodus,explore_ngram500
pulse_count,49,1,0.00042553,0.99659574,major,exodus,explore_ngram500
pulse_count,51,1,0.00042553,0.99702128,major,exodus,explore_ngram500
pulse_count,52,3,0.0012766,0.99829787,major,exodus,explore_ngram500
pulse_count,53,1,0.00042553,0.9987234,major,exodus,explore_ngram500
pulse_count,54,1,0.00042553,0.99914894,major,exodus,explore_ngram500
pulse_count,60,1,0.00042553,0.99957447,major,exodus,explore_ngram500
pulse_count,69,1,0.00042553,1.0,major,exodus,explore_ngram500
accent_count,1,7,0.00297872,0.00297872,major,exodus,explore_ngram500
accent_count,2,143,0.06085106,0.06382979,major,exodus,explore_ngram500
accent_count,3,277,0.11787234,0.18170213,major,exodus,explore_ngram500
accent_count,4,397,0.16893617,0.3506383,major,exodus,explore_ngram500
accent_count,5,324,0.13787234,0.48851064,major,exodus,explore_ngram500
accent_count,6,292,0.12425532,0.61276596,major,exodus,explore_ngram500
accent_count,7,249,0.10595745,0.7187234,major,exodus,explore_ngram500
accent_count,8,190,0.08085106,0.79957447,major,exodus,explore_ngram500
accent_count,9,128,0.05446809,0.85404255,major,exodus,explore_ngram500
accent_count,10,99,0.04212766,0.89617021,major,exodus,explore_ngram500
accent_count,11,88,0.03744681,0.93361702,major,exodus,explore_ngram500
accent_count,12,49,0.02085106,0.95446809,major,exodus,explore_ngram500
accent_count,13,33,0.01404255,0.96851064,major,exodus,explore_ngram500
accent_count,14,35,0.01489362,0.98340426,major,exodus,explore_ngram500
accent_count,15,14,0.00595745,0.9893617,major,exodus,explore_ngram500
accent_count,16,7,0.00297872,0.99234043,major,exodus,explore_ngram500
accent_count,17,6,0.00255319,0.99489362,major,exodus,explore_ngram500
accent_count,18,5,0.00212766,0.99702128,major,exodus,explore_ngram500
accent_count,19,3,0.0012766,0.99829787,major,exodus,explore_ngram500
accent_count,21,1,0.00042553,0.9987234,major,exodus,explore_ngram500
accent_count,23,2,0.00085106,0.99957447,major,exodus,explore_ngram500
accent_count,24,1,0.00042553,1.0,major,exodus,explore_ngram500
word_count,1,290,0.06431581,0.06431581,minor,exodus,explore_ngram500
word_count,2,821,0.18208028,0.2463961,minor,exodus,explore_ngram500
word_count,3,1232,0.27323132,0.51962741,minor,exodus,explore_ngram500
word_count,4,979,0.21712131,0.73674872,minor,exodus,explore_ngram500
word_count,5,593,0.13151475,0.86826347,minor,exodus,explore_ngram500
word_count,6,289,0.06409403,0.93235751,minor,exodus,explore_ngram500
word_count,7,162,0.03592814,0.96828565,minor,exodus,explore_ngram500
word_count,8,63,0.01397206,0.98225771,minor,exodus,explore_ngram500
word_count,9,34,0.00754047,0.98979818,minor,exodus,explore_ngram500
word_count,10,22,0.00487913,0.99467731,minor,exodus,explore_ngram500
word_count,11,9,0.00199601,0.99667332,minor,exodus,explore_ngram500
word_count,12,6,0.00133067,0.99800399,minor,exodus,explore_ngram500
word_count,13,4,0.00088711,0.99889111,minor,exodus,explore_ngram500
word_count,14,4,0.00088711,0.99977822,minor,exodus,explore_ngram500
word_count,15,1,0.00022178,1.0,minor,exodus,explore_ngram500
pulse_count,1,35,0.00776225,0.00776225,minor,exodus,explore_ngram500
pulse_count,2,99,0.02195609,0.02971834,minor,exodus,explore_ngram500
pulse_count,3,186,0.04125083,0.07096917,minor,exodus,explore_ngram500
pulse_count,4,217,0.04812597,0.11909514,minor,exodus,explore_ngram500
pulse_count,5,428,0.09492127,0.21401641,minor,exodus,explore_ngram500
pulse_count,6,574,0.12730095,0.34131737,minor,exodus,explore_ngram500
pulse_count,7,623,0.13816811,0.47948547,minor,exodus,explore_ngram500
pulse_count,8,540,0.11976048,0.59924595,minor,exodus,explore_ngram500
pulse_count,9,446,0.09891328,0.69815924,minor,exodus,explore_ngram500
pulse_count,10,328,0.0727434,0.77090264,minor,exodus,explore_ngram500
pulse_count,11,279,0.06187625,0.83277889,minor,exodus,explore_ngram500
pulse_count,12,191,0.04235972,0.87513861,minor,exodus,explore_ngram500
pulse_count,13,138,0.03060546,0.90574407,minor,exodus,explore_ngram500
pulse_count,14,124,0.02750055,0.93324462,minor,exodus,explore_ngram500
pulse_count,15,79,0.01752051,0.95076514,minor,exodus,explore_ngram500
pulse_count,16,63,0.01397206,0.96473719,minor,exodus,explore_ngram500
pulse_count,17,41,0.00909293,0.97383012,minor,exodus,explore_ngram500
pulse_count,18,26,0.00576625,0.97959636,minor,exodus,explore_ngram500
pulse_count,19,18,0.00399202,0.98358838,minor,exodus,explore_ngram500
pulse_count,20,16,0.00354846,0.98713684,minor,exodus,explore_ngram500
pulse_count,21,16,0.00354846,0.9906853,minor,exodus,explore_ngram500
pulse_count,22,11,0.00243957,0.99312486,minor,exodus,explore_ngram500
pulse_count,23,6,0.00133067,0.99445553,minor,exodus,explore_ngram500
pulse_count,24,5,0.00110889,0.99556443,minor,exodus,explore_ngram500
pulse_count,25,7,0.00155245,0.99711688,minor,exodus,explore_ngram500
pulse_count,26,3,0.00066534,0.99778221,minor,exodus,explore_ngram500
pulse_count,27,1,0.00022178,0.99800399,minor,exodus,explore_ngram500
pulse_count,28,2,0.00044356,0.99844755,minor,exodus,explore_ngram500
pulse_count,29,3,0.00066534,0.99911289,minor,exodus,explore_ngram500
pulse_count,32,2,0.00044356,0.99955644,minor,exodus,explore_ngram500
pulse_count,33,1,0.00022178,0.99977822,minor,exodus,explore_ngram500
pulse_count,35,1,0.00022178,1.0,minor,exodus,explore_ngram500
accent_count,1,324,0.07185629,0.07185629,minor,exodus,explore_ngram500
accent_count,2,1118,0.24794855,0.31980483,minor,exodus,explore_ngram500
accent_count,3,1494,0.33133733,0.65114216,minor,exodus,explore_ngram500
accent_count,4,876,0.19427811,0.84542027,minor,exodus,explore_ngram500
accent_count,5,374,0.08294522,0.92836549,minor,exodus,explore_ngram500
accent_count,6,177,0.03925482,0.96762031,minor,exodus,explore_ngram500
accent_count,7,86,0.01907297,0.98669328,minor,exodus,explore_ngram500
accent_count,8,23,0.00510091,0.99179419,minor,exodus,explore_ngram500
accent_count,9,23,0.00510091,0.9968951,minor,exodus,explore_ngram500
accent_count,10,5,0.00110889,0.99800399,minor,exodus,explore_ngram500
accent_count,11,5,0.00110889,0.99911289,minor,exodus,explore_ngram500
accent_count,12,2,0.00044356,0.99955644,minor,exodus,explore_ngram500
accent_count,13,2,0.00044356,1.0,minor,exodus,explore_ngram500
word_count,3,2,0.00233372,0.00233372,verse,leviticus,explore_ngram500
word_count,4,3,0.00350058,0.00583431,verse,leviticus,explore_ngram500
word_count,5,35,0.04084014,0.04667445,verse,leviticus,explore_ngram500
word_count,6,16,0.01866978,0.06534422,verse,leviticus,explore_ngram500
word_count,7,28,0.03267211,0.09801634,verse,leviticus,explore_ngram500
word_count,8,43,0.05017503,0.14819137,verse,leviticus,explore_ngram500
word_count,9,46,0.05367561,0.20186698,verse,leviticus,explore_ngram500
word_count,10,59,0.06884481,0.27071179,verse,leviticus,explore_ngram500
word_count,11,67,0.0781797,0.34889148,verse,leviticus,explore_ngram500
word_count,12,71,0.08284714,0.43173862,verse,leviticus,explore_ngram500
word_count,13,55,0.06417736,0.49591599,verse,leviticus,explore_ngram500
word_count,14,65,0.07584597,0.57176196,verse,leviticus,explore_ngram500
word_count,15,52,0.06067678,0.63243874,verse,leviticus,explore_ngram500
word_count,16,64,0.07467911,0.70711785,verse,leviticus,explore_ngram500
word_count,17,50,0.05834306,0.76546091,verse,leviticus,explore_ngram500
word_count,18,51,0.05950992,0.82497083,verse,leviticus,explore_ngram500
word_count,19,22,0.02567095,0.85064177,verse,leviticus,explore_ngram500
word_count,20,23,0.02683781,0.87747958,verse,leviticus,explore_ngram500
word_count,21,22,0.02567095,0.90315053,verse,leviticus,explore_ngram500
word_count,22,32,0.03733956,0.94049008,verse,leviticus,explore_ngram500
word_count,23,13,0.01516919,0.95565928,verse,leviticus,explore_ngram500
word_count,24,16,0.01866978,0.97432905,verse,leviticus,explore_ngram500
word_count,25,5,0.00583431,0.98016336,verse,leviticus,explore_ngram500
word_count,26,5,0.00583431,0.98599767,verse,leviticus,explore_ngram500
word_count,27,3,0.00350058,0.98949825,verse,leviticus,explore_ngram500
word_count,28,2,0.00233372,0.99183197,verse,leviticus,explore_ngram500
word_count,29,4,0.00466744,0.99649942,verse,leviticus,explore_ngram500
word_count,30,2,0.00233372,0.99883314,verse,leviticus,explore_ngram500
word_count,31,1,0.00116686,1.0,verse,leviticus,explore_ngram500
pulse_count,7,1,0.00116686,0.00116686,verse,leviticus,explore_ngram500
pulse_count,9,2,0.00233372,0.00350058,verse,leviticus,explore_ngram500
pulse_count,10,2,0.00233372,0.00583431,verse,leviticus,explore_ngram500
pulse_count,11,30,0.03500583,0.04084014,verse,leviticus,explore_ngram500
pulse_count,12,7,0.00816803,0.04900817,verse,leviticus,explore_ngram500
pulse_count,13,4,0.00466744,0.05367561,verse,leviticus,explore_ngram500
pulse_count,14,4,0.00466744,0.05834306,verse,leviticus,explore_ngram500
pulse_count,15,16,0.01866978,0.07701284,verse,leviticus,explore_ngram500
pulse_count,16,17,0.01983664,0.09684947,verse,leviticus,explore_ngram500
pulse_count,17,15,0.01750292,0.11435239,verse,leviticus,explore_ngram500
pulse_count,18,23,0.02683781,0.1411902,verse,leviticus,explore_ngram500
pulse_count,19,14,0.01633606,0.15752625,verse,leviticus,explore_ngram500
pulse_count,20,29,0.03383897,0.19136523,verse,leviticus,explore_ngram500
pulse_count,21,27,0.03150525,0.22287048,verse,leviticus,explore_ngram500
pulse_count,22,28,0.03267211,0.25554259,verse,leviticus,explore_ngram500
pulse_count,23,21,0.02450408,0.28004667,verse,leviticus,explore_ngram500
pulse_count,24,24,0.02800467,0.30805134,verse,leviticus,explore_ngram500
pulse_count,25,27,0.03150525,0.33955659,verse,leviticus,explore_ngram500
pulse_count,26,26,0.03033839,0.36989498,verse,leviticus,explore_ngram500
pulse_count,27,39,0.04550758,0.41540257,verse,leviticus,explore_ngram500
pulse_count,28,29,0.03383897,0.44924154,verse,leviticus,explore_ngram500
pulse_count,29,35,0.04084014,0.49008168,verse,leviticus,explore_ngram500
pulse_count,30,30,0.03500583,0.52508751,verse,leviticus,explore_ngram500
pulse_count,31,22,0.02567095,0.55075846,verse,leviticus,explore_ngram500
pulse_count,32,21,0.02450408,0.57526254,verse,leviticus,explore_ngram500
pulse_count,33,24,0.02800467,0.60326721,verse,leviticus,explore_ngram500
pulse_count,34,30,0.03500583,0.63827305,verse,leviticus,explore_ngram500
pulse_count,35,40,0.04667445,0.68494749,verse,leviticus,explore_ngram500
pulse_count,36,29,0.03383897,0.71878646,verse,leviticus,explore_ngram500
pulse_count,37,16,0.01866978,0.73745624,verse,leviticus,explore_ngram500
pulse_count,38,24,0.02800467,0.76546091,verse,leviticus,explore_ngram500
pulse_count,39,17,0.01983664,0.78529755,verse,leviticus,explore_ngram500
pulse_count,40,20,0.02333722,0.80863477,verse,leviticus,explore_ngram500
pulse_count,41,20,0.02333722,0.831972,verse,leviticus,explore_ngram500
pulse_count,42,18,0.0210035,0.8529755,verse,leviticus,explore_ngram500
pulse_count,43,15,0.01750292,0.87047841,verse,leviticus,explore_ngram500
pulse_count,44,13,0.01516919,0.88564761,verse,leviticus,explore_ngram500
pulse_count,45,7,0.00816803,0.89381564,verse,leviticus,explore_ngram500
pulse_count,46,12,0.01400233,0.90781797,verse,leviticus,explore_ngram500
pulse_count,47,9,0.01050175,0.91831972,verse,leviticus,explore_ngram500
pulse_count,48,8,0.00933489,0.92765461,verse,leviticus,explore_ngram500
pulse_count,49,11,0.01283547,0.94049008,verse,leviticus,explore_ngram500
pulse_count,50,9,0.01050175,0.95099183,verse,leviticus,explore_ngram500
pulse_count,51,8,0.00933489,0.96032672,verse,leviticus,explore_ngram500
pulse_count,52,7,0.00816803,0.96849475,verse,leviticus,explore_ngram500
pulse_count,53,4,0.00466744,0.97316219,verse,leviticus,explore_ngram500
pulse_count,54,4,0.00466744,0.97782964,verse,leviticus,explore_ngram500
pulse_count,55,6,0.00700117,0.98483081,verse,leviticus,explore_ngram500
pulse_count,57,1,0.00116686,0.98599767,verse,leviticus,explore_ngram500
pulse_count,58,1,0.00116686,0.98716453,verse,leviticus,explore_ngram500
pulse_count,59,3,0.00350058,0.99066511,verse,leviticus,explore_ngram500
pulse_count,60,4,0.00466744,0.99533256,verse,leviticus,explore_ngram500
pulse_count,61,2,0.00233372,0.99766628,verse,leviticus,explore_ngram500
pulse_count,63,1,0.00116686,0.99883314,verse,leviticus,explore_ngram500
pulse_count,64,1,0.00116686,1.0,verse,leviticus,explore_ngram500
accent_count,3,6,0.00700117,0.00700117,verse,leviticus,explore_ngram500
accent_count,4,29,0.03383897,0.04084014,verse,leviticus,explore_ngram500
accent_count,5,12,0.01400233,0.05484247,verse,leviticus,explore_ngram500
accent_count,6,41,0.04784131,0.10268378,verse,leviticus,explore_ngram500
accent_count,7,39,0.04550758,0.14819137,verse,leviticus,explore_ngram500
accent_count,8,57,0.06651109,0.21470245,verse,leviticus,explore_ngram500
accent_count,9,86,0.10035006,0.31505251,verse,leviticus,explore_ngram500
accent_count,10,70,0.08168028,0.39673279,verse,leviticus,explore_ngram500
accent_count,11,70,0.08168028,0.47841307,verse,leviticus,explore_ngram500
accent_count,12,81,0.09451575,0.57292882,verse,leviticus,explore_ngram500
accent_count,13,75,0.08751459,0.66044341,verse,leviticus,explore_ngram500
accent_count,14,46,0.05367561,0.71411902,verse,leviticus,explore_ngram500
accent_count,15,55,0.06417736,0.77829638,verse,leviticus,explore_ngram500
accent_count,16,46,0.05367561,0.831972,verse,leviticus,explore_ngram500
accent_count,17,28,0.03267211,0.86464411,verse,leviticus,explore_ngram500
accent_count,18,32,0.03733956,0.90198366,verse,leviticus,explore_ngram500
accent_count,19,27,0.03150525,0.93348891,verse,leviticus,explore_ngram500
accent_count,20,24,0.02800467,0.96149358,verse,leviticus,explore_ngram500
accent_count,21,14,0.01633606,0.97782964,verse,leviticus,explore_ngram500
accent_count,22,10,0.01166861,0.98949825,verse,leviticus,explore_ngram500
accent_count,23,6,0.00700117,0.99649942,verse,leviticus,explore_ngram500
accent_count,25,3,0.00350058,1.0,verse,leviticus,explore_ngram500
word_count,1,4,0.00239521,0.00239521,major,leviticus,explore_ngram500
word_count,2,67,0.04011976,0.04251497,major,leviticus,explore_ngram500
word_count,3,158,0.09461078,0.13712575,major,leviticus,explore_ngram500
word_count,4,191,0.11437126,0.25149701,major,leviticus,explore_ngram500
word_count,5,257,0.15389222,0.40538922,major,leviticus,explore_ngram500
word_count,6,193,0.11556886,0.52095808,major,leviticus,explore_ngram500
word_count,7,181,0.10838323,0.62934132,major,leviticus,explore_ngram500
word_count,8,126,0.0754491,0.70479042,major,leviticus,explore_ngram500
word_count,9,119,0.07125749,0.7760479,major,leviticus,explore_ngram500
word_count,10,88,0.05269461,0.82874251,major,leviticus,explore_ngram500
word_count,11,77,0.04610778,0.8748503,major,leviticus,explore_ngram500
word_count,12,53,0.03173653,0.90658683,major,leviticus,explore_ngram500
word_count,13,40,0.0239521,0.93053892,major,leviticus,explore_ngram500
word_count,14,29,0.01736527,0.94790419,major,leviticus,explore_ngram500
word_count,15,22,0.01317365,0.96107784,major,leviticus,explore_ngram500
word_count,16,23,0.01377246,0.9748503,major,leviticus,explore_ngram500
word_count,17,8,0.00479042,0.97964072,major,leviticus,explore_ngram500
word_count,18,10,0.00598802,0.98562874,major,leviticus,explore_ngram500
word_count,19,10,0.00598802,0.99161677,major,leviticus,explore_ngram500
word_count,20,10,0.00598802,0.99760479,major,leviticus,explore_ngram500
word_count,21,2,0.0011976,0.9988024,major,leviticus,explore_ngram500
word_count,22,1,0.0005988,0.9994012,major,leviticus,explore_ngram500
word_count,23,1,0.0005988,1.0,major,leviticus,explore_ngram500
pulse_count,3,11,0.00658683,0.00658683,major,leviticus,explore_ngram500
pulse_count,4,22,0.01317365,0.01976048,major,leviticus,explore_ngram500
pulse_count,5,42,0.0251497,0.04491018,major,leviticus,explore_ngram500
pulse_count,6,50,0.02994012,0.0748503,major,leviticus,explore_ngram500
pulse_count,7,61,0.03652695,0.11137725,major,leviticus,explore_ngram500
pulse_count,8,65,0.03892216,0.1502994,major,leviticus,explore_ngram500
pulse_count,9,122,0.07305389,0.22335329,major,leviticus,explore_ngram500
pulse_count,10,87,0.05209581,0.2754491,major,leviticus,explore_ngram500
pulse_count,11,139,0.08323353,0.35868263,major,leviticus,explore_ngram500
pulse_count,12,91,0.05449102,0.41317365,major,leviticus,explore_ngram500
pulse_count,13,99,0.05928144,0.47245509,major,leviticus,explore_ngram500
pulse_count,14,78,0.04670659,0.51916168,major,leviticus,explore_ngram500
pulse_count,15,71,0.04251497,0.56167665,major,leviticus,explore_ngram500
pulse_count,16,89,0.05329341,0.61497006,major,leviticus,explore_ngram500
pulse_count,17,66,0.03952096,0.65449102,major,leviticus,explore_ngram500
pulse_count,18,71,0.04251497,0.69700599,major,leviticus,explore_ngram500
pulse_count,19,68,0.04071856,0.73772455,major,leviticus,explore_ngram500
pulse_count,20,50,0.02994012,0.76766467,major,leviticus,explore_ngram500
pulse_count,21,56,0.03353293,0.8011976,major,leviticus,explore_ngram500
pulse_count,22,40,0.0239521,0.8251497,major,leviticus,explore_ngram500
pulse_count,23,38,0.02275449,0.84790419,major,leviticus,explore_ngram500
pulse_count,24,39,0.02335329,0.87125749,major,leviticus,explore_ngram500
pulse_count,25,23,0.01377246,0.88502994,major,leviticus,explore_ngram500
pulse_count,26,22,0.01317365,0.89820359,major,leviticus,explore_ngram500
pulse_count,27,21,0.01257485,0.91077844,major,leviticus,explore_ngram500
pulse_count,28,20,0.01197605,0.92275449,major,leviticus,explore_ngram500
pulse_count,29,10,0.00598802,0.92874251,major,leviticus,explore_ngram500
pulse_count,30,16,0.00958084,0.93832335,major,leviticus,explore_ngram500
pulse_count,31,10,0.00598802,0.94431138,major,leviticus,explore_ngram500
pulse_count,32,13,0.00778443,0.95209581,major,leviticus,explore_ngram500
pulse_count,33,19,0.01137725,0.96347305,major,leviticus,explore_ngram500
pulse_count,34,6,0.00359281,0.96706587,major,leviticus,explore_ngram500
pulse_count,35,11,0.00658683,0.97365269,major,leviticus,explore_ngram500
pulse_count,36,9,0.00538922,0.97904192,major,leviticus,explore_ngram500
pulse_count,37,5,0.00299401,0.98203593,major,leviticus,explore_ngram500
pulse_count,38,5,0.00299401,0.98502994,major,leviticus,explore_ngram500
pulse_count,39,7,0.00419162,0.98922156,major,leviticus,explore_ngram500
pulse_count,40,4,0.00239521,0.99161677,major,leviticus,explore_ngram500
pulse_count,41,3,0.00179641,0.99341317,major,leviticus,explore_ngram500
pulse_count,42,4,0.00239521,0.99580838,major,leviticus,explore_ngram500
pulse_count,43,4,0.00239521,0.99820359,major,leviticus,explore_ngram500
pulse_count,44,1,0.0005988,0.9988024,major,leviticus,explore_ngram500
pulse_count,45,1,0.0005988,0.9994012,major,leviticus,explore_ngram500
pulse_count,48,1,0.0005988,1.0,major,leviticus,explore_ngram500
accent_count,1,5,0.00299401,0.00299401,major,leviticus,explore_ngram500
accent_count,2,98,0.05868263,0.06167665,major,leviticus,explore_ngram500
accent_count,3,217,0.12994012,0.19161677,major,leviticus,explore_ngram500
accent_count,4,273,0.16347305,0.35508982,major,leviticus,explore_ngram500
accent_count,5,244,0.14610778,0.5011976,major,leviticus,explore_ngram500
accent_count,6,212,0.12694611,0.62814371,major,leviticus,explore_ngram500
accent_count,7,165,0.0988024,0.72694611,major,leviticus,explore_ngram500
accent_count,8,125,0.0748503,0.80179641,major,leviticus,explore_ngram500
accent_count,9,96,0.05748503,0.85928144,major,leviticus,explore_ngram500
accent_count,10,55,0.03293413,0.89221557,major,leviticus,explore_ngram500
accent_count,11,52,0.03113772,0.92335329,major,leviticus,explore_ngram500
accent_count,12,43,0.0257485,0.9491018,major,leviticus,explore_ngram500
accent_count,13,25,0.01497006,0.96407186,major,leviticus,explore_ngram500
accent_count,14,21,0.01257485,0.97664671,major,leviticus,explore_ngram500
accent_count,15,15,0.00898204,0.98562874,major,leviticus,explore_ngram500
accent_count,16,12,0.00718563,0.99281437,major,leviticus,explore_ngram500
accent_count,17,8,0.00479042,0.99760479,major,leviticus,explore_ngram500
accent_count,18,4,0.00239521,1.0,major,leviticus,explore_ngram500
word_count,1,141,0.04580897,0.04580897,minor,leviticus,explore_ngram500
word_count,2,514,0.16699155,0.21280052,minor,leviticus,explore_ngram500
word_count,3,838,0.27225471,0.48505523,minor,leviticus,explore_ngram500
word_count,4,673,0.21864847,0.7037037,minor,leviticus,explore_ngram500
word_count,5,443,0.14392463,0.84762833,minor,leviticus,explore_ngram500
word_count,6,218,0.07082521,0.91845354,minor,leviticus,explore_ngram500
word_count,7,124,0.0402859,0.95873944,minor,leviticus,explore_ngram500
word_count,8,50,0.01624431,0.97498376,minor,leviticus,explore_ngram500
word_count,9,34,0.01104613,0.98602989,minor,leviticus,explore_ngram500
word_count,10,24,0.00779727,0.99382716,minor,leviticus,explore_ngram500
word_count,11,10,0.00324886,0.99707602,minor,leviticus,explore_ngram500
word_count,12,5,0.00162443,0.99870045,minor,leviticus,explore_ngram500
word_count,13,1,0.00032489,0.99902534,minor,leviticus,explore_ngram500
word_count,15,1,0.00032489,0.99935023,minor,leviticus,explore_ngram500
word_count,16,1,0.00032489,0.99967511,minor,leviticus,explore_ngram500
word_count,19,1,0.00032489,1.0,minor,leviticus,explore_ngram500
pulse_count,1,32,0.01039636,0.01039636,minor,leviticus,explore_ngram500
pulse_count,2,42,0.01364522,0.02404159,minor,leviticus,explore_ngram500
pulse_count,3,98,0.03183886,0.05588044,minor,leviticus,explore_ngram500
pulse_count,4,164,0.05328135,0.10916179,minor,leviticus,explore_ngram500
pulse_count,5,290,0.09421702,0.20337882,minor,leviticus,explore_ngram500
pulse_count,6,388,0.12605588,0.3294347,minor,leviticus,explore_ngram500
