taam,rank,successor,count,prob,book,run_label,stream_type
atnah,1,merkha,193,0.23739237,leviticus,control_exclude_meteg,full
atnah,2,tipeha,132,0.16236162,leviticus,control_exclude_meteg,full
atnah,3,munah,109,0.13407134,leviticus,control_exclude_meteg,full
atnah,4,mahapakh,92,0.11316113,leviticus,control_exclude_meteg,full
atnah,5,pashta,63,0.07749077,leviticus,control_exclude_meteg,full
atnah,6,qadma,51,0.06273063,leviticus,control_exclude_meteg,full
atnah,7,tevir,48,0.05904059,leviticus,control_exclude_meteg,full
atnah,8,darga,38,0.04674047,leviticus,control_exclude_meteg,full
atnah,9,gershayim,16,0.0196802,leviticus,control_exclude_meteg,full
atnah,10,revia,14,0.01722017,leviticus,control_exclude_meteg,full
darga,1,tevir,166,0.97076023,leviticus,control_exclude_meteg,full
darga,2,munah,3,0.01754386,leviticus,control_exclude_meteg,full
darga,3,tipeha,1,0.00584795,leviticus,control_exclude_meteg,full
darga,4,merkha_kefula,1,0.00584795,leviticus,control_exclude_meteg,full
geresh,1,munah,76,0.43678161,leviticus,control_exclude_meteg,full
geresh,2,revia,41,0.23563218,leviticus,control_exclude_meteg,full
geresh,3,mahapakh,27,0.15517241,leviticus,control_exclude_meteg,full
geresh,4,merkha,10,0.05747126,leviticus,control_exclude_meteg,full
geresh,5,darga,9,0.05172414,leviticus,control_exclude_meteg,full
geresh,6,qadma,6,0.03448276,leviticus,control_exclude_meteg,full
geresh,7,pashta,3,0.01724138,leviticus,control_exclude_meteg,full
geresh,8,telisha_gedola,2,0.01149425,leviticus,control_exclude_meteg,full
geresh_muqdam,1,mahapakh,1,1.0,leviticus,control_exclude_meteg,full
gershayim,1,mahapakh,40,0.52631579,leviticus,control_exclude_meteg,full
gershayim,2,munah,20,0.26315789,leviticus,control_exclude_meteg,full
gershayim,3,darga,8,0.10526316,leviticus,control_exclude_meteg,full
gershayim,4,revia,5,0.06578947,leviticus,control_exclude_meteg,full
gershayim,5,pashta,1,0.01315789,leviticus,control_exclude_meteg,full
gershayim,6,qadma,1,0.01315789,leviticus,control_exclude_meteg,full
gershayim,7,merkha,1,0.01315789,leviticus,control_exclude_meteg,full
mahapakh,1,pashta,449,0.99556541,leviticus,control_exclude_meteg,full
mahapakh,2,paseq,1,0.00221729,leviticus,control_exclude_meteg,full
mahapakh,3,tipeha,1,0.00221729,leviticus,control_exclude_meteg,full
merkha,1,tipeha,866,0.63073562,leviticus,control_exclude_meteg,full
merkha,2,sof_pasuq,370,0.26948288,leviticus,control_exclude_meteg,full
merkha,3,tevir,101,0.07356154,leviticus,control_exclude_meteg,full
merkha,4,pashta,26,0.01893664,leviticus,control_exclude_meteg,full
merkha,5,munah,4,0.00291333,leviticus,control_exclude_meteg,full
merkha,6,paseq,3,0.002185,leviticus,control_exclude_meteg,full
merkha,7,zinor,1,0.00072833,leviticus,control_exclude_meteg,full
merkha,8,merkha,1,0.00072833,leviticus,control_exclude_meteg,full
merkha,9,gershayim,1,0.00072833,leviticus,control_exclude_meteg,full
merkha_kefula,1,tipeha,1,1.0,leviticus,control_exclude_meteg,full
munah,1,zaqef_qatan,593,0.43860947,leviticus,control_exclude_meteg,full
munah,2,atnah,345,0.25517751,leviticus,control_exclude_meteg,full
munah,3,revia,197,0.14571006,leviticus,control_exclude_meteg,full
munah,4,paseq,47,0.03476331,leviticus,control_exclude_meteg,full
munah,5,segol,37,0.02736686,leviticus,control_exclude_meteg,full
munah,6,zinor,30,0.02218935,leviticus,control_exclude_meteg,full
munah,7,munah,20,0.0147929,leviticus,control_exclude_meteg,full
munah,8,mahapakh,18,0.01331361,leviticus,control_exclude_meteg,full
munah,9,telisha_qetana,17,0.01257396,leviticus,control_exclude_meteg,full
munah,10,telisha_gedola,11,0.00813609,leviticus,control_exclude_meteg,full
paseq,1,munah,42,0.77777778,leviticus,control_exclude_meteg,full
paseq,2,mahapakh,3,0.05555556,leviticus,control_exclude_meteg,full
paseq,3,geresh,2,0.03703704,leviticus,control_exclude_meteg,full
paseq,4,zinor,2,0.03703704,leviticus,control_exclude_meteg,full
paseq,5,telisha_gedola,1,0.01851852,leviticus,control_exclude_meteg,full
paseq,6,pashta,1,0.01851852,leviticus,control_exclude_meteg,full
paseq,7,revia,1,0.01851852,leviticus,control_exclude_meteg,full
paseq,8,tipeha,1,0.01851852,leviticus,control_exclude_meteg,full
paseq,9,pazer,1,0.01851852,leviticus,control_exclude_meteg,full
pashta,1,munah,405,0.45,leviticus,control_exclude_meteg,full
pashta,2,zaqef_qatan,350,0.38888889,leviticus,control_exclude_meteg,full
pashta,3,pashta,133,0.14777778,leviticus,control_exclude_meteg,full
pashta,4,mahapakh,3,0.00333333,leviticus,control_exclude_meteg,full
pashta,5,telisha_gedola,3,0.00333333,leviticus,control_exclude_meteg,full
pashta,6,qadma,2,0.00222222,leviticus,control_exclude_meteg,full
pashta,7,gershayim,2,0.00222222,leviticus,control_exclude_meteg,full
pashta,8,merkha,1,0.00111111,leviticus,control_exclude_meteg,full
pashta,9,yetiv,1,0.00111111,leviticus,control_exclude_meteg,full
pazer,1,telisha_qetana,13,0.48148148,leviticus,control_exclude_meteg,full
pazer,2,munah,11,0.40740741,leviticus,control_exclude_meteg,full
pazer,3,telisha_gedola,2,0.07407407,leviticus,control_exclude_meteg,full
pazer,4,qadma,1,0.03703704,leviticus,control_exclude_meteg,full
qadma,1,geresh,162,0.48502994,leviticus,control_exclude_meteg,full
qadma,2,mahapakh,67,0.2005988,leviticus,control_exclude_meteg,full
qadma,3,darga,39,0.11676647,leviticus,control_exclude_meteg,full
qadma,4,merkha,35,0.10479042,leviticus,control_exclude_meteg,full
qadma,5,zaqef_qatan,21,0.06287425,leviticus,control_exclude_meteg,full
qadma,6,munah,8,0.0239521,leviticus,control_exclude_meteg,full
qadma,7,paseq,2,0.00598802,leviticus,control_exclude_meteg,full
revia,1,pashta,83,0.26602564,leviticus,control_exclude_meteg,full
revia,2,mahapakh,77,0.24679487,leviticus,control_exclude_meteg,full
revia,3,qadma,33,0.10576923,leviticus,control_exclude_meteg,full
revia,4,tevir,26,0.08333333,leviticus,control_exclude_meteg,full
revia,5,merkha,20,0.06410256,leviticus,control_exclude_meteg,full
revia,6,darga,16,0.05128205,leviticus,control_exclude_meteg,full
revia,7,yetiv,15,0.04807692,leviticus,control_exclude_meteg,full
revia,8,zinor,13,0.04166667,leviticus,control_exclude_meteg,full
revia,9,munah,12,0.03846154,leviticus,control_exclude_meteg,full
revia,10,telisha_gedola,7,0.0224359,leviticus,control_exclude_meteg,full
segol,1,munah,15,0.27272727,leviticus,control_exclude_meteg,full
segol,2,pashta,13,0.23636364,leviticus,control_exclude_meteg,full
segol,3,mahapakh,9,0.16363636,leviticus,control_exclude_meteg,full
segol,4,qadma,7,0.12727273,leviticus,control_exclude_meteg,full
segol,5,gershayim,4,0.07272727,leviticus,control_exclude_meteg,full
segol,6,telisha_gedola,3,0.05454545,leviticus,control_exclude_meteg,full
segol,7,revia,1,0.01818182,leviticus,control_exclude_meteg,full
segol,8,telisha_qetana,1,0.01818182,leviticus,control_exclude_meteg,full
segol,9,darga,1,0.01818182,leviticus,control_exclude_meteg,full
segol,10,merkha,1,0.01818182,leviticus,control_exclude_meteg,full
shalshelet,1,paseq,1,1.0,leviticus,control_exclude_meteg,full
sof_pasuq,1,munah,146,0.17056075,leviticus,control_exclude_meteg,full
sof_pasuq,2,merkha,139,0.16238318,leviticus,control_exclude_meteg,full
sof_pasuq,3,qadma,104,0.12149533,leviticus,control_exclude_meteg,full
sof_pasuq,4,mahapakh,97,0.11331776,leviticus,control_exclude_meteg,full
sof_pasuq,5,pashta,79,0.09228972,leviticus,control_exclude_meteg,full
sof_pasuq,6,revia,49,0.05724299,leviticus,control_exclude_meteg,full
sof_pasuq,7,tipeha,38,0.04439252,leviticus,control_exclude_meteg,full
sof_pasuq,8,gershayim,35,0.04088785,leviticus,control_exclude_meteg,full
sof_pasuq,9,telisha_qetana,30,0.03504673,leviticus,control_exclude_meteg,full
sof_pasuq,10,tevir,29,0.0338785,leviticus,control_exclude_meteg,full
telisha_gedola,1,qadma,38,0.66666667,leviticus,control_exclude_meteg,full
telisha_gedola,2,munah,6,0.10526316,leviticus,control_exclude_meteg,full
telisha_gedola,3,mahapakh,5,0.0877193,leviticus,control_exclude_meteg,full
telisha_gedola,4,gershayim,4,0.07017544,leviticus,control_exclude_meteg,full
telisha_gedola,5,darga,3,0.05263158,leviticus,control_exclude_meteg,full
telisha_gedola,6,merkha,1,0.01754386,leviticus,control_exclude_meteg,full
telisha_qetana,1,qadma,71,1.0,leviticus,control_exclude_meteg,full
tevir,1,merkha,250,0.60096154,leviticus,control_exclude_meteg,full
tevir,2,tipeha,166,0.39903846,leviticus,control_exclude_meteg,full
tipeha,1,sof_pasuq,485,0.29076739,leviticus,control_exclude_meteg,full
tipeha,2,atnah,466,0.2793765,leviticus,control_exclude_meteg,full
tipeha,3,merkha,372,0.22302158,leviticus,control_exclude_meteg,full
tipeha,4,munah,345,0.20683453,leviticus,control_exclude_meteg,full
yetiv,1,munah,40,0.8,leviticus,control_exclude_meteg,full
yetiv,2,zaqef_qatan,10,0.2,leviticus,control_exclude_meteg,full
zaqef_gadol,1,merkha,27,0.49090909,leviticus,control_exclude_meteg,full
zaqef_gadol,2,tipeha,22,0.4,leviticus,control_exclude_meteg,full
zaqef_gadol,3,tevir,5,0.09090909,leviticus,control_exclude_meteg,full
zaqef_gadol,4,qadma,1,0.01818182,leviticus,control_exclude_meteg,full
zaqef_qatan,1,tipeha,439,0.44478217,leviticus,control_exclude_meteg,full
zaqef_qatan,2,merkha,315,0.31914894,leviticus,control_exclude_meteg,full
zaqef_qatan,3,munah,52,0.0526849,leviticus,control_exclude_meteg,full
zaqef_qatan,4,pashta,49,0.04964539,leviticus,control_exclude_meteg,full
zaqef_qatan,5,tevir,41,0.04154002,leviticus,control_exclude_meteg,full
zaqef_qatan,6,zaqef_gadol,24,0.02431611,leviticus,control_exclude_meteg,full
zaqef_qatan,7,darga,21,0.0212766,leviticus,control_exclude_meteg,full
zaqef_qatan,8,qadma,18,0.01823708,leviticus,control_exclude_meteg,full
zaqef_qatan,9,mahapakh,12,0.01215805,leviticus,control_exclude_meteg,full
zaqef_qatan,10,yetiv,10,0.01013171,leviticus,control_exclude_meteg,full
zarqa,1,segol,2,1.0,leviticus,control_exclude_meteg,full
zinor,1,munah,38,0.7037037,leviticus,control_exclude_meteg,full
zinor,2,segol,16,0.2962963,leviticus,control_exclude_meteg,full
