taam,rank,predecessor,count,prob,book,run_label,stream_type
atnah,1,tipeha,466,0.57318573,leviticus,control_exclude_meteg,core_projected
atnah,2,munah,345,0.42435424,leviticus,control_exclude_meteg,core_projected
atnah,3,sof_pasuq,2,0.00246002,leviticus,control_exclude_meteg,core_projected
darga,1,atnah,43,0.25146199,leviticus,control_exclude_meteg,core_projected
darga,2,qadma,39,0.22807018,leviticus,control_exclude_meteg,core_projected
darga,3,sof_pasuq,29,0.16959064,leviticus,control_exclude_meteg,core_projected
darga,4,zaqef_qatan,22,0.12865497,leviticus,control_exclude_meteg,core_projected
darga,5,revia,17,0.0994152,leviticus,control_exclude_meteg,core_projected
darga,6,munah,10,0.05847953,leviticus,control_exclude_meteg,core_projected
darga,7,geresh,9,0.05263158,leviticus,control_exclude_meteg,core_projected
darga,8,paseq,1,0.00584795,leviticus,control_exclude_meteg,core_projected
darga,9,merkha,1,0.00584795,leviticus,control_exclude_meteg,core_projected
geresh,1,qadma,162,0.93103448,leviticus,control_exclude_meteg,core_projected
geresh,2,sof_pasuq,7,0.04022989,leviticus,control_exclude_meteg,core_projected
geresh,3,atnah,2,0.01149425,leviticus,control_exclude_meteg,core_projected
geresh,4,paseq,2,0.01149425,leviticus,control_exclude_meteg,core_projected
geresh,5,munah,1,0.00574713,leviticus,control_exclude_meteg,core_projected
mahapakh,1,sof_pasuq,116,0.25720621,leviticus,control_exclude_meteg,core_projected
mahapakh,2,atnah,103,0.22838137,leviticus,control_exclude_meteg,core_projected
mahapakh,3,revia,84,0.18625277,leviticus,control_exclude_meteg,core_projected
mahapakh,4,qadma,67,0.14855876,leviticus,control_exclude_meteg,core_projected
mahapakh,5,munah,32,0.07095344,leviticus,control_exclude_meteg,core_projected
mahapakh,6,geresh,28,0.06208426,leviticus,control_exclude_meteg,core_projected
mahapakh,7,zaqef_qatan,12,0.02660754,leviticus,control_exclude_meteg,core_projected
mahapakh,8,pashta,6,0.01330377,leviticus,control_exclude_meteg,core_projected
mahapakh,9,paseq,3,0.00665188,leviticus,control_exclude_meteg,core_projected
merkha,1,tipeha,372,0.27093955,leviticus,control_exclude_meteg,core_projected
merkha,2,zaqef_qatan,315,0.22942462,leviticus,control_exclude_meteg,core_projected
merkha,3,tevir,250,0.18208303,leviticus,control_exclude_meteg,core_projected
merkha,4,atnah,195,0.14202476,leviticus,control_exclude_meteg,core_projected
merkha,5,sof_pasuq,139,0.10123816,leviticus,control_exclude_meteg,core_projected
merkha,6,qadma,35,0.02549162,leviticus,control_exclude_meteg,core_projected
merkha,7,zaqef_gadol,27,0.01966497,leviticus,control_exclude_meteg,core_projected
merkha,8,revia,20,0.01456664,leviticus,control_exclude_meteg,core_projected
merkha,9,geresh,10,0.00728332,leviticus,control_exclude_meteg,core_projected
merkha,10,munah,8,0.00582666,leviticus,control_exclude_meteg,core_projected
munah,1,pashta,406,0.30029586,leviticus,control_exclude_meteg,core_projected
munah,2,tipeha,345,0.25517751,leviticus,control_exclude_meteg,core_projected
munah,3,sof_pasuq,186,0.13757396,leviticus,control_exclude_meteg,core_projected
munah,4,atnah,121,0.08949704,leviticus,control_exclude_meteg,core_projected
munah,5,geresh,76,0.05621302,leviticus,control_exclude_meteg,core_projected
munah,6,munah,63,0.04659763,leviticus,control_exclude_meteg,core_projected
munah,7,zaqef_qatan,58,0.04289941,leviticus,control_exclude_meteg,core_projected
