book,equivalence_profile,family,metric_role,metric,null,permutations,observed,null_mean,difference,fold,null_sd,z,p_enrich,p_deplete,p_two_sided
leviticus,STRICT,burst_clustering,primary,active_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.05798737255627625,-5.505915800568075e-05,0.05804243171428193,-1053.183060850538,0.010297528437698251,5.6365400751693215,0.00398406374501992,1.0,0.00796812749003984
leviticus,STRICT,burst_clustering,secondary,active_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.03758929880147413,-0.0006522901870589197,0.03824158898853305,-57.6266507564045,0.009391981600670018,4.07172741754572,0.00398406374501992,1.0,0.00796812749003984
leviticus,STRICT,burst_clustering,secondary,count_lag1_corr,shuffle_observed_thresholded_arrival_stream,250,0.08193474298279214,0.0008669263805150631,0.08106781660227708,94.5117657327634,0.01005851474654329,8.059620992267954,0.00398406374501992,1.0,0.00796812749003984
leviticus,STRICT,burst_clustering,secondary,count_lag2_corr,shuffle_observed_thresholded_arrival_stream,250,0.1512089988907518,-0.0003593282051987033,0.1515683270959505,-420.8102695615987,0.010024929796392102,15.119140998922388,0.00398406374501992,1.0,0.00796812749003984
leviticus,STRICT,burst_clustering,secondary,count_lag5_corr,shuffle_observed_thresholded_arrival_stream,250,0.11585422185790778,0.0011280728351152577,0.11472614902279252,102.70101207256772,0.00927107673290955,12.374630512500127,0.00398406374501992,1.0,0.00796812749003984
leviticus,STRICT,burst_clustering,secondary,adjacent_active_ratio,shuffle_observed_thresholded_arrival_stream,250,1.0810258598540063,0.9999253552428002,0.0811005046112061,1.0811065587905944,0.014375493877657073,5.641580407700324,0.00398406374501992,1.0,0.00796812749003984
leviticus,STRICT,burst_clustering,secondary,run_count,shuffle_observed_thresholded_arrival_stream,250,2363.0,2508.936,-145.93600000000015,0.9418335103007809,25.834935726647355,-5.648785100304119,1.0,0.00398406374501992,0.00796812749003984
leviticus,STRICT,burst_clustering,secondary,mean_run_length,shuffle_observed_thresholded_arrival_stream,250,1.8222598391874736,1.7164475072887782,0.10581233189869543,1.0616461216841007,0.01768871770699373,5.9819108231265155,0.00398406374501992,1.0,0.00796812749003984
leviticus,STRICT,burst_clustering,descriptive,max_run_length,shuffle_observed_thresholded_arrival_stream,250,10.0,10.104,-0.1039999999999992,0.9897070467141726,1.6386531054497167,-0.06346675794536584,0.6175298804780877,0.6932270916334662,1.0
leviticus,STRICT,burst_clustering,secondary,mean_run_intensity,shuffle_observed_thresholded_arrival_stream,250,3.0736352094794754,2.895159834054435,0.17847537542504055,1.0616461216841007,0.029835846889432277,5.981910823126516,0.00398406374501992,1.0,0.00796812749003984
leviticus,STRICT,burst_clustering,secondary,fano_w5,shuffle_observed_thresholded_arrival_stream,250,2.5489294306316475,1.7710081721738258,0.7779212584578217,1.4392533420684115,0.05181662687816976,15.012966017391578,0.00398406374501992,1.0,0.00796812749003984
leviticus,STRICT,burst_clustering,primary,fano_w10,shuffle_observed_thresholded_arrival_stream,250,3.676369950619088,1.7704295987780645,1.9059403518410236,2.07654117009594,0.08036037933540602,23.717413576235877,0.00398406374501992,1.0,0.00796812749003984
leviticus,STRICT,burst_clustering,secondary,fano_w20,shuffle_observed_thresholded_arrival_stream,250,5.017704358022592,1.7620157703616264,3.255688587660966,2.8477068380567254,0.11082787869098826,29.376079612048873,0.00398406374501992,1.0,0.00796812749003984
