from_shape,to_shape,count,p_to_given_from,p_to_background,lift,book,level,shape_field,transition_accent_mode
P<=4_A4_C0,P<=4_A4_C0,70,0.11627907,0.10476853,1.10986634,genesis,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P<=4_A4_C0,58,0.12747253,0.10476853,1.21670622,genesis,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P<=4_A3_C0,53,0.34868421,0.34597981,1.00781664,genesis,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P<=4_A0-1_C0,51,0.12085308,0.07918552,1.52620176,genesis,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P<=4_A4_C0,50,0.11848341,0.10476853,1.13090646,genesis,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P5-6_A5_C0,49,0.08139535,0.07344239,1.10828833,genesis,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P7-9_A6-7_C0,45,0.02263581,0.02645318,0.85569337,genesis,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P<=4_A0-1_C0,44,0.0730897,0.07918552,0.92301851,genesis,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P<=4_A4_C0,43,0.11053985,0.10476853,1.0550863,genesis,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P5-6_A5_C0,40,0.08791209,0.07344239,1.19702099,genesis,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P7-9_A6-7_C0,39,0.02824041,0.02645318,1.06756164,genesis,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A6-7_C0,38,0.01911469,0.01931779,0.98948647,genesis,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P5-6_A3_C0,37,0.02679218,0.01914375,1.39952604,genesis,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P5-6_A5_C0,36,0.08530806,0.07344239,1.16156421,genesis,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P5-6_A3_C0,36,0.01810865,0.01914375,0.94593013,genesis,minor,transition_bucket_shape,accent_words
P5-6_A6-7_C0,P<=4_A2_C0,35,0.31531532,0.24034111,1.31194917,genesis,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P5-6_A5_C0,35,0.08997429,0.07344239,1.22510021,genesis,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P<=4_A0-1_C0,35,0.08997429,0.07918552,1.13624679,genesis,minor,transition_bucket_shape,accent_words
P5-6_A3_C0,P<=4_A2_C0,33,0.3,0.24034111,1.24822592,genesis,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P5-6_A4_C0,33,0.07252747,0.06769927,1.0713184,genesis,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P<=4_A2_C0,31,0.20394737,0.24034111,0.84857464,genesis,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P5-6_A4_C0,31,0.05149502,0.06769927,0.76064361,genesis,minor,transition_bucket_shape,accent_words
P5-6_A3_C0,P<=4_A3_C0,30,0.27272727,0.34597981,0.78827511,genesis,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P5-6_A4_C0,29,0.07455013,0.06769927,1.10119547,genesis,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P5-6_A4_C0,27,0.06398104,0.06769927,0.9450773,genesis,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P5-6_A6-7_C0,26,0.01882694,0.01931779,0.97459081,genesis,minor,transition_bucket_shape,accent_words
P5-6_A6-7_C0,P<=4_A3_C0,24,0.21621622,0.34597981,0.62493882,genesis,minor,transition_bucket_shape,accent_words
P7-9_A5_C0,P<=4_A3_C0,19,0.34545455,0.34597981,0.9984818,genesis,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P<=4_A0-1_C0,18,0.03956044,0.07918552,0.49959184,genesis,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P5-6_A6-7_C0,17,0.0282392,0.01931779,1.46182395,genesis,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P7-9_A5_C0,17,0.00855131,0.00957188,0.89337845,genesis,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P7-9_A8+_C0,16,0.00804829,0.00452489,1.77867203,genesis,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P5-6_A4_C0,16,0.10526316,0.06769927,1.55486402,genesis,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P7-9_A6-7_C0,15,0.02491694,0.02645318,0.94192604,genesis,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P<=4_A4_C0,15,0.09868421,0.10476853,0.94192604,genesis,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P7-9_A6-7_C0,14,0.03598972,0.02645318,1.36050602,genesis,minor,transition_bucket_shape,accent_words
P5-6_A6-7_C0,P<=4_A4_C0,13,0.11711712,0.10476853,1.11786537,genesis,minor,transition_bucket_shape,accent_words
P7-9_A5_C0,P<=4_A2_C0,12,0.21818182,0.24034111,0.90780067,genesis,minor,transition_bucket_shape,accent_words
P5-6_A3_C0,P<=4_A4_C0,12,0.10909091,0.10476853,1.04125642,genesis,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P<=4_A0-1_C0,12,0.07894737,0.07918552,0.99699248,genesis,minor,transition_bucket_shape,accent_words
P5-6_A6-7_C0,P5-6_A4_C0,11,0.0990991,0.06769927,1.46381343,genesis,minor,transition_bucket_shape,accent_words
P<=4_A3_C0,P10-12_A8+_C0,11,0.0055332,0.00469892,1.17754676,genesis,minor,transition_bucket_shape,accent_words
P7-9_A8+_C0,P<=4_A3_C0,10,0.38461538,0.34597981,1.11167002,genesis,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P5-6_A5_C0,10,0.06578947,0.07344239,0.89579696,genesis,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P7-9_A6-7_C0,9,0.02132701,0.02645318,0.80621726,genesis,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P7-9_A5_C0,9,0.00651702,0.00957188,0.6808505,genesis,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P7-9_A5_C0,9,0.01495017,0.00957188,1.56188463,genesis,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P5-6_A3_C0,8,0.01895735,0.01914375,0.99026282,genesis,minor,transition_bucket_shape,accent_words
P10-12_A8+_C0,P<=4_A3_C0,8,0.2962963,0.34597981,0.85639765,genesis,minor,transition_bucket_shape,accent_words
P10-12_A8+_C0,P<=4_A2_C0,8,0.2962963,0.24034111,1.23281573,genesis,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P7-9_A6-7_C0,8,0.01758242,0.02645318,0.66466165,genesis,minor,transition_bucket_shape,accent_words
P7-9_A5_C0,P<=4_A4_C0,8,0.14545455,0.10476853,1.38834189,genesis,minor,transition_bucket_shape,accent_words
P5-6_A6-7_C0,P5-6_A6-7_C0,8,0.07207207,0.01931779,3.730866,genesis,minor,transition_bucket_shape,accent_words
P5-6_A6-7_C0,P5-6_A5_C0,7,0.06306306,0.07344239,0.85867384,genesis,minor,transition_bucket_shape,accent_words
P5-6_A5_C0,P5-6_A6-7_C0,7,0.01658768,0.01931779,0.85867384,genesis,minor,transition_bucket_shape,accent_words
P5-6_A4_C0,P5-6_A3_C0,7,0.01799486,0.01914375,0.93998598,genesis,minor,transition_bucket_shape,accent_words
P5-6_A3_C0,P5-6_A4_C0,7,0.06363636,0.06769927,0.93998598,genesis,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P5-6_A3_C0,7,0.01538462,0.01914375,0.80363636,genesis,minor,transition_bucket_shape,accent_words
P7-9_A5_C0,P<=4_A0-1_C0,7,0.12727273,0.07918552,1.60727273,genesis,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P7-9_A6-7_C0,6,0.03947368,0.02645318,1.49220914,genesis,minor,transition_bucket_shape,accent_words
P<=4_A4_C0,P5-6_A3_C0,6,0.00996678,0.01914375,0.52062821,genesis,minor,transition_bucket_shape,accent_words
P5-6_A3_C0,P<=4_A0-1_C0,6,0.05454545,0.07918552,0.68883117,genesis,minor,transition_bucket_shape,accent_words
P<=4_A0-1_C0,P5-6_A6-7_C0,6,0.01318681,0.01931779,0.68262548,genesis,minor,transition_bucket_shape,accent_words
P5-6_A3_C0,P5-6_A5_C0,6,0.05454545,0.07344239,0.74269711,genesis,minor,transition_bucket_shape,accent_words
P<=4_A2_C0,P10-12_A8+_C0,6,0.00434468,0.00469892,0.92461179,genesis,minor,transition_bucket_shape,accent_words
P5-6_A6-7_C0,P7-9_A6-7_C0,5,0.04504505,0.02645318,1.70282124,genesis,minor,transition_bucket_shape,accent_words
P5-6_A3_C0,P5-6_A3_C0,5,0.04545455,0.01914375,2.37438017,genesis,minor,transition_bucket_shape,accent_words
P5-6_A6-7_C0,P<=4_A0-1_C0,5,0.04504505,0.07918552,0.56885457,genesis,minor,transition_bucket_shape,accent_words
P7-9_A6-7_C0,P7-9_A5_C0,5,0.03289474,0.00957188,3.43660287,genesis,minor,transition_bucket_shape,accent_words
P3_A3_C0,P3_A3_C0,337,0.25243446,0.23233554,1.08650816,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P3_A3_C0,246,0.25334706,0.23233554,1.09043613,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P2_A2_C0,243,0.18202247,0.16898712,1.07713813,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P4_A3_C0,144,0.10786517,0.11364427,0.94914741,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P3_A3_C0,139,0.23089701,0.23233554,0.9938084,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P3_A3_C0,138,0.21133231,0.23233554,0.9095996,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P2_A2_C0,137,0.14109166,0.16898712,0.83492551,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P4_A3_C0,125,0.12873326,0.11364427,1.13277387,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P2_A2_C0,121,0.18529862,0.16898712,1.09652511,genesis,minor,transition_exact_shape,accent_words
P1_A1_C0,P3_A3_C0,117,0.28467153,0.23233554,1.2252604,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P4_A4_C0,116,0.08689139,0.10476853,0.82936529,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P1_A1_C0,112,0.08389513,0.07152802,1.17289884,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P2_A2_C0,105,0.1744186,0.16898712,1.0321414,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P4_A4_C0,99,0.10195675,0.10476853,0.97316189,genesis,minor,transition_exact_shape,accent_words
P3_A2_C0,P3_A3_C0,77,0.22254335,0.23233554,0.95785326,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P4_A4_C0,74,0.11332312,0.10476853,1.08165228,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P5_A4_C0,74,0.05543071,0.05534285,1.00158764,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P4_A3_C0,73,0.12126246,0.11364427,1.06703535,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P4_A4_C0,70,0.11627907,0.10476853,1.10986634,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P3_A2_C0,70,0.05243446,0.0602158,0.87077569,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P4_A3_C0,68,0.10413476,0.11364427,0.91632212,genesis,minor,transition_exact_shape,accent_words
P3_A2_C0,P2_A2_C0,61,0.17630058,0.16898712,1.04327819,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P3_A2_C0,61,0.06282183,0.0602158,1.04327819,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P1_A1_C0,60,0.06179197,0.07152802,0.86388478,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P1_A1_C0,55,0.08422665,0.07152802,1.1775336,genesis,minor,transition_exact_shape,accent_words
P1_A1_C0,P4_A3_C0,55,0.13381995,0.11364427,1.1775336,genesis,minor,transition_exact_shape,accent_words
P1_A1_C0,P4_A4_C0,54,0.13138686,0.10476853,1.25406795,genesis,minor,transition_exact_shape,accent_words
P3_A2_C0,P4_A3_C0,53,0.15317919,0.11364427,1.34788305,genesis,minor,transition_exact_shape,accent_words
P5_A5_C0,P3_A3_C0,53,0.20703125,0.23233554,0.89108731,genesis,minor,transition_exact_shape,accent_words
P5_A5_C0,P2_A2_C0,52,0.203125,0.16898712,1.20201468,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P5_A5_C0,51,0.03820225,0.04455273,0.85746138,genesis,minor,transition_exact_shape,accent_words
P5_A4_C0,P2_A2_C0,51,0.16037736,0.16898712,0.94905077,genesis,minor,transition_exact_shape,accent_words
P1_A1_C0,P2_A2_C0,51,0.12408759,0.16898712,0.73430206,genesis,minor,transition_exact_shape,accent_words
P5_A4_C0,P3_A3_C0,47,0.14779874,0.23233554,0.6361435,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P5_A5_C0,46,0.04737384,0.04455273,1.06332067,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P5_A4_C0,46,0.04737384,0.05534285,0.85600658,genesis,minor,transition_exact_shape,accent_words
P5_A4_C0,P4_A3_C0,42,0.13207547,0.11364427,1.16218325,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P1_A1_C0,41,0.06810631,0.07152802,0.9521627,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P5_A4_C0,41,0.06278714,0.05534285,1.13451222,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P6_A5_C0,40,0.02996255,0.02888966,1.03713731,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P3_A2_C0,39,0.05972435,0.0602158,0.99183847,genesis,minor,transition_exact_shape,accent_words
P5_A4_C0,P4_A4_C0,38,0.11949686,0.10476853,1.14057962,genesis,minor,transition_exact_shape,accent_words
P6_A5_C0,P2_A2_C0,37,0.22289157,0.16898712,1.31898552,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P3_A2_C0,35,0.05813953,0.0602158,0.96551956,genesis,minor,transition_exact_shape,accent_words
P6_A6_C0,P2_A2_C0,32,0.28828829,0.16898712,1.70597786,genesis,minor,transition_exact_shape,accent_words
P5_A5_C0,P4_A4_C0,29,0.11328125,0.10476853,1.0812526,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P5_A5_C0,28,0.04287902,0.04455273,0.962433,genesis,minor,transition_exact_shape,accent_words
P3_A2_C0,P4_A4_C0,28,0.08092486,0.10476853,0.77241565,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P6_A6_C0,27,0.02022472,0.01931779,1.04694807,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P5_A5_C0,27,0.0448505,0.04455273,1.00668345,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P5_A4_C0,27,0.0448505,0.05534285,0.81041183,genesis,minor,transition_exact_shape,accent_words
P5_A4_C0,P1_A1_C0,27,0.08490566,0.07152802,1.18702658,genesis,minor,transition_exact_shape,accent_words
P1_A1_C0,P5_A4_C0,27,0.06569343,0.05534285,1.18702658,genesis,minor,transition_exact_shape,accent_words
P5_A5_C0,P1_A1_C0,26,0.1015625,0.07152802,1.41989811,genesis,minor,transition_exact_shape,accent_words
P6_A5_C0,P3_A3_C0,25,0.15060241,0.23233554,0.64821082,genesis,minor,transition_exact_shape,accent_words
P1_A1_C0,P5_A5_C0,24,0.05839416,0.04455273,1.31067518,genesis,minor,transition_exact_shape,accent_words
P5_A4_C0,P3_A2_C0,24,0.0754717,0.0602158,1.25335369,genesis,minor,transition_exact_shape,accent_words
P1_A1_C0,P3_A2_C0,24,0.05839416,0.0602158,0.96974811,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P6_A5_C0,23,0.02368692,0.02888966,0.81990992,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P6_A5_C0,22,0.03654485,0.02888966,1.26498019,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P6_A6_C0,22,0.02265705,0.01931779,1.17285978,genesis,minor,transition_exact_shape,accent_words
P3_A2_C0,P5_A4_C0,21,0.06069364,0.05534285,1.09668448,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P5_A3_C0,21,0.02162719,0.01670727,1.29447734,genesis,minor,transition_exact_shape,accent_words
P6_A5_C0,P4_A4_C0,21,0.12650602,0.10476853,1.20748109,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P5_A3_C0,21,0.01573034,0.01670727,0.94152622,genesis,minor,transition_exact_shape,accent_words
P5_A3_C0,P2_A2_C0,20,0.20833333,0.16898712,1.23283556,genesis,minor,transition_exact_shape,accent_words
P4_A2_C0,P3_A3_C0,19,0.296875,0.23233554,1.27778558,genesis,minor,transition_exact_shape,accent_words
P6_A6_C0,P3_A3_C0,19,0.17117117,0.23233554,0.73674124,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P6_A5_C0,19,0.02909648,0.02888966,1.0071588,genesis,minor,transition_exact_shape,accent_words
P6_A5_C0,P1_A1_C0,19,0.11445783,0.07152802,1.60018175,genesis,minor,transition_exact_shape,accent_words
P5_A4_C0,P5_A4_C0,18,0.05660377,0.05534285,1.02278391,genesis,minor,transition_exact_shape,accent_words
P5_A5_C0,P3_A2_C0,18,0.0703125,0.0602158,1.16767522,genesis,minor,transition_exact_shape,accent_words
P3_A2_C0,P3_A2_C0,18,0.05202312,0.0602158,0.86394467,genesis,minor,transition_exact_shape,accent_words
P5_A5_C0,P4_A3_C0,18,0.0703125,0.11364427,0.61870693,genesis,minor,transition_exact_shape,accent_words
P5_A3_C0,P3_A3_C0,18,0.1875,0.23233554,0.80702247,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P6_A6_C0,17,0.0282392,0.01931779,1.46182395,genesis,minor,transition_exact_shape,accent_words
P3_A2_C0,P1_A1_C0,17,0.04913295,0.07152802,0.68690491,genesis,minor,transition_exact_shape,accent_words
P1_A1_C0,P1_A1_C0,16,0.03892944,0.07152802,0.54425441,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P6_A4_C0,16,0.01198502,0.01235642,0.9699425,genesis,minor,transition_exact_shape,accent_words
P5_A4_C0,P5_A5_C0,15,0.04716981,0.04455273,1.05874116,genesis,minor,transition_exact_shape,accent_words
P7_A6_C0,P3_A3_C0,15,0.23076923,0.23233554,0.99325843,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P4_A2_C0,15,0.01544799,0.01113818,1.38694001,genesis,minor,transition_exact_shape,accent_words
P6_A4_C0,P3_A3_C0,15,0.21126761,0.23233554,0.9093211,genesis,minor,transition_exact_shape,accent_words
P6_A5_C0,P4_A3_C0,15,0.09036145,0.11364427,0.79512537,genesis,minor,transition_exact_shape,accent_words
P5_A5_C0,P5_A5_C0,14,0.0546875,0.04455273,1.22747803,genesis,minor,transition_exact_shape,accent_words
P5_A4_C0,P6_A5_C0,14,0.04402516,0.02888966,1.52390695,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P7_A5_C0,13,0.00973783,0.00887574,1.09712859,genesis,minor,transition_exact_shape,accent_words
P6_A6_C0,P4_A4_C0,13,0.11711712,0.10476853,1.11786537,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P6_A4_C0,12,0.01235839,0.01235642,1.00015956,genesis,minor,transition_exact_shape,accent_words
P7_A6_C0,P2_A2_C0,12,0.18461538,0.16898712,1.09248198,genesis,minor,transition_exact_shape,accent_words
P5_A5_C0,P5_A4_C0,12,0.046875,0.05534285,0.84699292,genesis,minor,transition_exact_shape,accent_words
P1_A1_C0,P6_A5_C0,12,0.02919708,0.02888966,1.0106411,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P7_A6_C0,11,0.01132853,0.01131222,1.00144181,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P6_A6_C0,11,0.01684533,0.01931779,0.87201137,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P7_A6_C0,11,0.0082397,0.01131222,0.72838951,genesis,minor,transition_exact_shape,accent_words
P3_A2_C0,P5_A5_C0,11,0.03179191,0.04455273,0.7135793,genesis,minor,transition_exact_shape,accent_words
P3_A2_C0,P6_A4_C0,11,0.03179191,0.01235642,2.57290564,genesis,minor,transition_exact_shape,accent_words
P3_A2_C0,P6_A5_C0,11,0.03179191,0.02888966,1.10045964,genesis,minor,transition_exact_shape,accent_words
P7_A5_C0,P3_A3_C0,11,0.21568627,0.23233554,0.92833958,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P5_A3_C0,10,0.01531394,0.01670727,0.91660286,genesis,minor,transition_exact_shape,accent_words
P6_A6_C0,P5_A4_C0,10,0.09009009,0.05534285,1.62785427,genesis,minor,transition_exact_shape,accent_words
P5_A3_C0,P4_A4_C0,10,0.10416667,0.10476853,0.99425526,genesis,minor,transition_exact_shape,accent_words
P2_A1_C0,P3_A3_C0,10,0.22727273,0.23233554,0.97820906,genesis,minor,transition_exact_shape,accent_words
P2_A2_C0,P8_A6_C0,10,0.01029866,0.00417682,2.46567113,genesis,minor,transition_exact_shape,accent_words
P6_A4_C0,P2_A2_C0,9,0.12676056,0.16898712,0.75011967,genesis,minor,transition_exact_shape,accent_words
P3_A2_C0,P5_A3_C0,9,0.02601156,0.01670727,1.55690029,genesis,minor,transition_exact_shape,accent_words
P6_A5_C0,P5_A5_C0,9,0.05421687,0.04455273,1.21691453,genesis,minor,transition_exact_shape,accent_words
P6_A4_C0,P3_A2_C0,9,0.12676056,0.0602158,2.10510462,genesis,minor,transition_exact_shape,accent_words
P3_A2_C0,P4_A2_C0,9,0.02601156,0.01113818,2.33535043,genesis,minor,transition_exact_shape,accent_words
P4_A2_C0,P2_A2_C0,9,0.140625,0.16898712,0.83216401,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P2_A1_C0,9,0.00674157,0.0076575,0.88038815,genesis,minor,transition_exact_shape,accent_words
P6_A5_C0,P5_A4_C0,9,0.05421687,0.05534285,0.97965447,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P7_A5_C0,9,0.01495017,0.00887574,1.68438538,genesis,minor,transition_exact_shape,accent_words
P8_A7_C0,P3_A3_C0,9,0.40909091,0.23233554,1.7607763,genesis,minor,transition_exact_shape,accent_words
P6_A4_C0,P4_A3_C0,9,0.12676056,0.11364427,1.11541531,genesis,minor,transition_exact_shape,accent_words
P4_A4_C0,P7_A6_C0,8,0.01328904,0.01131222,1.17475083,genesis,minor,transition_exact_shape,accent_words
P5_A5_C0,P6_A5_C0,8,0.03125,0.02888966,1.08170181,genesis,minor,transition_exact_shape,accent_words
P5_A3_C0,P4_A3_C0,8,0.08333333,0.11364427,0.73328229,genesis,minor,transition_exact_shape,accent_words
P7_A7_C0,P3_A3_C0,8,0.32,0.23233554,1.37731835,genesis,minor,transition_exact_shape,accent_words
P7_A5_C0,P4_A4_C0,8,0.15686275,0.10476853,1.49723145,genesis,minor,transition_exact_shape,accent_words
P5_A3_C0,P3_A2_C0,8,0.08333333,0.0602158,1.38391137,genesis,minor,transition_exact_shape,accent_words
P6_A6_C0,P6_A6_C0,8,0.07207207,0.01931779,3.730866,genesis,minor,transition_exact_shape,accent_words
P6_A5_C0,P3_A2_C0,7,0.04216867,0.0602158,0.7002925,genesis,minor,transition_exact_shape,accent_words
P7_A5_C0,P3_A2_C0,7,0.1372549,0.0602158,2.27938343,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P9_A8_C0,7,0.00524345,0.00191438,2.73898536,genesis,minor,transition_exact_shape,accent_words
P4_A2_C0,P4_A4_C0,7,0.109375,0.10476853,1.04396802,genesis,minor,transition_exact_shape,accent_words
P6_A4_C0,P5_A4_C0,7,0.09859155,0.05534285,1.78146869,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P4_A2_C0,7,0.00524345,0.01113818,0.47076311,genesis,minor,transition_exact_shape,accent_words
P7_A5_C0,P1_A1_C0,7,0.1372549,0.07152802,1.918897,genesis,minor,transition_exact_shape,accent_words
P5_A5_C0,P5_A3_C0,6,0.0234375,0.01670727,1.40283203,genesis,minor,transition_exact_shape,accent_words
P9_A8_C0,P3_A3_C0,6,0.54545455,0.23233554,2.34770174,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P4_A2_C0,6,0.00918836,0.01113818,0.82494257,genesis,minor,transition_exact_shape,accent_words
P2_A1_C0,P4_A3_C0,6,0.13636364,0.11364427,1.19991647,genesis,minor,transition_exact_shape,accent_words
P3_A3_C0,P8_A8_C0,6,0.00449438,0.00191438,2.34770174,genesis,minor,transition_exact_shape,accent_words
P4_A3_C0,P2_A1_C0,6,0.00918836,0.0076575,1.19991647,genesis,minor,transition_exact_shape,accent_words
P5_A4_C0,P4_A2_C0,6,0.01886792,0.01113818,1.69398585,genesis,minor,transition_exact_shape,accent_words
P5_A3_C0,P5_A4_C0,6,0.0625,0.05534285,1.1293239,genesis,minor,transition_exact_shape,accent_words
